,,,,SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
L,Garcia,G,,9,11:09:24,6/11/23,Manual gsw+F,LI-COR Default,,9,,,-0.066938,1.814545,-0.069502,-1.178799,1.385261,1.451669,2.996243,1.610982,14.93879,14.255392,30.833632,0.441786,PSF-00232_20230611110924,0,0,0,243.209839,300.554718,0.190797,0.5,0.8,136.323624,49.8,52.19,22.77,24.01,97.17,75.1,-14,118.6,1786,3.638,11:06:24,6/11/23,0.16,0.002,0.002,-9999,-8.684,-13.765,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,290.290466,25,-9.039733,284.318451,287.601593,-3.283142,2.48641,2.491354,1.027437,0.577587,0.298092,0.014396,0.069109,1.596207,243.209839,0.000648,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611110924,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,10,11:30:21,6/11/23,Manual gsw+F,LI-COR Default,,10,,,-0.144585,1.526729,-0.15971,-4.983066,1.568735,1.915314,4.507603,2.938868,19.698645,16.13414,46.359848,0.441786,PSF-00232_20230611113021,0,0,0,99.510315,376.093872,0.735411,0.5,0.8,0.988551,30.24,36.92,33.47,30.99,97.23,60.8,-13.1,121.5,3,3.637,11:29:45,6/11/23,0.48,0.001,-0.001,0.002,0.221,0.444,0.505,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,363.44397,25,-8.6661,360.966339,363.676147,-2.709808,2.46199,2.459782,0.935539,0.579144,0.195157,-0.031331,0.17789,0.109873,99.510315,0.000661,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611113021,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,11,11:31:06,6/11/23,Manual gsw+F,LI-COR Default,,11,,,-0.127344,1.568045,-0.1386,-4.517257,1.601948,1.906116,4.668677,3.066728,19.604294,16.475952,48.017082,0.441786,PSF-00232_20230611113106,0,0,0,172.314758,399.204193,0.568354,0.5,0.8,8.899725,31.13,37.04,33.33,31.6,97.23,62.7,-13.5,121.6,39,3.637,11:29:45,6/11/23,0.48,0.002,0.001,-9999,2.506,5.102,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,395.194183,25,-2.484838,394.928101,395.643646,-0.715546,2.46219,2.461153,0.947901,0.578401,0.196249,-0.02197,0.180643,0.139707,172.314758,0.00066,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611113106,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,12,11:31:54,6/11/23,Manual gsw+F,LI-COR Default,,12,,,-0.128058,1.621188,-0.13904,-4.019399,1.626793,1.886611,4.350492,2.723699,19.408033,16.735214,44.754578,0.441786,PSF-00232_20230611113154,0,0,0,129.35936,500.995209,0.741795,0.5,0.8,3.327233,31.91,37.01,33.16,30.36,97.21,65.3,-12.7,119.5,11,3.636,11:29:45,6/11/23,0.48,0.001,0.001,0.007,0.325,0.662,0.531,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,496.055603,25,-3.732698,494.022858,495.646606,-1.623749,2.46218,2.462366,0.964184,0.579764,0.19755,-0.034985,0.183512,0.116419,129.35936,0.000641,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611113154,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,1,11:50:46,6/11/23,Manual gsw+F,LI-COR Default,,1,,,-0.117665,2.065253,-0.124774,-3.599713,1.695911,1.866545,4.40963,2.713719,19.219694,17.462694,45.405689,0.441786,PSF-00232_20230611115046,0,0,0,140.476227,495.219421,0.716335,0.5,0.8,11.342547,30.42,33.49,34.76,30.6,97.12,88.9,-11.2,112.6,40,3.639,11:50:29,6/11/23,0.45,0.004,0.009,0.02,0.455,0.931,2.545,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,482.407104,25,-9.271893,479.436981,481.933655,-2.496674,2.456717,2.459908,1.120694,0.582382,0.185602,-0.052289,0.158585,0.140072,140.476227,0.000636,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115046,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,2,11:51:08,6/11/23,Manual gsw+F,LI-COR Default,,2,,,-0.108893,1.930243,-0.115403,-4.469858,1.635568,1.867444,5.263646,3.628078,19.228262,16.840736,54.197479,0.441786,PSF-00232_20230611115108,0,0,0,98.31691,148.884506,0.339643,0.5,0.8,10.871664,29.46,33.64,34.69,33.73,97.12,81.3,-13.1,116.1,80,3.639,11:50:29,6/11/23,0.45,0.001,0.003,-9999,-3.454,2.875,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,142.272949,25,-4.725727,140.635376,142.112976,-1.4776,2.456959,2.458461,1.068704,0.579135,0.186141,-0.012596,0.160697,0.173784,99.220993,0.000654,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115108,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,3,11:51:25,6/11/23,Manual gsw+F,LI-COR Default,,3,,,-0.117888,1.863667,-0.125849,-4.723397,1.603531,1.859997,5.122416,3.518886,19.151733,16.510992,52.74371,0.441786,PSF-00232_20230611115125,0,0,0,98.184586,119.891449,0.181054,0.5,0.8,45.487587,29.02,33.66,34.6,33.25,97.12,77.7,-12.5,116.1,628,3.637,11:50:29,6/11/23,0.45,-0.001,0.002,0.008,1.12,-0.41,1.271,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,116.354225,25,-2.727881,114.982368,115.982643,-1.000275,2.457006,2.4578,1.044616,0.580157,0.186748,-0.017628,0.162249,0.630694,98.184586,0.000639,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115125,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,4,11:52:41,6/11/23,Manual gsw+F,LI-COR Default,,4,,,-0.158962,1.846274,-0.173938,-4.730481,1.550343,1.810391,4.114162,2.563819,18.64403,15.965968,42.369057,0.441786,PSF-00232_20230611115241,0,0,0,122.600555,478.223511,0.743633,0.5,0.8,14.679125,28.81,33.65,34.13,29.39,97.1,76.8,-10.7,113.9,49,3.636,11:50:29,6/11/23,0.45,0.004,0.007,0.02,0.129,0.398,1.636,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,465.111481,25,-8.880122,465.441223,465.499115,-0.057892,2.457067,2.457556,1.038478,0.583219,0.190248,-0.058855,0.168009,0.148212,122.600555,0.000644,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115241,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,5,11:52:56,6/11/23,Manual gsw+F,LI-COR Default,,5,,,-0.151013,1.869796,-0.164281,-4.736699,1.536367,1.792617,4.252707,2.716339,18.460745,15.821835,43.795269,0.441786,PSF-00232_20230611115256,0,0,0,132.272964,485.12326,0.727341,0.5,0.8,13.852564,28.75,33.54,34.01,29.97,97.1,78,-12.5,116,48,3.636,11:50:29,6/11/23,0.45,0,0.001,-9999,0.757,1.821,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,473.225006,25,-8.41943,471.527344,473.05899,-1.531647,2.456936,2.457474,1.046795,0.580184,0.19115,-0.050385,0.169047,0.146765,132.272964,0.000651,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115256,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,6,11:53:15,6/11/23,Manual gsw+F,LI-COR Default,,6,,,-0.101889,1.883747,-0.107715,-3.029379,1.700468,1.862525,4.346499,2.646031,19.17988,17.511057,44.759315,0.441786,PSF-00232_20230611115315,0,0,0,105.713364,315.416412,0.664845,0.5,0.8,275.822174,32.07,35.12,33.87,30.35,97.11,78.8,-13.1,116.6,1037,3.636,11:50:29,6/11/23,0.45,0,0.001,-9999,1.019,3.007,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,293.89035,25,-15.31531,291.414154,293.470978,-2.056824,2.459289,2.462533,1.051781,0.579186,0.192195,-0.044015,0.17039,0.971726,105.713364,0.000637,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115315,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,7,11:53:44,6/11/23,Manual gsw+F,LI-COR Default,,7,,,-0.134665,1.913687,-0.144859,-4.305185,1.56542,1.791392,4.363219,2.797799,18.448324,16.121191,44.933815,0.441786,PSF-00232_20230611115344,0,0,0,165.720825,628.702148,0.736408,0.5,0.8,12.914144,29.89,34.2,33.64,30.42,97.1,80.4,-4,105,44,3.635,11:50:29,6/11/23,0.45,-0.001,-0.001,-0.004,0.312,0.514,1.321,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,605.520142,25,-16.780819,601.993225,604.656738,-2.663513,2.457973,2.45927,1.062624,0.594668,0.193854,-0.040429,0.172506,0.14362,165.720825,0.000646,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115344,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,8,11:54:03,6/11/23,Manual gsw+F,LI-COR Default,,8,,,-0.13125,1.968498,-0.140626,-4.310985,1.523629,1.741815,4.409443,2.885814,17.937813,15.690852,45.409954,0.441786,PSF-00232_20230611115403,0,0,0,144.817474,538.480591,0.731063,0.5,0.8,13.582605,29.33,33.53,33.5,30.6,97.1,83.4,-12.7,115.2,46,3.635,11:50:29,6/11/23,0.45,0,0.004,0.012,0.342,1.035,2.674,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,521.705017,25,-12.507624,518.416626,520.558289,-2.141663,2.45701,2.458446,1.08299,0.579859,0.194977,-0.036331,0.173773,0.145793,144.580002,0.000649,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115403,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,9,11:54:21,6/11/23,Manual gsw+F,LI-COR Default,,9,,,-0.141515,1.993863,-0.152326,-4.101886,1.527354,1.731469,4.066765,2.539411,17.83186,15.729746,41.882343,0.441786,PSF-00232_20230611115421,0,0,0,185.190796,623.202759,0.70284,0.5,0.8,14.284409,29.64,33.6,33.35,29.19,97.1,84.9,-12.9,115.2,51,3.621,11:50:29,6/11/23,0.45,0,0.002,0.009,0.228,0.349,4.736,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,604.761963,25,-14.060194,599.623535,603.055786,-3.432251,2.457145,2.458945,1.09265,0.579483,0.196085,-0.051522,0.174881,0.149429,185.190796,0.000646,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611115421,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,10,12:12:51,6/11/23,Manual gsw+F,LI-COR Default,,10,,,-0.078387,2.34987,-0.081092,-3.048224,1.46938,1.590121,4.999237,3.529857,16.369497,15.12653,51.464638,0.441786,PSF-00232_20230611121251,0,0,0,123.050453,343.796875,0.642084,0.5,0.8,1.376962,25.28,27.35,35.52,32.81,97.14,106.7,-11,110.3,5,3.619,12:12:26,6/11/23,0.52,-0.002,-0.002,0.005,0.326,0.632,0.243,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,298.500183,25,-34.140224,279.453979,294.877045,-15.423065,2.447404,2.451776,1.247534,0.582676,0.180204,-0.034735,0.252025,0.111541,123.050453,0.000643,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611121251,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,11,12:13:39,6/11/23,Manual gsw+F,LI-COR Default,,11,,,-0.033366,2.253739,-0.033867,-1.166984,1.574046,1.62311,4.810551,3.236505,16.712633,16.207434,49.532665,0.441786,PSF-00232_20230611121339,0,0,0,91.81237,234.493591,0.608465,0.5,0.8,13.820436,27.64,28.5,35.15,32.13,97.12,100.4,-12.9,112.8,57,3.618,12:12:26,6/11/23,0.52,0.003,-0.002,0.01,0.279,0.367,-0.166,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,214.330322,25,-14.428385,208.395844,213.819031,-5.423187,2.449212,2.455498,1.201645,0.579506,0.182847,-0.038408,0.253335,0.15441,91.81237,0.000625,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611121339,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,12,12:14:23,6/11/23,Manual gsw+F,LI-COR Default,,12,,,-0.037314,2.404919,-0.037902,-1.294354,1.561546,1.610999,4.7698,3.208254,16.589251,16.080011,49.116993,0.441786,PSF-00232_20230611121423,0,0,0,108.770012,417.444397,0.739438,0.5,0.8,5.456902,27.98,28.86,34.78,31.98,97.11,110.5,-12.7,111.5,18,3.618,12:12:26,6/11/23,0.52,0.001,0,0.006,1.368,2.716,5.103,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,396.035309,25,-16.167772,389.097321,394.277466,-5.180145,2.449815,2.456069,1.275494,0.579813,0.185438,-0.035657,0.255249,0.122452,108.770012,0.000644,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611121423,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,H,,1,12:35:24,6/11/23,Manual gsw+F,LI-COR Default,,1,,,-0.004906,2.924857,-0.004914,-0.155827,1.527447,1.531673,4.537924,3.010477,15.635098,15.591959,46.322479,0.441786,PSF-00232_20230611123524,0,0,0,95.441223,129.148239,0.260995,0.5,0.8,171.013351,28.45,28.53,34.09,31.1,97.96,157.1,-12.4,107.9,1638,3.622,12:35:14,6/11/23,0.48,-0.001,-0.003,-0.008,0.114,-10.003,-2.912,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,122.506142,25,-4.967863,121.21904,122.029747,-0.810707,2.44942,2.456958,1.64664,0.580291,0.190553,-0.037593,0.162958,1.472699,95.441223,0.000624,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611123524,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,H,,2,12:35:38,6/11/23,Manual gsw+F,LI-COR Default,,2,,,-0.021613,2.862897,-0.021777,-0.729491,1.51651,1.537258,4.693897,3.177387,15.69283,15.481027,47.916832,0.441786,PSF-00232_20230611123538,0,0,0,114.508507,173.322739,0.339334,0.5,0.8,150.548462,28.37,28.76,34.01,31.7,97.96,149.8,-11.6,107.7,1109,3.621,12:35:14,6/11/23,0.48,0,0.001,-9999,-8.513,14.535,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,166.227219,25,-4.847248,166.100983,166.377075,-0.276093,2.449783,2.45685,1.585429,0.581748,0.191143,-0.029296,0.164543,1.031735,114.508507,0.000627,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230611123538,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
