"2023-09-21";"12:10:13";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-09-21 11:56:01.268";"1695322561268";"0";"2023-09-21";"11:56:01";"SCHS";"";"Chart start ";""
"2023-09-21 11:57:39.514";"1695322659514";"98246";"2023-09-21";"11:57:39";"SLCS";"";"Light Curve start ";""
"2023-09-21 11:57:39.514";"1695322659514";"98246";"2023-09-21";"11:57:39";"REG1";"";"#1: alpha: 0.202, ETRm: 72.910, Ik: 360.124   ( beta: 0.011, ETRmPot: 89.900 ) ";""
"2023-09-21 11:57:39.514";"1695322659514";"98246";"2023-09-21";"11:57:39";"REG2";"";"#1: alpha: 0.170, ETRm: 70.048, Ik: 412.527 ";""
"2023-09-21 11:57:40.924";"1695322660924";"99656";"2023-09-21";"11:57:40";"FO";"1";"137";"654";"0";"0.791";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"137";"654";"0.791"
"2023-09-21 11:58:00.907";"1695322680907";"119639";"2023-09-21";"11:58:00";"F";"2";"239";"450";"65";"0.469";"12.8";"125";"0.84";"0.649";"0.371";"0.339";"0.453";"0.365";"0.166";"137";"654";"0.791"
"2023-09-21 11:58:20.893";"1695322700893";"139625";"2023-09-21";"11:58:20";"F";"3";"227";"389";"90";"0.416";"15.7";"120";"0.84";"0.602";"0.480";"0.318";"0.681";"0.347";"0.237";"137";"654";"0.791"
"2023-09-21 11:58:40.889";"1695322720889";"159621";"2023-09-21";"11:58:40";"F";"4";"219";"370";"125";"0.408";"21.4";"118";"0.84";"0.599";"0.513";"0.323";"0.768";"0.335";"0.257";"137";"654";"0.791"
"2023-09-21 11:59:00.870";"1695322740870";"179602";"2023-09-21";"11:59:00";"F";"5";"208";"334";"190";"0.377";"30.1";"114";"0.84";"0.573";"0.574";"0.314";"0.958";"0.318";"0.305";"137";"654";"0.791"
"2023-09-21 11:59:20.859";"1695322760859";"199591";"2023-09-21";"11:59:20";"F";"6";"199";"307";"285";"0.352";"42.1";"111";"0.84";"0.551";"0.621";"0.307";"1.130";"0.304";"0.344";"137";"654";"0.791"
"2023-09-21 11:59:40.857";"1695322780857";"219589";"2023-09-21";"11:59:40";"F";"7";"199";"283";"420";"0.297";"52.4";"107";"0.84";"0.477";"0.660";"0.256";"1.311";"0.304";"0.399";"137";"654";"0.791"
"2023-09-21 12:00:00.844";"1695322800844";"239576";"2023-09-21";"12:00:00";"F";"8";"198";"260";"625";"0.238";"62.5";"104";"0.84";"0.397";"0.698";"0.209";"1.515";"0.303";"0.459";"137";"654";"0.791"
"2023-09-21 12:00:20.830";"1695322820830";"259562";"2023-09-21";"12:00:20";"F";"9";"192";"240";"820";"0.200";"68.9";"101";"0.84";"0.345";"0.731";"0.181";"1.725";"0.294";"0.506";"137";"654";"0.791"
"2023-09-21 12:00:23.958";"1695322823958";"262690";"2023-09-21";"12:00:23";"SLCE";"";"Light Curve end ";""
"2023-09-21 12:01:43.507";"1695322903507";"342239";"2023-09-21";"12:01:43";"SLCS";"";"Light Curve start ";""
"2023-09-21 12:01:43.507";"1695322903507";"342239";"2023-09-21";"12:01:43";"REG1";"";"#1: alpha: 0.210, ETRm: 75.058, Ik: 357.873   ( beta: 0.078, ETRmPot: 167.213 ) ";""
"2023-09-21 12:01:43.507";"1695322903507";"342239";"2023-09-21";"12:01:43";"REG2";"";"#1: alpha: 0.181, ETRm: 75.388, Ik: 417.655 ";""
"2023-09-21 12:01:44.898";"1695322904898";"343630";"2023-09-21";"12:01:44";"FO";"10";"156";"763";"0";"0.796";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"156";"763";"0.796"
"2023-09-21 12:02:04.882";"1695322924882";"363614";"2023-09-21";"12:02:04";"F";"11";"275";"549";"65";"0.499";"13.6";"144";"0.84";"0.677";"0.333";"0.355";"0.390";"0.360";"0.141";"156";"763";"0.796"
"2023-09-21 12:02:24.868";"1695322944868";"383600";"2023-09-21";"12:02:24";"F";"12";"262";"468";"90";"0.440";"16.6";"138";"0.84";"0.624";"0.456";"0.329";"0.630";"0.343";"0.217";"156";"763";"0.796"
"2023-09-21 12:02:44.864";"1695322964864";"403596";"2023-09-21";"12:02:44";"F";"13";"263";"456";"125";"0.423";"22.2";"137";"0.84";"0.605";"0.474";"0.315";"0.673";"0.345";"0.232";"156";"763";"0.796"
"2023-09-21 12:03:04.852";"1695322984852";"423584";"2023-09-21";"12:03:04";"F";"14";"253";"429";"190";"0.410";"32.7";"135";"0.84";"0.599";"0.516";"0.320";"0.779";"0.332";"0.258";"156";"763";"0.796"
"2023-09-21 12:03:24.837";"1695323004837";"443569";"2023-09-21";"12:03:24";"F";"15";"246";"390";"285";"0.369";"44.2";"130";"0.84";"0.554";"0.572";"0.293";"0.956";"0.322";"0.309";"156";"763";"0.796"
"2023-09-21 12:03:44.831";"1695323024831";"463563";"2023-09-21";"12:03:44";"F";"16";"242";"356";"420";"0.320";"56.4";"126";"0.84";"0.496";"0.621";"0.258";"1.143";"0.317";"0.363";"156";"763";"0.796"
"2023-09-21 12:04:04.819";"1695323044819";"483551";"2023-09-21";"12:04:04";"F";"17";"236";"318";"625";"0.258";"67.7";"121";"0.84";"0.416";"0.675";"0.213";"1.399";"0.309";"0.433";"156";"763";"0.796"
"2023-09-21 12:04:24.804";"1695323064804";"503536";"2023-09-21";"12:04:24";"F";"18";"229";"291";"820";"0.213";"73.4";"117";"0.84";"0.356";"0.713";"0.182";"1.622";"0.300";"0.487";"156";"763";"0.796"
