"2023-05-29";"11:00:32";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-05-29 10:44:59.309";"1685382299309";"0";"2023-05-29";"10:44:59";"SCHS";"";"Chart start ";""
"2023-05-29 10:46:45.049";"1685382405049";"105740";"2023-05-29";"10:46:45";"SLCS";"";"Light Curve start ";""
"2023-05-29 10:46:45.049";"1685382405049";"105740";"2023-05-29";"10:46:45";"REG1";"";"#1: alpha: 0.172, ETRm: 74.499, Ik: 433.155   ( beta: 2.172, ETRmPot: 2657.876 ) ";""
"2023-05-29 10:46:45.049";"1685382405049";"105740";"2023-05-29";"10:46:45";"REG2";"";"#1: alpha: 0.151, ETRm: 74.850, Ik: 495.735 ";""
"2023-05-29 10:46:46.444";"1685382406444";"107135";"2023-05-29";"10:46:46";"FO";"1";"226";"774";"0";"0.708";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"226";"774";"0.708"
"2023-05-29 10:47:06.430";"1685382426430";"127121";"2023-05-29";"10:47:06";"F";"2";"308";"512";"65";"0.398";"10.9";"197";"0.84";"0.648";"0.425";"0.414";"0.512";"0.398";"0.204";"226";"774";"0.708"
"2023-05-29 10:47:26.417";"1685382446417";"147108";"2023-05-29";"10:47:26";"F";"3";"284";"440";"90";"0.355";"13.4";"185";"0.84";"0.612";"0.535";"0.399";"0.759";"0.367";"0.278";"226";"774";"0.708"
"2023-05-29 10:47:46.413";"1685382466413";"167104";"2023-05-29";"10:47:46";"F";"4";"279";"428";"125";"0.348";"18.3";"183";"0.84";"0.608";"0.553";"0.399";"0.808";"0.360";"0.292";"226";"774";"0.708"
"2023-05-29 10:48:06.396";"1685382486396";"187087";"2023-05-29";"10:48:06";"F";"5";"252";"386";"190";"0.347";"27.7";"175";"0.84";"0.635";"0.615";"0.441";"1.005";"0.326";"0.327";"226";"774";"0.708"
"2023-05-29 10:48:26.389";"1685382506389";"207080";"2023-05-29";"10:48:26";"F";"6";"225";"334";"285";"0.326";"39.0";"163";"0.84";"0.637";"0.688";"0.461";"1.317";"0.291";"0.383";"226";"774";"0.708"
"2023-05-29 10:48:46.373";"1685382526373";"227064";"2023-05-29";"10:48:46";"F";"7";"209";"294";"420";"0.289";"51.0";"153";"0.84";"0.603";"0.743";"0.441";"1.633";"0.270";"0.441";"226";"774";"0.708"
"2023-05-29 10:49:06.367";"1685382546367";"247058";"2023-05-29";"10:49:06";"F";"8";"200";"264";"625";"0.242";"63.5";"144";"0.84";"0.533";"0.781";"0.384";"1.932";"0.258";"0.500";"226";"774";"0.708"
"2023-05-29 10:49:26.351";"1685382566351";"267042";"2023-05-29";"10:49:26";"F";"9";"196";"246";"820";"0.203";"69.9";"139";"0.84";"0.467";"0.805";"0.331";"2.146";"0.253";"0.544";"226";"774";"0.708"
"2023-05-29 10:49:30.247";"1685382570247";"270938";"2023-05-29";"10:49:30";"SLCE";"";"Light Curve end ";""
"2023-05-29 10:51:01.240";"1685382661240";"361931";"2023-05-29";"10:51:01";"SLCS";"";"Light Curve start ";""
"2023-05-29 10:51:01.240";"1685382661240";"361931";"2023-05-29";"10:51:01";"REG1";"";"#1: alpha: 0.189, ETRm: 63.896, Ik: 338.313   ( beta: 0.045, ETRmPot: 116.889 ) ";""
"2023-05-29 10:51:01.240";"1685382661240";"361931";"2023-05-29";"10:51:01";"REG2";"";"#1: alpha: 0.161, ETRm: 63.885, Ik: 395.711 ";""
"2023-05-29 10:51:02.631";"1685382662631";"363322";"2023-05-29";"10:51:02";"FO";"10";"163";"556";"0";"0.707";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"163";"556";"0.707"
"2023-05-29 10:51:22.628";"1685382682628";"383319";"2023-05-29";"10:51:22";"F";"11";"262";"447";"65";"0.414";"11.3";"152";"0.84";"0.627";"0.249";"0.364";"0.244";"0.471";"0.115";"163";"556";"0.707"
"2023-05-29 10:51:42.615";"1685382702615";"403306";"2023-05-29";"10:51:42";"F";"12";"233";"383";"90";"0.392";"14.8";"144";"0.84";"0.628";"0.392";"0.388";"0.452";"0.419";"0.189";"163";"556";"0.707"
