"2023-09-21";"16:36:03";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2023-09-21 16:27:26.528";"1695338846528";"256002";"2023-09-21";"16:27:26";"F";"6";"65";"80";"285";"0.188";"22.5";"58";"0.84";"0.682";"0.828";"0.609";"1.975";"0.273";"0.539";"110";"238";"0.538"
"2023-09-21 16:27:46.515";"1695338866515";"275989";"2023-09-21";"16:27:46";"F";"7";"63";"76";"420";"0.171";"30.2";"55";"0.84";"0.619";"0.836";"0.540";"2.132";"0.265";"0.564";"110";"238";"0.538"
"2023-09-21 16:28:06.507";"1695338886507";"295981";"2023-09-21";"16:28:06";"F";"8";"63";"72";"625";"0.125";"32.8";"53";"0.84";"0.474";"0.852";"0.399";"2.306";"0.265";"0.610";"110";"238";"0.538"
"2023-09-21 16:28:26.497";"1695338906497";"315971";"2023-09-21";"16:28:26";"F";"9";"62";"71";"820";"0.127";"43.7";"53";"0.84";"0.500";"0.859";"0.427";"2.352";"0.261";"0.612";"110";"238";"0.538"
"2023-09-21 16:28:29.811";"1695338909811";"319285";"2023-09-21";"16:28:29";"SLCE";"";"Light Curve end ";""
"2023-09-21 16:29:11.785";"1695338951785";"361259";"2023-09-21";"16:29:11";"SLCS";"";"Light Curve start ";""
"2023-09-21 16:29:11.785";"1695338951785";"361259";"2023-09-21";"16:29:11";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.020, ETRmPot: 54.284 ) ";""
"2023-09-21 16:29:11.785";"1695338951785";"361259";"2023-09-21";"16:29:11";"REG2";"";"#1: alpha: 0.164, ETRm: 71.100, Ik: 432.871 ";""
"2023-09-21 16:29:13.183";"1695338953183";"362657";"2023-09-21";"16:29:13";"FO";"10";"98";"437";"0";"0.776";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"98";"437";"0.776"
"2023-09-21 16:29:33.173";"1695338973173";"382647";"2023-09-21";"16:29:33";"F";"11";"144";"278";"65";"0.482";"13.2";"87";"0.84";"0.702";"0.437";"0.424";"0.572";"0.330";"0.188";"98";"437";"0.776"
"2023-09-21 16:29:53.165";"1695338993165";"402639";"2023-09-21";"16:29:53";"F";"12";"120";"213";"90";"0.437";"16.5";"79";"0.84";"0.694";"0.605";"0.457";"1.052";"0.275";"0.288";"98";"437";"0.776"
"2023-09-21 16:30:13.147";"1695339013147";"422621";"2023-09-21";"16:30:13";"F";"13";"111";"188";"125";"0.410";"21.5";"76";"0.84";"0.688";"0.670";"0.471";"1.324";"0.254";"0.336";"98";"437";"0.776"
"2023-09-21 16:30:33.138";"1695339033138";"442612";"2023-09-21";"16:30:33";"F";"14";"103";"164";"190";"0.372";"29.7";"71";"0.84";"0.656";"0.726";"0.452";"1.665";"0.236";"0.392";"98";"437";"0.776"
"2023-09-21 16:30:53.128";"1695339053128";"462602";"2023-09-21";"16:30:53";"F";"15";"96";"143";"285";"0.329";"39.4";"67";"0.84";"0.618";"0.776";"0.431";"2.056";"0.220";"0.451";"98";"437";"0.776"
"2023-09-21 16:31:13.121";"1695339073121";"482595";"2023-09-21";"16:31:13";"F";"16";"91";"130";"420";"0.300";"52.9";"64";"0.84";"0.591";"0.805";"0.416";"2.362";"0.208";"0.492";"98";"437";"0.776"
"2023-09-21 16:31:33.106";"1695339093106";"502580";"2023-09-21";"16:31:33";"F";"17";"90";"117";"625";"0.231";"60.6";"61";"0.84";"0.482";"0.835";"0.327";"2.735";"0.206";"0.563";"98";"437";"0.776"
"2023-09-21 16:31:53.099";"1695339113099";"522573";"2023-09-21";"16:31:53";"F";"18";"89";"112";"820";"0.205";"70.6";"59";"0.84";"0.434";"0.844";"0.288";"2.902";"0.204";"0.591";"98";"437";"0.776"
"2023-09-21 16:31:56.859";"1695339116859";"526333";"2023-09-21";"16:31:56";"SLCE";"";"Light Curve end ";""
"2023-09-21 16:32:51.281";"1695339171281";"580755";"2023-09-21";"16:32:51";"SLCS";"";"Light Curve start ";""
"2023-09-21 16:32:51.281";"1695339171281";"580755";"2023-09-21";"16:32:51";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.017, ETRmPot: 49.038 ) ";""
"2023-09-21 16:32:51.281";"1695339171281";"580755";"2023-09-21";"16:32:51";"REG2";"";"#1: alpha: 0.150, ETRm: 63.534, Ik: 423.062 ";""
"2023-09-21 16:32:52.677";"1695339172677";"582151";"2023-09-21";"16:32:52";"FO";"19";"130";"529";"0";"0.754";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"130";"529";"0.754"
"2023-09-21 16:33:12.672";"1695339192672";"602146";"2023-09-21";"16:33:12";"F";"20";"184";"331";"65";"0.444";"12.1";"113";"0.84";"0.674";"0.454";"0.414";"0.598";"0.348";"0.208";"130";"529";"0.754"
"2023-09-21 16:33:32.653";"1695339212653";"622127";"2023-09-21";"16:33:32";"F";"21";"158";"264";"90";"0.402";"15.2";"104";"0.84";"0.663";"0.599";"0.436";"1.004";"0.299";"0.299";"130";"529";"0.754"
"2023-09-21 16:33:52.652";"1695339232652";"642126";"2023-09-21";"16:33:52";"F";"22";"147";"234";"125";"0.372";"19.5";"99";"0.84";"0.644";"0.662";"0.434";"1.261";"0.278";"0.350";"130";"529";"0.754"
"2023-09-21 16:34:12.631";"1695339252631";"662105";"2023-09-21";"16:34:12";"F";"23";"136";"205";"190";"0.337";"26.9";"94";"0.84";"0.622";"0.722";"0.430";"1.580";"0.257";"0.406";"130";"529";"0.754"
"2023-09-21 16:34:32.627";"1695339272627";"682101";"2023-09-21";"16:34:32";"F";"24";"126";"182";"285";"0.308";"36.9";"89";"0.84";"0.602";"0.767";"0.425";"1.907";"0.238";"0.454";"130";"529";"0.754"
"2023-09-21 16:34:52.609";"1695339292609";"702083";"2023-09-21";"16:34:52";"F";"25";"121";"164";"420";"0.262";"46.2";"84";"0.84";"0.538";"0.799";"0.373";"2.226";"0.229";"0.509";"130";"529";"0.754"
"2023-09-21 16:35:12.604";"1695339312604";"722078";"2023-09-21";"16:35:12";"F";"26";"119";"151";"625";"0.212";"55.7";"80";"0.84";"0.451";"0.822";"0.303";"2.503";"0.225";"0.563";"130";"529";"0.754"
"2023-09-21 16:35:32.590";"1695339332590";"742064";"2023-09-21";"16:35:32";"F";"27";"116";"142";"820";"0.183";"63.0";"78";"0.84";"0.406";"0.840";"0.273";"2.725";"0.219";"0.598";"130";"529";"0.754"
"2023-09-21 16:35:35.657";"1695339335657";"745131";"2023-09-21";"16:35:35";"SLCE";"";"Light Curve end ";""
