"2024-06-06";"11:28:22";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-06-06 11:12:42.288";"1717697562288";"0";"2024-06-06";"11:12:42";"SCHS";"";"Chart start ";""
"2024-06-06 11:13:32.799";"1717697612799";"50511";"2024-06-06";"11:13:32";"SLCS";"";"Light Curve start ";""
"2024-06-06 11:13:32.799";"1717697612799";"50511";"2024-06-06";"11:13:32";"REG1";"";"#2: alpha: 0.205, ETRm: 96.680, Ik: 472.210   ( beta: 2.285, ETRmPot: 3063.333 ) ";""
"2024-06-06 11:13:32.799";"1717697612799";"50511";"2024-06-06";"11:13:32";"REG2";"";"#2: alpha: 0.180, ETRm: 96.361, Ik: 534.423 ";""
"2024-06-06 11:13:34.198";"1717697614198";"51910";"2024-06-06";"11:13:34";"FO";"1";"54";"206";"0";"0.738";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"54";"206";"0.738"
"2024-06-06 11:13:54.181";"1717697634181";"71893";"2024-06-06";"11:13:54";"F";"2";"96";"184";"65";"0.478";"13.0";"52";"0.84";"0.667";"0.132";"0.361";"0.120";"0.466";"0.056";"54";"206";"0.738"
"2024-06-06 11:14:14.174";"1717697654174";"91886";"2024-06-06";"11:14:14";"F";"3";"99";"176";"90";"0.438";"16.6";"52";"0.84";"0.621";"0.184";"0.326";"0.170";"0.481";"0.081";"54";"206";"0.738"
"2024-06-06 11:14:34.161";"1717697674161";"111873";"2024-06-06";"11:14:34";"F";"4";"101";"172";"125";"0.413";"21.7";"51";"0.84";"0.587";"0.204";"0.296";"0.198";"0.490";"0.097";"54";"206";"0.738"
"2024-06-06 11:14:54.146";"1717697694146";"131858";"2024-06-06";"11:14:54";"F";"5";"99";"168";"190";"0.411";"32.8";"51";"0.84";"0.590";"0.230";"0.304";"0.226";"0.481";"0.108";"54";"206";"0.738"
