"2023-01-21";"11:57:28";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-01-21 11:10:42.244";"1674328242244";"0";"2023-01-21";"11:10:42";"SCHS";"";"Chart start ";""
"2023-01-21 11:17:53.343";"1674328673343";"431099";"2023-01-21";"11:17:53";"SLCS";"";"Light Curve start ";""
"2023-01-21 11:17:53.343";"1674328673343";"431099";"2023-01-21";"11:17:53";"REG1";"";"#1: alpha: 0.272, ETRm: 39.744, Ik: 145.886   ( beta: 0.013, ETRmPot: 48.123 ) ";""
"2023-01-21 11:17:53.343";"1674328673343";"431099";"2023-01-21";"11:17:53";"REG2";"";"#1: alpha: 0.222, ETRm: 39.016, Ik: 176.029 ";""
"2023-01-21 11:17:54.729";"1674328674729";"432485";"2023-01-21";"11:17:54";"FO";"1";"156";"737";"0";"0.788";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"156";"737";"0.788"
"2023-01-21 11:18:14.717";"1674328694717";"452473";"2023-01-21";"11:18:14";"F";"2";"325";"729";"65";"0.554";"15.1";"156";"0.84";"0.705";"0.014";"0.338";"0.011";"0.441";"0.005";"156";"737";"0.788"
"2023-01-21 11:18:34.709";"1674328714709";"472465";"2023-01-21";"11:18:34";"F";"3";"330";"660";"90";"0.500";"18.9";"152";"0.84";"0.650";"0.126";"0.299";"0.117";"0.448";"0.052";"156";"737";"0.788"
"2023-01-21 11:18:54.698";"1674328734698";"492454";"2023-01-21";"11:18:54";"F";"4";"326";"593";"125";"0.450";"23.6";"148";"0.84";"0.600";"0.234";"0.272";"0.243";"0.442";"0.108";"156";"737";"0.788"
"2023-01-21 11:19:14.692";"1674328754692";"512448";"2023-01-21";"11:19:14";"F";"5";"331";"530";"190";"0.375";"29.9";"144";"0.84";"0.516";"0.336";"0.224";"0.391";"0.449";"0.176";"156";"737";"0.788"
"2023-01-21 11:19:34.678";"1674328774678";"532434";"2023-01-21";"11:19:34";"F";"6";"330";"468";"285";"0.295";"35.3";"139";"0.84";"0.419";"0.434";"0.176";"0.575";"0.448";"0.257";"156";"737";"0.788"
"2023-01-21 11:19:54.681";"1674328794681";"552437";"2023-01-21";"11:19:54";"F";"7";"325";"417";"420";"0.221";"39.0";"134";"0.84";"0.325";"0.513";"0.134";"0.767";"0.441";"0.338";"156";"737";"0.788"
"2023-01-21 11:20:14.676";"1674328814676";"572432";"2023-01-21";"11:20:14";"F";"8";"318";"376";"625";"0.154";"40.4";"130";"0.84";"0.236";"0.577";"0.096";"0.960";"0.431";"0.415";"156";"737";"0.788"
"2023-01-21 11:20:34.663";"1674328834663";"592419";"2023-01-21";"11:20:34";"F";"9";"306";"344";"820";"0.110";"37.9";"126";"0.84";"0.174";"0.625";"0.072";"1.142";"0.415";"0.475";"156";"737";"0.788"
"2023-01-21 11:20:37.833";"1674328837833";"595589";"2023-01-21";"11:20:37";"SLCE";"";"Light Curve end ";""
"2023-01-21 11:23:22.030";"1674329002030";"759786";"2023-01-21";"11:23:22";"SLCS";"";"Light Curve start ";""
"2023-01-21 11:23:22.030";"1674329002030";"759786";"2023-01-21";"11:23:22";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.020, ETRmPot: 27.358 ) ";""
"2023-01-21 11:23:22.030";"1674329002030";"759786";"2023-01-21";"11:23:22";"REG2";"";"#1: alpha: 0.094, ETRm: 52.324, Ik: 555.933 ";""
"2023-01-21 11:23:23.418";"1674329003418";"761174";"2023-01-21";"11:23:23";"FO";"10";"99";"197";"0";"0.497";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"99";"197";"0.497"
"2023-01-21 11:23:43.410";"1674329023410";"781166";"2023-01-21";"11:23:43";"F";"11";"126";"178";"65";"0.292";"8.0";"94";"0.84";"0.619";"0.143";"0.462";"0.107";"0.640";"0.068";"99";"197";"0.497"
"2023-01-21 11:24:03.402";"1674329043402";"801158";"2023-01-21";"11:24:03";"F";"12";"110";"150";"90";"0.267";"10.1";"86";"0.84";"0.625";"0.347";"0.489";"0.313";"0.558";"0.175";"99";"197";"0.497"
"2023-01-21 11:24:23.387";"1674329063387";"821143";"2023-01-21";"11:24:23";"F";"13";"100";"133";"125";"0.248";"13.0";"80";"0.84";"0.623";"0.459";"0.498";"0.481";"0.508";"0.244";"99";"197";"0.497"
"2023-01-21 11:24:43.380";"1674329083380";"841136";"2023-01-21";"11:24:43";"F";"14";"93";"120";"190";"0.225";"18.0";"75";"0.84";"0.600";"0.541";"0.484";"0.642";"0.472";"0.303";"99";"197";"0.497"
"2023-01-21 11:25:03.368";"1674329103368";"861124";"2023-01-21";"11:25:03";"F";"15";"88";"110";"285";"0.200";"23.9";"71";"0.84";"0.564";"0.602";"0.455";"0.791";"0.447";"0.353";"99";"197";"0.497"
"2023-01-21 11:25:23.354";"1674329123354";"881110";"2023-01-21";"11:25:23";"F";"16";"85";"104";"420";"0.183";"32.3";"68";"0.84";"0.528";"0.633";"0.422";"0.894";"0.431";"0.386";"99";"197";"0.497"
"2023-01-21 11:25:43.348";"1674329143348";"901104";"2023-01-21";"11:25:43";"F";"17";"82";"97";"625";"0.155";"40.7";"65";"0.84";"0.469";"0.673";"0.372";"1.031";"0.416";"0.429";"99";"197";"0.497"
"2023-01-21 11:26:03.329";"1674329163329";"921085";"2023-01-21";"11:26:03";"F";"18";"79";"92";"820";"0.141";"48.6";"63";"0.84";"0.448";"0.704";"0.357";"1.141";"0.401";"0.458";"99";"197";"0.497"
"2023-01-21 11:26:07.141";"1674329167141";"924897";"2023-01-21";"11:26:07";"SLCE";"";"Light Curve end ";""
"2023-01-21 11:27:23.822";"1674329243822";"1001578";"2023-01-21";"11:27:23";"SLCS";"";"Light Curve start ";""
"2023-01-21 11:27:23.822";"1674329243822";"1001578";"2023-01-21";"11:27:23";"REG1";"";"#1: alpha: 0.159, ETRm: 36.958, Ik: 232.473   ( beta: 0.123, ETRmPot: 124.714 ) ";""
"2023-01-21 11:27:23.822";"1674329243822";"1001578";"2023-01-21";"11:27:23";"REG2";"";"#1: alpha: 0.139, ETRm: 36.821, Ik: 265.633 ";""
"2023-01-21 11:27:25.220";"1674329245220";"1002976";"2023-01-21";"11:27:25";"FO";"19";"166";"448";"0";"0.629";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"166";"448";"0.629"
"2023-01-21 11:27:45.202";"1674329265202";"1022958";"2023-01-21";"11:27:45";"F";"20";"237";"373";"65";"0.365";"10.0";"154";"0.84";"0.621";"0.223";"0.404";"0.201";"0.529";"0.106";"166";"448";"0.629"
