"2024-04-08";"14:32:21";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-04-08 14:08:45.518";"1712610525518";"0";"2024-04-08";"14:08:45";"SCHS";"";"Chart start ";""
"2024-04-08 14:19:52.506";"1712611192506";"666988";"2024-04-08";"14:19:52";"SLCS";"";"Light Curve start ";""
"2024-04-08 14:19:52.506";"1712611192506";"666988";"2024-04-08";"14:19:52";"REG1";"";"#2: Error: Not enough measures for calculating regression data ";""
"2024-04-08 14:19:52.506";"1712611192506";"666988";"2024-04-08";"14:19:52";"REG2";"";"#2: Error: Not enough measures for calculating regression data ";""
"2024-04-08 14:19:53.904";"1712611193904";"668386";"2024-04-08";"14:19:53";"FO";"1";"62";"111";"0";"0.441";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"62";"111";"0.441"
"2024-04-08 14:20:13.891";"1712611213891";"688373";"2024-04-08";"14:20:13";"F";"2";"70";"94";"65";"0.255";"7.0";"56";"0.84";"0.632";"0.224";"0.506";"0.181";"0.631";"0.114";"62";"111";"0.441"
"2024-04-08 14:20:33.884";"1712611233884";"708366";"2024-04-08";"14:20:33";"F";"3";"30";"30";"90";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"62";"111";"0.441"
"2024-04-08 14:20:50.807";"1712611250807";"725289";"2024-04-08";"14:20:50";"SLCE";"";"Light Curve end ";""
"2024-04-08 14:21:10.397";"1712611270397";"744879";"2024-04-08";"14:21:10";"SLCS";"";"Light Curve start ";""
