"2023-10-25";"11:09:19";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-10-25 10:53:20.643";"1698256400643";"0";"2023-10-25";"10:53:20";"SCHS";"";"Chart start ";""
"2023-10-25 10:57:04.561";"1698256624561";"223918";"2023-10-25";"10:57:04";"SLCS";"";"Light Curve start ";""
"2023-10-25 10:57:04.561";"1698256624561";"223918";"2023-10-25";"10:57:04";"REG1";"";"#1: alpha: 0.241, ETRm: 56.962, Ik: 236.680   ( beta: 0.002, ETRmPot: 59.468 ) ";""
"2023-10-25 10:57:04.561";"1698256624561";"223918";"2023-10-25";"10:57:04";"REG2";"";"#1: alpha: 0.192, ETRm: 55.018, Ik: 286.513 ";""
"2023-10-25 10:57:05.958";"1698256625958";"225315";"2023-10-25";"10:57:05";"FO";"1";"192";"921";"0";"0.792";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"192";"921";"0.792"
"2023-10-25 10:57:25.942";"1698256645942";"245299";"2023-10-25";"10:57:25";"F";"2";"376";"768";"65";"0.510";"13.9";"184";"0.84";"0.671";"0.199";"0.328";"0.199";"0.408";"0.082";"192";"921";"0.792"
"2023-10-25 10:57:45.929";"1698256665929";"265286";"2023-10-25";"10:57:45";"F";"3";"339";"645";"90";"0.474";"17.9";"176";"0.84";"0.652";"0.357";"0.339";"0.428";"0.368";"0.158";"192";"921";"0.792"
"2023-10-25 10:58:05.923";"1698256685923";"285280";"2023-10-25";"10:58:05";"F";"4";"311";"564";"125";"0.449";"23.6";"170";"0.84";"0.642";"0.460";"0.351";"0.633";"0.338";"0.213";"192";"921";"0.792"
"2023-10-25 10:58:25.914";"1698256705914";"305271";"2023-10-25";"10:58:25";"F";"5";"282";"471";"190";"0.401";"32.0";"160";"0.84";"0.608";"0.573";"0.345";"0.955";"0.306";"0.293";"192";"921";"0.792"
"2023-10-25 10:58:45.896";"1698256725896";"325253";"2023-10-25";"10:58:45";"F";"6";"266";"400";"285";"0.335";"40.1";"151";"0.84";"0.538";"0.658";"0.305";"1.303";"0.289";"0.376";"192";"921";"0.792"
"2023-10-25 10:59:05.888";"1698256745888";"345245";"2023-10-25";"10:59:05";"F";"7";"258";"354";"420";"0.271";"47.8";"144";"0.84";"0.457";"0.712";"0.255";"1.602";"0.280";"0.449";"192";"921";"0.792"
"2023-10-25 10:59:25.875";"1698256765875";"365232";"2023-10-25";"10:59:25";"F";"8";"254";"320";"625";"0.206";"54.1";"138";"0.84";"0.363";"0.750";"0.197";"1.878";"0.276";"0.518";"192";"921";"0.792"
"2023-10-25 10:59:45.860";"1698256785860";"385217";"2023-10-25";"10:59:45";"F";"9";"248";"296";"820";"0.162";"55.8";"133";"0.84";"0.294";"0.776";"0.158";"2.111";"0.269";"0.569";"192";"921";"0.792"
"2023-10-25 10:59:49.208";"1698256789208";"388565";"2023-10-25";"10:59:49";"SLCE";"";"Light Curve end ";""
"2023-10-25 11:01:16.514";"1698256876514";"475871";"2023-10-25";"11:01:16";"SLCS";"";"Light Curve start ";""
"2023-10-25 11:01:16.514";"1698256876514";"475871";"2023-10-25";"11:01:16";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.018, ETRmPot: 66.723 ) ";""
"2023-10-25 11:01:16.514";"1698256876514";"475871";"2023-10-25";"11:01:16";"REG2";"";"#1: alpha: 0.205, ETRm: 79.790, Ik: 388.530 ";""
"2023-10-25 11:01:17.922";"1698256877922";"477279";"2023-10-25";"11:01:17";"FO";"10";"136";"625";"0";"0.782";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"136";"625";"0.782"
"2023-10-25 11:01:37.912";"1698256897912";"497269";"2023-10-25";"11:01:37";"F";"11";"226";"554";"65";"0.592";"16.2";"132";"0.84";"0.777";"0.137";"0.454";"0.128";"0.362";"0.046";"136";"625";"0.782"
"2023-10-25 11:01:57.919";"1698256917919";"517276";"2023-10-25";"11:01:57";"F";"12";"220";"477";"90";"0.539";"20.4";"127";"0.84";"0.734";"0.284";"0.424";"0.310";"0.352";"0.109";"136";"625";"0.782"
"2023-10-25 11:02:17.908";"1698256937908";"537265";"2023-10-25";"11:02:17";"F";"13";"221";"444";"125";"0.502";"26.4";"125";"0.84";"0.699";"0.348";"0.395";"0.408";"0.354";"0.144";"136";"625";"0.782"
"2023-10-25 11:02:37.893";"1698256957893";"557250";"2023-10-25";"11:02:37";"F";"14";"219";"403";"190";"0.457";"36.5";"121";"0.84";"0.652";"0.423";"0.360";"0.551";"0.350";"0.193";"136";"625";"0.782"
"2023-10-25 11:02:57.886";"1698256977886";"577243";"2023-10-25";"11:02:57";"F";"15";"211";"355";"285";"0.406";"48.6";"117";"0.84";"0.605";"0.513";"0.335";"0.761";"0.338";"0.256";"136";"625";"0.782"
"2023-10-25 11:03:17.877";"1698256997877";"597234";"2023-10-25";"11:03:17";"F";"16";"205";"314";"420";"0.347";"61.2";"112";"0.84";"0.540";"0.587";"0.295";"0.990";"0.328";"0.325";"136";"625";"0.782"
"2023-10-25 11:03:37.858";"1698257017858";"617215";"2023-10-25";"11:03:37";"F";"17";"202";"278";"625";"0.273";"71.7";"107";"0.84";"0.444";"0.650";"0.235";"1.248";"0.323";"0.404";"136";"625";"0.782"
"2023-10-25 11:03:57.851";"1698257037851";"637208";"2023-10-25";"11:03:57";"F";"18";"198";"258";"820";"0.233";"80.2";"104";"0.84";"0.390";"0.685";"0.205";"1.422";"0.317";"0.450";"136";"625";"0.782"
"2023-10-25 11:04:01.801";"1698257041801";"641158";"2023-10-25";"11:04:01";"SLCE";"";"Light Curve end ";""
"2023-10-25 11:05:08.744";"1698257108744";"708101";"2023-10-25";"11:05:08";"SLCS";"";"Light Curve start ";""
"2023-10-25 11:05:08.744";"1698257108744";"708101";"2023-10-25";"11:05:08";"REG1";"";"#1: alpha: 0.216, ETRm: 77.983, Ik: 361.105   ( beta: 2.628, ETRmPot: 2684.597 ) ";""
"2023-10-25 11:05:08.744";"1698257108744";"708101";"2023-10-25";"11:05:08";"REG2";"";"#1: alpha: 0.188, ETRm: 79.471, Ik: 423.471 ";""
"2023-10-25 11:05:10.149";"1698257110149";"709506";"2023-10-25";"11:05:10";"FO";"19";"109";"466";"0";"0.766";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"109";"466";"0.766"
"2023-10-25 11:05:30.137";"1698257130137";"729494";"2023-10-25";"11:05:30";"F";"20";"193";"387";"65";"0.501";"13.7";"104";"0.84";"0.686";"0.207";"0.370";"0.204";"0.414";"0.085";"109";"466";"0.766"
"2023-10-25 11:05:50.123";"1698257150123";"749480";"2023-10-25";"11:05:50";"F";"21";"168";"313";"90";"0.463";"17.5";"98";"0.84";"0.674";"0.398";"0.393";"0.489";"0.361";"0.176";"109";"466";"0.766"
"2023-10-25 11:06:10.110";"1698257170110";"769467";"2023-10-25";"11:06:10";"F";"22";"160";"287";"125";"0.443";"23.3";"95";"0.84";"0.661";"0.462";"0.392";"0.624";"0.343";"0.214";"109";"466";"0.766"
"2023-10-25 11:06:30.102";"1698257190102";"789459";"2023-10-25";"11:06:30";"F";"23";"149";"256";"190";"0.418";"33.4";"91";"0.84";"0.648";"0.538";"0.396";"0.820";"0.320";"0.262";"109";"466";"0.766"
"2023-10-25 11:06:50.091";"1698257210091";"809448";"2023-10-25";"11:06:50";"F";"24";"135";"219";"285";"0.384";"46.0";"86";"0.84";"0.632";"0.627";"0.403";"1.128";"0.290";"0.326";"109";"466";"0.766"
"2023-10-25 11:07:10.078";"1698257230078";"829435";"2023-10-25";"11:07:10";"F";"25";"125";"188";"420";"0.335";"59.1";"81";"0.84";"0.589";"0.700";"0.382";"1.479";"0.268";"0.397";"109";"466";"0.766"
"2023-10-25 11:07:30.072";"1698257250072";"849429";"2023-10-25";"11:07:30";"F";"26";"118";"163";"625";"0.276";"72.5";"76";"0.84";"0.517";"0.756";"0.333";"1.859";"0.253";"0.471";"109";"466";"0.766"
"2023-10-25 11:07:50.058";"1698257270058";"869415";"2023-10-25";"11:07:50";"F";"27";"116";"149";"820";"0.221";"76.1";"73";"0.84";"0.434";"0.787";"0.273";"2.128";"0.249";"0.530";"109";"466";"0.766"
"2023-10-25 11:07:53.369";"1698257273369";"872726";"2023-10-25";"11:07:53";"SLCE";"";"Light Curve end ";""
"2023-10-25 11:08:56.250";"1698257336250";"935607";"2023-10-25";"11:08:56";"C";"";"Device lost: #1: JUNIOR-PAM-III ";""
