"2022-10-06";"12:36:13";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2022-10-06 12:15:41.426";"1665083741426";"0";"2022-10-06";"12:15:41";"SCHS";"";"Chart start ";""
"2022-10-06 12:20:30.784";"1665084030784";"289358";"2022-10-06";"12:20:30";"SLCS";"";"Light Curve start ";""
"2022-10-06 12:20:30.784";"1665084030784";"289358";"2022-10-06";"12:20:30";"REG1";"";"#1: alpha: 0.126, ETRm: 60.721, Ik: 480.431   ( beta: 1.324, ETRmPot: 1810.516 ) ";""
"2022-10-06 12:20:30.784";"1665084030784";"289358";"2022-10-06";"12:20:30";"REG2";"";"#1: alpha: 0.111, ETRm: 60.423, Ik: 542.536 ";""
"2022-10-06 12:20:32.166";"1665084032166";"290740";"2022-10-06";"12:20:32";"FO";"1";"203";"554";"0";"0.634";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"203";"554";"0.634"
"2022-10-06 12:20:52.156";"1665084052156";"310730";"2022-10-06";"12:20:52";"F";"2";"190";"260";"65";"0.269";"7.3";"144";"0.84";"0.603";"0.670";"0.457";"1.131";"0.343";"0.388";"203";"554";"0.634"
"2022-10-06 12:21:12.153";"1665084072153";"330727";"2022-10-06";"12:21:12";"F";"3";"146";"200";"90";"0.270";"10.2";"123";"0.84";"0.701";"0.781";"0.591";"1.770";"0.264";"0.466";"203";"554";"0.634"
"2022-10-06 12:21:32.136";"1665084092136";"350710";"2022-10-06";"12:21:32";"F";"4";"128";"175";"125";"0.269";"14.1";"113";"0.84";"0.758";"0.823";"0.669";"2.166";"0.231";"0.500";"203";"554";"0.634"
"2022-10-06 12:21:52.124";"1665084112124";"370698";"2022-10-06";"12:21:52";"F";"5";"120";"161";"190";"0.255";"20.3";"107";"0.84";"0.759";"0.846";"0.677";"2.441";"0.217";"0.528";"203";"554";"0.634"
"2022-10-06 12:22:12.118";"1665084132118";"390692";"2022-10-06";"12:22:12";"F";"6";"117";"154";"285";"0.240";"28.7";"104";"0.84";"0.740";"0.858";"0.658";"2.597";"0.211";"0.549";"203";"554";"0.634"
"2022-10-06 12:22:32.102";"1665084152102";"410676";"2022-10-06";"12:22:32";"F";"7";"115";"147";"420";"0.218";"38.5";"101";"0.84";"0.696";"0.869";"0.611";"2.769";"0.208";"0.574";"203";"554";"0.634"
"2022-10-06 12:22:52.091";"1665084172091";"430665";"2022-10-06";"12:22:52";"F";"8";"116";"144";"625";"0.194";"50.9";"99";"0.84";"0.622";"0.872";"0.531";"2.847";"0.209";"0.597";"203";"554";"0.634"
"2022-10-06 12:23:12.079";"1665084192079";"450653";"2022-10-06";"12:23:12";"F";"9";"118";"140";"820";"0.157";"54.1";"97";"0.84";"0.512";"0.877";"0.421";"2.957";"0.213";"0.630";"203";"554";"0.634"
"2022-10-06 12:23:15.650";"1665084195650";"454224";"2022-10-06";"12:23:15";"SLCE";"";"Light Curve end ";""
"2022-10-06 12:25:06.100";"1665084306100";"564674";"2022-10-06";"12:25:06";"SLCS";"";"Light Curve start ";""
"2022-10-06 12:25:06.100";"1665084306100";"564674";"2022-10-06";"12:25:06";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.026, ETRmPot: 40.869 ) ";""
"2022-10-06 12:25:06.100";"1665084306100";"564674";"2022-10-06";"12:25:06";"REG2";"";"#1: alpha: 0.135, ETRm: 70.727, Ik: 523.390 ";""
"2022-10-06 12:25:07.490";"1665084307490";"566064";"2022-10-06";"12:25:07";"FO";"10";"124";"475";"0";"0.739";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"124";"475";"0.739"
"2022-10-06 12:25:27.481";"1665084327481";"586055";"2022-10-06";"12:25:27";"F";"11";"142";"227";"65";"0.374";"10.2";"96";"0.84";"0.649";"0.627";"0.439";"1.093";"0.299";"0.327";"124";"475";"0.739"
"2022-10-06 12:25:47.470";"1665084347470";"606044";"2022-10-06";"12:25:47";"F";"12";"119";"185";"90";"0.357";"13.5";"88";"0.84";"0.680";"0.724";"0.503";"1.568";"0.251";"0.392";"124";"475";"0.739"
"2022-10-06 12:26:07.457";"1665084367457";"626031";"2022-10-06";"12:26:07";"F";"13";"110";"168";"125";"0.345";"18.1";"84";"0.84";"0.690";"0.761";"0.527";"1.827";"0.232";"0.423";"124";"475";"0.739"
"2022-10-06 12:26:27.448";"1665084387448";"646022";"2022-10-06";"12:26:27";"F";"14";"101";"150";"190";"0.327";"26.1";"79";"0.84";"0.690";"0.798";"0.540";"2.167";"0.213";"0.460";"124";"475";"0.739"
"2022-10-06 12:26:47.432";"1665084407432";"666006";"2022-10-06";"12:26:47";"F";"15";"97";"138";"285";"0.297";"35.6";"76";"0.84";"0.661";"0.823";"0.518";"2.442";"0.204";"0.499";"124";"475";"0.739"
"2022-10-06 12:27:07.422";"1665084427422";"685996";"2022-10-06";"12:27:07";"F";"16";"95";"127";"420";"0.252";"44.5";"72";"0.84";"0.582";"0.843";"0.441";"2.740";"0.200";"0.548";"124";"475";"0.739"
