"2024-05-02";"14:30:21";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-05-02 14:06:04.600";"1714683964600";"0";"2024-05-02";"14:06:04";"SCHS";"";"Chart start ";""
"2024-05-02 14:14:54.280";"1714684494280";"529680";"2024-05-02";"14:14:54";"SLCS";"";"Light Curve start ";""
"2024-05-02 14:14:54.280";"1714684494280";"529680";"2024-05-02";"14:14:54";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.013, ETRmPot: 46.324 ) ";""
"2024-05-02 14:14:54.280";"1714684494280";"529680";"2024-05-02";"14:14:54";"REG2";"";"#2: alpha: 0.121, ETRm: 56.026, Ik: 464.175 ";""
"2024-05-02 14:14:55.677";"1714684495677";"531077";"2024-05-02";"14:14:55";"FO";"1";"74";"226";"0";"0.673";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"74";"226";"0.673"
"2024-05-02 14:15:15.665";"1714684515665";"551065";"2024-05-02";"14:15:15";"F";"2";"103";"171";"65";"0.398";"10.9";"67";"0.84";"0.654";"0.316";"0.425";"0.322";"0.456";"0.146";"74";"226";"0.673"
"2024-05-02 14:15:35.669";"1714684535669";"571069";"2024-05-02";"14:15:35";"F";"3";"88";"133";"90";"0.338";"12.8";"60";"0.84";"0.616";"0.520";"0.420";"0.699";"0.389";"0.273";"74";"226";"0.673"
"2024-05-02 14:15:55.659";"1714684555659";"591059";"2024-05-02";"14:15:55";"F";"4";"79";"115";"125";"0.313";"16.4";"56";"0.84";"0.610";"0.612";"0.432";"0.965";"0.350";"0.337";"74";"226";"0.673"
"2024-05-02 14:16:15.650";"1714684575650";"611050";"2024-05-02";"14:16:15";"F";"5";"73";"102";"190";"0.284";"22.7";"53";"0.84";"0.592";"0.678";"0.430";"1.216";"0.323";"0.393";"74";"226";"0.673"
"2024-05-02 14:16:35.634";"1714684595634";"631034";"2024-05-02";"14:16:35";"F";"6";"68";"90";"285";"0.244";"29.2";"50";"0.84";"0.550";"0.737";"0.404";"1.511";"0.301";"0.455";"74";"226";"0.673"
"2024-05-02 14:16:55.630";"1714684615630";"651030";"2024-05-02";"14:16:55";"F";"7";"65";"82";"420";"0.207";"36.5";"47";"0.84";"0.486";"0.770";"0.351";"1.756";"0.288";"0.505";"74";"226";"0.673"
"2024-05-02 14:17:15.619";"1714684635619";"671019";"2024-05-02";"14:17:15";"F";"8";"62";"77";"625";"0.195";"51.2";"45";"0.84";"0.469";"0.789";"0.340";"1.935";"0.274";"0.531";"74";"226";"0.673"
"2024-05-02 14:17:35.607";"1714684655607";"691007";"2024-05-02";"14:17:35";"F";"9";"61";"72";"820";"0.153";"52.7";"44";"0.84";"0.393";"0.816";"0.283";"2.139";"0.270";"0.577";"74";"226";"0.673"
"2024-05-02 14:17:39.475";"1714684659475";"694875";"2024-05-02";"14:17:39";"SLCE";"";"Light Curve end ";""
"2024-05-02 14:21:20.606";"1714684880606";"916006";"2024-05-02";"14:21:20";"SLCS";"";"Light Curve start ";""
"2024-05-02 14:21:20.606";"1714684880606";"916006";"2024-05-02";"14:21:20";"REG1";"";"#2: alpha: 0.113, ETRm: 63.222, Ik: 558.159   ( beta: 0.356, ETRmPot: 624.434 ) ";""
"2024-05-02 14:21:20.606";"1714684880606";"916006";"2024-05-02";"14:21:20";"REG2";"";"#2: alpha: 0.100, ETRm: 61.649, Ik: 613.842 ";""
"2024-05-02 14:21:22.004";"1714684882004";"917404";"2024-05-02";"14:21:22";"FO";"10";"47";"113";"0";"0.584";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"47";"113";"0.584"
"2024-05-02 14:21:41.991";"1714684901991";"937391";"2024-05-02";"14:21:41";"F";"11";"59";"89";"65";"0.337";"9.2";"42";"0.84";"0.638";"0.288";"0.454";"0.270";"0.522";"0.141";"47";"113";"0.584"
"2024-05-02 14:22:01.978";"1714684921978";"957378";"2024-05-02";"14:22:01";"F";"12";"51";"71";"90";"0.282";"10.7";"38";"0.84";"0.606";"0.500";"0.452";"0.592";"0.451";"0.267";"47";"113";"0.584"
"2024-05-02 14:22:21.966";"1714684941966";"977366";"2024-05-02";"14:22:21";"F";"13";"49";"65";"125";"0.246";"12.9";"36";"0.84";"0.552";"0.561";"0.406";"0.738";"0.434";"0.320";"47";"113";"0.584"
"2024-05-02 14:22:41.958";"1714684961958";"997358";"2024-05-02";"14:22:41";"F";"14";"48";"63";"190";"0.238";"19.0";"35";"0.84";"0.536";"0.576";"0.391";"0.794";"0.425";"0.337";"47";"113";"0.584"
"2024-05-02 14:23:01.947";"1714684981947";"1017347";"2024-05-02";"14:23:01";"F";"15";"47";"58";"285";"0.190";"22.7";"34";"0.84";"0.458";"0.636";"0.331";"0.948";"0.416";"0.394";"47";"113";"0.584"
"2024-05-02 14:23:21.927";"1714685001927";"1037327";"2024-05-02";"14:23:21";"F";"16";"44";"56";"420";"0.214";"37.7";"33";"0.84";"0.522";"0.652";"0.392";"1.018";"0.389";"0.397";"47";"113";"0.584"
"2024-05-02 14:23:41.921";"1714685021921";"1057321";"2024-05-02";"14:23:41";"F";"17";"44";"54";"625";"0.185";"48.6";"32";"0.84";"0.455";"0.667";"0.331";"1.093";"0.389";"0.426";"47";"113";"0.584"
"2024-05-02 14:24:01.913";"1714685041913";"1077313";"2024-05-02";"14:24:01";"F";"18";"44";"52";"820";"0.154";"53.0";"32";"0.84";"0.400";"0.697";"0.291";"1.173";"0.389";"0.457";"47";"113";"0.584"
"2024-05-02 14:24:05.242";"1714685045242";"1080642";"2024-05-02";"14:24:05";"SLCE";"";"Light Curve end ";""
"2024-05-02 14:27:15.838";"1714685235838";"1271238";"2024-05-02";"14:27:15";"SLCS";"";"Light Curve start ";""
"2024-05-02 14:27:15.838";"1714685235838";"1271238";"2024-05-02";"14:27:15";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.023, ETRmPot: 28.209 ) ";""
"2024-05-02 14:27:15.838";"1714685235838";"1271238";"2024-05-02";"14:27:15";"REG2";"";"#2: alpha: 0.106, ETRm: 56.897, Ik: 534.806 ";""
"2024-05-02 14:27:17.240";"1714685237240";"1272640";"2024-05-02";"14:27:17";"FO";"19";"44";"113";"0";"0.611";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"44";"113";"0.611"
"2024-05-02 14:27:37.223";"1714685257223";"1292623";"2024-05-02";"14:27:37";"F";"20";"65";"96";"65";"0.323";"8.8";"41";"0.84";"0.564";"0.203";"0.356";"0.177";"0.575";"0.102";"44";"113";"0.611"
"2024-05-02 14:27:57.217";"1714685277217";"1312617";"2024-05-02";"14:27:57";"F";"21";"61";"84";"90";"0.274";"10.4";"39";"0.84";"0.511";"0.348";"0.327";"0.345";"0.540";"0.186";"44";"113";"0.611"
"2024-05-02 14:28:17.199";"1714685297199";"1332599";"2024-05-02";"14:28:17";"F";"22";"58";"77";"125";"0.247";"13.0";"37";"0.84";"0.475";"0.420";"0.303";"0.468";"0.513";"0.240";"44";"113";"0.611"
"2024-05-02 14:28:37.196";"1714685317196";"1352596";"2024-05-02";"14:28:37";"F";"23";"54";"72";"190";"0.250";"20.0";"36";"0.84";"0.500";"0.478";"0.333";"0.569";"0.478";"0.272";"44";"113";"0.611"
"2024-05-02 14:28:57.179";"1714685337179";"1372579";"2024-05-02";"14:28:57";"F";"24";"52";"69";"285";"0.246";"29.4";"35";"0.84";"0.500";"0.507";"0.337";"0.638";"0.460";"0.294";"44";"113";"0.611"
"2024-05-02 14:29:17.166";"1714685357166";"1392566";"2024-05-02";"14:29:17";"F";"25";"49";"62";"420";"0.210";"37.0";"33";"0.84";"0.448";"0.580";"0.302";"0.823";"0.434";"0.356";"44";"113";"0.611"
"2024-05-02 14:29:37.162";"1714685377162";"1412562";"2024-05-02";"14:29:37";"F";"26";"48";"57";"625";"0.158";"41.5";"32";"0.84";"0.360";"0.638";"0.240";"0.982";"0.425";"0.417";"44";"113";"0.611"
"2024-05-02 14:29:57.152";"1714685397152";"1432552";"2024-05-02";"14:29:57";"F";"27";"47";"56";"820";"0.161";"55.4";"32";"0.84";"0.375";"0.652";"0.255";"1.018";"0.416";"0.423";"44";"113";"0.611"
"2024-05-02 14:30:00.850";"1714685400850";"1436250";"2024-05-02";"14:30:00";"SLCE";"";"Light Curve end ";""
