"2024-05-02";"13:33:26";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"2024-05-02 13:24:21.611";"1714681461611";"459263";"2024-05-02";"13:24:21";"REG2";"";"#2: Error: Not enough measures for calculating regression data ";""
"2024-05-02 13:24:23.009";"1714681463009";"460661";"2024-05-02";"13:24:23";"FO";"10";"35";"70";"0";"0.500";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"35";"70";"0.500"
"2024-05-02 13:24:42.995";"1714681482995";"480647";"2024-05-02";"13:24:42";"F";"11";"41";"60";"65";"0.317";"8.7";"32";"0.84";"0.679";"0.200";"0.530";"0.167";"0.586";"0.097";"35";"70";"0.500"
"2024-05-02 13:25:02.992";"1714681502992";"500644";"2024-05-02";"13:25:02";"F";"12";"39";"52";"90";"0.250";"9.5";"30";"0.84";"0.591";"0.371";"0.455";"0.346";"0.557";"0.193";"35";"70";"0.500"
"2024-05-02 13:25:22.975";"1714681522975";"520627";"2024-05-02";"13:25:22";"F";"13";"36";"49";"125";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"35";"70";"0.500"
"2024-05-02 13:25:34.021";"1714681534021";"531673";"2024-05-02";"13:25:34";"SLCE";"";"Light Curve end ";""
"2024-05-02 13:26:10.379";"1714681570379";"568031";"2024-05-02";"13:26:10";"SLCS";"";"Light Curve start ";""
"2024-05-02 13:26:10.379";"1714681570379";"568031";"2024-05-02";"13:26:10";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.036, ETRmPot: 6.413 ) ";""
"2024-05-02 13:26:10.379";"1714681570379";"568031";"2024-05-02";"13:26:10";"REG2";"";"#2: alpha: 0.162, ETRm: 14.591, Ik: 90.285 ";""
"2024-05-02 13:26:11.794";"1714681571794";"569446";"2024-05-02";"13:26:11";"FO";"14";"36";"72";"0";"0.500";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"36";"72";"0.500"
"2024-05-02 13:26:31.779";"1714681591779";"589431";"2024-05-02";"13:26:31";"F";"15";"42";"64";"65";"0.344";"9.4";"34";"0.84";"0.733";"0.167";"0.593";"0.125";"0.583";"0.073";"36";"72";"0.500"
"2024-05-02 13:26:51.775";"1714681611775";"609427";"2024-05-02";"13:26:51";"F";"16";"39";"54";"90";"0.278";"10.5";"31";"0.84";"0.652";"0.361";"0.518";"0.333";"0.542";"0.180";"36";"72";"0.500"
"2024-05-02 13:27:11.756";"1714681631756";"629408";"2024-05-02";"13:27:11";"F";"17";"39";"52";"125";"0.250";"13.1";"30";"0.84";"0.591";"0.389";"0.455";"0.385";"0.542";"0.208";"36";"72";"0.500"
"2024-05-02 13:27:31.752";"1714681651752";"649404";"2024-05-02";"13:27:31";"F";"18";"37";"47";"190";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"36";"72";"0.500"
"2024-05-02 13:27:51.737";"1714681671737";"669389";"2024-05-02";"13:27:51";"F";"19";"35";"43";"285";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"36";"72";"0.500"
"2024-05-02 13:28:11.728";"1714681691728";"689380";"2024-05-02";"13:28:11";"F";"20";"34";"41";"420";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"36";"72";"0.500"
"2024-05-02 13:28:31.715";"1714681711715";"709367";"2024-05-02";"13:28:31";"F";"21";"32";"40";"625";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"36";"72";"0.500"
"2024-05-02 13:28:51.708";"1714681731708";"729360";"2024-05-02";"13:28:51";"F";"22";"30";"38";"820";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"36";"72";"0.500"
"2024-05-02 13:28:54.630";"1714681734630";"732282";"2024-05-02";"13:28:54";"SLCE";"";"Light Curve end ";""
"2024-05-02 13:30:07.856";"1714681807856";"805508";"2024-05-02";"13:30:07";"SLCS";"";"Light Curve start ";""
"2024-05-02 13:30:07.856";"1714681807856";"805508";"2024-05-02";"13:30:07";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.037, ETRmPot: 6.633 ) ";""
"2024-05-02 13:30:07.856";"1714681807856";"805508";"2024-05-02";"13:30:07";"REG2";"";"#2: alpha: 0.126, ETRm: 26.425, Ik: 209.877 ";""
"2024-05-02 13:30:09.255";"1714681809255";"806907";"2024-05-02";"13:30:09";"FO";"23";"38";"80";"0";"0.525";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"38";"80";"0.525"
"2024-05-02 13:30:29.240";"1714681829240";"826892";"2024-05-02";"13:30:29";"F";"24";"45";"67";"65";"0.328";"9.0";"35";"0.84";"0.688";"0.238";"0.535";"0.194";"0.563";"0.109";"38";"80";"0.525"
"2024-05-02 13:30:49.225";"1714681849225";"846877";"2024-05-02";"13:30:49";"F";"25";"43";"59";"90";"0.271";"10.2";"33";"0.84";"0.615";"0.381";"0.472";"0.356";"0.538";"0.191";"38";"80";"0.525"
"2024-05-02 13:31:09.212";"1714681869212";"866864";"2024-05-02";"13:31:09";"F";"26";"40";"54";"125";"0.259";"13.6";"31";"0.84";"0.609";"0.452";"0.472";"0.481";"0.500";"0.241";"38";"80";"0.525"
"2024-05-02 13:31:29.208";"1714681889208";"886860";"2024-05-02";"13:31:29";"F";"27";"38";"50";"190";"0.240";"19.2";"30";"0.84";"0.600";"0.524";"0.474";"0.600";"0.475";"0.285";"38";"80";"0.525"
"2024-05-02 13:31:49.193";"1714681909193";"906845";"2024-05-02";"13:31:49";"F";"28";"36";"45";"285";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"38";"80";"0.525"
"2024-05-02 13:32:09.186";"1714681929186";"926838";"2024-05-02";"13:32:09";"F";"29";"34";"42";"420";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"38";"80";"0.525"
"2024-05-02 13:32:29.169";"1714681949169";"946821";"2024-05-02";"13:32:29";"F";"30";"33";"39";"625";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"38";"80";"0.525"
"2024-05-02 13:32:49.163";"1714681969163";"966815";"2024-05-02";"13:32:49";"F";"31";"33";"39";"820";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"38";"80";"0.525"
"2024-05-02 13:32:52.392";"1714681972392";"970044";"2024-05-02";"13:32:52";"SLCE";"";"Light Curve end ";""
