"2023-04-17";"12:27:55";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-04-17 12:08:35.396";"1681758515396";"0";"2023-04-17";"12:08:35";"SCHS";"";"Chart start ";""
"2023-04-17 12:10:05.226";"1681758605226";"89830";"2023-04-17";"12:10:05";"SLCS";"";"Light Curve start ";""
"2023-04-17 12:10:05.226";"1681758605226";"89830";"2023-04-17";"12:10:05";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.006, ETRmPot: 61.040 ) ";""
"2023-04-17 12:10:05.226";"1681758605226";"89830";"2023-04-17";"12:10:05";"REG2";"";"#1: alpha: 0.178, ETRm: 62.673, Ik: 352.099 ";""
"2023-04-17 12:10:06.622";"1681758606622";"91226";"2023-04-17";"12:10:06";"FO";"1";"159";"538";"0";"0.704";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"159";"538";"0.704"
"2023-04-17 12:10:26.591";"1681758626591";"111195";"2023-04-17";"12:10:26";"F";"2";"220";"446";"65";"0.507";"13.8";"150";"0.84";"0.764";"0.219";"0.521";"0.206";"0.409";"0.084";"159";"538";"0.704"
"2023-04-17 12:10:46.590";"1681758646590";"131194";"2023-04-17";"12:10:46";"F";"3";"202";"374";"90";"0.460";"17.4";"141";"0.84";"0.738";"0.385";"0.515";"0.439";"0.375";"0.165";"159";"538";"0.704"
"2023-04-17 12:11:06.579";"1681758666579";"151183";"2023-04-17";"12:11:06";"F";"4";"199";"346";"125";"0.425";"22.3";"137";"0.84";"0.703";"0.449";"0.484";"0.555";"0.370";"0.205";"159";"538";"0.704"
"2023-04-17 12:11:26.557";"1681758686557";"171161";"2023-04-17";"12:11:26";"F";"5";"198";"322";"190";"0.385";"30.7";"133";"0.84";"0.656";"0.501";"0.441";"0.671";"0.368";"0.247";"159";"538";"0.704"
"2023-04-17 12:11:46.566";"1681758706566";"191170";"2023-04-17";"12:11:46";"F";"6";"195";"296";"285";"0.341";"40.8";"128";"0.84";"0.601";"0.557";"0.395";"0.818";"0.362";"0.297";"159";"538";"0.704"
