"2024-04-08";"16:51:11";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-04-08 16:31:40.316";"1712619100316";"0";"2024-04-08";"16:31:40";"SCHS";"";"Chart start ";""
"2024-04-08 16:40:08.819";"1712619608819";"508503";"2024-04-08";"16:40:08";"SLCS";"";"Light Curve start ";""
"2024-04-08 16:40:08.819";"1712619608819";"508503";"2024-04-08";"16:40:08";"REG1";"";"#2: alpha: 0.164, ETRm: 91.416, Ik: 558.740   ( beta: 1.481, ETRmPot: 2373.118 ) ";""
"2024-04-08 16:40:08.819";"1712619608819";"508503";"2024-04-08";"16:40:08";"REG2";"";"#2: alpha: 0.146, ETRm: 88.708, Ik: 608.573 ";""
"2024-04-08 16:40:10.209";"1712619610209";"509893";"2024-04-08";"16:40:10";"FO";"1";"76";"217";"0";"0.650";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"76";"217";"0.650"
"2024-04-08 16:40:30.197";"1712619630197";"529881";"2024-04-08";"16:40:30";"F";"2";"103";"170";"65";"0.394";"10.8";"69";"0.84";"0.663";"0.284";"0.444";"0.276";"0.475";"0.131";"76";"217";"0.650"
"2024-04-08 16:40:50.202";"1712619650202";"549886";"2024-04-08";"16:40:50";"F";"3";"86";"137";"90";"0.372";"14.1";"63";"0.84";"0.689";"0.475";"0.505";"0.584";"0.396";"0.232";"76";"217";"0.650"
"2024-04-08 16:41:10.199";"1712619670199";"569883";"2024-04-08";"16:41:10";"F";"4";"82";"126";"125";"0.349";"18.3";"61";"0.84";"0.677";"0.539";"0.504";"0.722";"0.378";"0.273";"76";"217";"0.650"
"2024-04-08 16:41:30.184";"1712619690184";"589868";"2024-04-08";"16:41:30";"F";"5";"80";"119";"190";"0.328";"26.2";"59";"0.84";"0.650";"0.574";"0.479";"0.824";"0.369";"0.303";"76";"217";"0.650"
"2024-04-08 16:41:50.175";"1712619710175";"609859";"2024-04-08";"16:41:50";"F";"6";"76";"111";"285";"0.315";"37.7";"57";"0.84";"0.648";"0.617";"0.486";"0.955";"0.350";"0.335";"76";"217";"0.650"
"2024-04-08 16:42:10.164";"1712619730164";"629848";"2024-04-08";"16:42:10";"F";"7";"72";"103";"420";"0.301";"53.1";"55";"0.84";"0.646";"0.660";"0.493";"1.107";"0.332";"0.367";"76";"217";"0.650"
"2024-04-08 16:42:30.145";"1712619750145";"649829";"2024-04-08";"16:42:30";"F";"8";"67";"91";"625";"0.264";"69.3";"51";"0.84";"0.600";"0.716";"0.457";"1.385";"0.309";"0.427";"76";"217";"0.650"
"2024-04-08 16:42:50.134";"1712619770134";"669818";"2024-04-08";"16:42:50";"F";"9";"66";"85";"820";"0.224";"77.1";"49";"0.84";"0.528";"0.745";"0.392";"1.553";"0.304";"0.472";"76";"217";"0.650"
"2024-04-08 16:42:54.048";"1712619774048";"673732";"2024-04-08";"16:42:54";"SLCE";"";"Light Curve end ";""
"2024-04-08 16:44:09.422";"1712619849422";"749106";"2024-04-08";"16:44:09";"SLCS";"";"Light Curve start ";""
"2024-04-08 16:44:09.422";"1712619849422";"749106";"2024-04-08";"16:44:09";"REG1";"";"#2: alpha: 0.180, ETRm: 90.201, Ik: 501.941   ( beta: 0.013, ETRmPot: 116.694 ) ";""
"2024-04-08 16:44:09.422";"1712619849422";"749106";"2024-04-08";"16:44:09";"REG2";"";"#2: alpha: 0.155, ETRm: 83.000, Ik: 534.848 ";""
"2024-04-08 16:44:10.828";"1712619850828";"750512";"2024-04-08";"16:44:10";"FO";"10";"76";"240";"0";"0.683";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"76";"240";"0.683"
"2024-04-08 16:44:30.815";"1712619870815";"770499";"2024-04-08";"16:44:30";"F";"11";"117";"203";"65";"0.424";"11.6";"72";"0.84";"0.656";"0.201";"0.404";"0.182";"0.488";"0.088";"76";"240";"0.683"
"2024-04-08 16:44:50.803";"1712619890803";"790487";"2024-04-08";"16:44:50";"F";"12";"105";"173";"90";"0.393";"14.9";"68";"0.84";"0.648";"0.360";"0.420";"0.387";"0.438";"0.169";"76";"240";"0.683"
"2024-04-08 16:45:10.791";"1712619910791";"810475";"2024-04-08";"16:45:10";"F";"13";"101";"160";"125";"0.369";"19.4";"66";"0.84";"0.628";"0.427";"0.410";"0.500";"0.421";"0.210";"76";"240";"0.683"
"2024-04-08 16:45:30.778";"1712619930778";"830462";"2024-04-08";"16:45:30";"F";"14";"96";"151";"190";"0.364";"29.0";"64";"0.84";"0.632";"0.470";"0.421";"0.589";"0.400";"0.236";"76";"240";"0.683"
"2024-04-08 16:45:50.765";"1712619950765";"850449";"2024-04-08";"16:45:50";"F";"15";"91";"139";"285";"0.345";"41.3";"62";"0.84";"0.623";"0.530";"0.424";"0.727";"0.379";"0.276";"76";"240";"0.683"
"2024-04-08 16:46:10.754";"1712619970754";"870438";"2024-04-08";"16:46:10";"F";"16";"86";"122";"420";"0.295";"52.0";"58";"0.84";"0.563";"0.610";"0.380";"0.967";"0.358";"0.347";"76";"240";"0.683"
"2024-04-08 16:46:30.749";"1712619990749";"890433";"2024-04-08";"16:46:30";"F";"17";"80";"108";"625";"0.259";"68.0";"55";"0.84";"0.528";"0.677";"0.363";"1.222";"0.333";"0.408";"76";"240";"0.683"
"2024-04-08 16:46:50.738";"1712620010738";"910422";"2024-04-08";"16:46:50";"F";"18";"77";"99";"820";"0.222";"76.5";"52";"0.84";"0.468";"0.713";"0.316";"1.424";"0.321";"0.457";"76";"240";"0.683"
"2024-04-08 16:46:53.956";"1712620013956";"913640";"2024-04-08";"16:46:53";"SLCE";"";"Light Curve end ";""
"2024-04-08 16:47:49.515";"1712620069515";"969199";"2024-04-08";"16:47:49";"SLCS";"";"Light Curve start ";""
"2024-04-08 16:47:49.515";"1712620069515";"969199";"2024-04-08";"16:47:49";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.030, ETRmPot: 37.405 ) ";""
"2024-04-08 16:47:49.515";"1712620069515";"969199";"2024-04-08";"16:47:49";"REG2";"";"#2: alpha: 0.141, ETRm: 75.671, Ik: 537.289 ";""
"2024-04-08 16:47:50.924";"1712620070924";"970608";"2024-04-08";"16:47:50";"FO";"19";"82";"264";"0";"0.689";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"82";"264";"0.689"
"2024-04-08 16:48:10.910";"1712620090910";"990594";"2024-04-08";"16:48:10";"F";"20";"114";"201";"65";"0.433";"11.8";"75";"0.84";"0.690";"0.308";"0.454";"0.313";"0.432";"0.135";"82";"264";"0.689"
"2024-04-08 16:48:30.902";"1712620110902";"1010586";"2024-04-08";"16:48:30";"F";"21";"101";"161";"90";"0.373";"14.1";"68";"0.84";"0.645";"0.489";"0.434";"0.640";"0.383";"0.244";"82";"264";"0.689"
"2024-04-08 16:48:50.884";"1712620130884";"1030568";"2024-04-08";"16:48:50";"F";"22";"94";"148";"125";"0.365";"19.2";"66";"0.84";"0.659";"0.549";"0.463";"0.784";"0.356";"0.279";"82";"264";"0.689"
"2024-04-08 16:49:10.879";"1712620150879";"1050563";"2024-04-08";"16:49:10";"F";"23";"89";"133";"190";"0.331";"26.4";"63";"0.84";"0.629";"0.615";"0.445";"0.985";"0.337";"0.332";"82";"264";"0.689"
"2024-04-08 16:49:30.867";"1712620170867";"1070551";"2024-04-08";"16:49:30";"F";"24";"83";"120";"285";"0.308";"36.9";"60";"0.84";"0.617";"0.670";"0.446";"1.200";"0.314";"0.378";"82";"264";"0.689"
"2024-04-08 16:49:50.857";"1712620190857";"1090541";"2024-04-08";"16:49:50";"F";"25";"78";"108";"420";"0.278";"49.0";"57";"0.84";"0.588";"0.720";"0.430";"1.444";"0.295";"0.427";"82";"264";"0.689"
"2024-04-08 16:50:10.844";"1712620210844";"1110528";"2024-04-08";"16:50:10";"F";"26";"76";"97";"625";"0.216";"56.7";"53";"0.84";"0.477";"0.758";"0.333";"1.722";"0.288";"0.496";"82";"264";"0.689"
"2024-04-08 16:50:30.832";"1712620230832";"1130516";"2024-04-08";"16:50:30";"F";"27";"75";"95";"820";"0.211";"72.7";"53";"0.84";"0.476";"0.769";"0.336";"1.779";"0.284";"0.505";"82";"264";"0.689"
"2024-04-08 16:50:34.544";"1712620234544";"1134228";"2024-04-08";"16:50:34";"SLCE";"";"Light Curve end ";""
