"2023-09-21";"14:17:15";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-09-21 13:59:21.633";"1695329961633";"0";"2023-09-21";"13:59:21";"SCHS";"";"Chart start ";""
"2023-09-21 14:02:40.430";"1695330160430";"198797";"2023-09-21";"14:02:40";"SLCS";"";"Light Curve start ";""
"2023-09-21 14:02:40.430";"1695330160430";"198797";"2023-09-21";"14:02:40";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.015, ETRmPot: 35.436 ) ";""
"2023-09-21 14:02:40.430";"1695330160430";"198797";"2023-09-21";"14:02:40";"REG2";"";"#1: alpha: 0.110, ETRm: 49.055, Ik: 446.063 ";""
"2023-09-21 14:02:41.833";"1695330161833";"200200";"2023-09-21";"14:02:41";"FO";"1";"146";"428";"0";"0.659";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"146";"428";"0.659"
"2023-09-21 14:03:01.824";"1695330181824";"220191";"2023-09-21";"14:03:01";"F";"2";"157";"239";"65";"0.343";"9.4";"115";"0.84";"0.661";"0.560";"0.484";"0.791";"0.367";"0.290";"146";"428";"0.659"
"2023-09-21 14:03:21.813";"1695330201813";"240180";"2023-09-21";"14:03:21";"F";"3";"128";"183";"90";"0.301";"11.4";"100";"0.84";"0.663";"0.706";"0.518";"1.339";"0.299";"0.400";"146";"428";"0.659"
"2023-09-21 14:03:41.797";"1695330221797";"260164";"2023-09-21";"14:03:41";"F";"4";"116";"161";"125";"0.280";"14.7";"93";"0.84";"0.662";"0.759";"0.531";"1.658";"0.271";"0.449";"146";"428";"0.659"
"2023-09-21 14:04:01.788";"1695330241788";"280155";"2023-09-21";"14:04:01";"F";"5";"109";"146";"190";"0.253";"20.2";"88";"0.84";"0.638";"0.794";"0.515";"1.932";"0.255";"0.492";"146";"428";"0.659"
"2023-09-21 14:04:21.772";"1695330261772";"300139";"2023-09-21";"14:04:21";"F";"6";"105";"136";"285";"0.228";"27.3";"84";"0.84";"0.596";"0.816";"0.477";"2.147";"0.245";"0.527";"146";"428";"0.659"
"2023-09-21 14:04:41.763";"1695330281763";"320130";"2023-09-21";"14:04:41";"F";"7";"104";"128";"420";"0.188";"33.2";"81";"0.84";"0.511";"0.833";"0.398";"2.344";"0.243";"0.569";"146";"428";"0.659"
"2023-09-21 14:05:01.755";"1695330301755";"340122";"2023-09-21";"14:05:01";"F";"8";"105";"126";"625";"0.167";"43.8";"80";"0.84";"0.457";"0.837";"0.348";"2.397";"0.245";"0.588";"146";"428";"0.659"
"2023-09-21 14:05:21.747";"1695330321747";"360114";"2023-09-21";"14:05:21";"F";"9";"106";"123";"820";"0.138";"47.5";"79";"0.84";"0.386";"0.844";"0.288";"2.480";"0.248";"0.614";"146";"428";"0.659"
"2023-09-21 14:05:25.597";"1695330325597";"363964";"2023-09-21";"14:05:25";"SLCE";"";"Light Curve end ";""
"2023-09-21 14:07:45.346";"1695330465346";"503713";"2023-09-21";"14:07:45";"SLCS";"";"Light Curve start ";""
"2023-09-21 14:07:45.346";"1695330465346";"503713";"2023-09-21";"14:07:45";"REG1";"";"#1: alpha: 0.197, ETRm: 70.922, Ik: 360.631   ( beta: 1.791, ETRmPot: 1851.709 ) ";""
"2023-09-21 14:07:45.346";"1695330465346";"503713";"2023-09-21";"14:07:45";"REG2";"";"#1: alpha: 0.172, ETRm: 72.088, Ik: 420.141 ";""
"2023-09-21 14:07:46.729";"1695330466729";"505096";"2023-09-21";"14:07:46";"FO";"10";"126";"529";"0";"0.762";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"126";"529";"0.762"
"2023-09-21 14:08:06.727";"1695330486727";"525094";"2023-09-21";"14:08:06";"F";"11";"184";"323";"65";"0.430";"11.7";"109";"0.84";"0.650";"0.469";"0.385";"0.638";"0.348";"0.222";"126";"529";"0.762"
"2023-09-21 14:08:26.707";"1695330506707";"545074";"2023-09-21";"14:08:26";"F";"12";"164";"271";"90";"0.395";"14.9";"103";"0.84";"0.637";"0.583";"0.400";"0.952";"0.310";"0.295";"126";"529";"0.762"
"2023-09-21 14:08:46.724";"1695330526724";"565091";"2023-09-21";"14:08:46";"F";"13";"155";"254";"125";"0.390";"20.5";"100";"0.84";"0.643";"0.618";"0.415";"1.083";"0.293";"0.317";"126";"529";"0.762"
"2023-09-21 14:09:06.704";"1695330546704";"585071";"2023-09-21";"14:09:06";"F";"14";"146";"236";"190";"0.381";"30.4";"97";"0.84";"0.647";"0.655";"0.430";"1.242";"0.276";"0.343";"126";"529";"0.762"
"2023-09-21 14:09:26.695";"1695330566695";"605062";"2023-09-21";"14:09:26";"F";"15";"138";"216";"285";"0.361";"43.2";"94";"0.84";"0.639";"0.697";"0.435";"1.449";"0.261";"0.378";"126";"529";"0.762"
"2023-09-21 14:09:46.683";"1695330586683";"625050";"2023-09-21";"14:09:46";"F";"16";"131";"190";"420";"0.311";"54.9";"88";"0.84";"0.578";"0.747";"0.388";"1.784";"0.248";"0.441";"126";"529";"0.762"
"2023-09-21 14:10:06.678";"1695330606678";"645045";"2023-09-21";"14:10:06";"F";"17";"121";"160";"625";"0.244";"64.1";"81";"0.84";"0.494";"0.804";"0.331";"2.306";"0.229";"0.527";"126";"529";"0.762"
"2023-09-21 14:10:26.661";"1695330626661";"665028";"2023-09-21";"14:10:26";"F";"18";"114";"143";"820";"0.203";"69.9";"77";"0.84";"0.439";"0.836";"0.297";"2.699";"0.216";"0.581";"126";"529";"0.762"
"2023-09-21 14:10:30.175";"1695330630175";"668542";"2023-09-21";"14:10:30";"SLCE";"";"Light Curve end ";""
"2023-09-21 14:12:40.727";"1695330760727";"799094";"2023-09-21";"14:12:40";"SLCS";"";"Light Curve start ";""
"2023-09-21 14:12:40.727";"1695330760727";"799094";"2023-09-21";"14:12:40";"REG1";"";"#1: alpha: 0.165, ETRm: 38.675, Ik: 233.912   ( beta: 0.099, ETRmPot: 111.355 ) ";""
"2023-09-21 14:12:40.727";"1695330760727";"799094";"2023-09-21";"14:12:40";"REG2";"";"#1: alpha: 0.144, ETRm: 38.567, Ik: 267.974 ";""
"2023-09-21 14:12:42.127";"1695330762127";"800494";"2023-09-21";"14:12:42";"FO";"19";"175";"677";"0";"0.742";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"175";"677";"0.742"
"2023-09-21 14:13:02.110";"1695330782110";"820477";"2023-09-21";"14:13:02";"F";"20";"220";"339";"65";"0.351";"9.6";"139";"0.84";"0.595";"0.602";"0.376";"0.997";"0.325";"0.324";"175";"677";"0.742"
"2023-09-21 14:13:22.099";"1695330802099";"840466";"2023-09-21";"14:13:22";"F";"21";"193";"285";"90";"0.323";"12.2";"129";"0.84";"0.590";"0.689";"0.394";"1.375";"0.285";"0.392";"175";"677";"0.742"
"2023-09-21 14:13:42.096";"1695330822096";"860463";"2023-09-21";"14:13:42";"F";"22";"183";"269";"125";"0.320";"16.8";"126";"0.84";"0.601";"0.715";"0.414";"1.517";"0.270";"0.410";"175";"677";"0.742"
"2023-09-21 14:14:02.084";"1695330842084";"880451";"2023-09-21";"14:14:02";"F";"23";"179";"252";"190";"0.290";"23.1";"122";"0.84";"0.562";"0.741";"0.383";"1.687";"0.264";"0.446";"175";"677";"0.742"
"2023-09-21 14:14:22.067";"1695330862067";"900434";"2023-09-21";"14:14:22";"F";"24";"172";"232";"285";"0.259";"31.0";"117";"0.84";"0.522";"0.771";"0.355";"1.918";"0.254";"0.487";"175";"677";"0.742"
"2023-09-21 14:14:42.053";"1695330882053";"920420";"2023-09-21";"14:14:42";"F";"25";"167";"208";"420";"0.197";"34.8";"111";"0.84";"0.423";"0.807";"0.281";"2.255";"0.247";"0.556";"175";"677";"0.742"
"2023-09-21 14:15:02.042";"1695330902042";"940409";"2023-09-21";"14:15:02";"F";"26";"163";"191";"625";"0.147";"38.6";"106";"0.84";"0.329";"0.831";"0.214";"2.545";"0.241";"0.612";"175";"677";"0.742"
"2023-09-21 14:15:22.038";"1695330922038";"960405";"2023-09-21";"14:15:22";"F";"27";"161";"181";"820";"0.110";"37.9";"102";"0.84";"0.253";"0.843";"0.160";"2.740";"0.238";"0.652";"175";"677";"0.742"
"2023-09-21 14:15:25.646";"1695330925646";"964013";"2023-09-21";"14:15:25";"SLCE";"";"Light Curve end ";""
