"2022-10-23";"11:15:00";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2022-10-23 10:55:06.321";"1666547706321";"0";"2022-10-23";"10:55:06";"SCHS";"";"Chart start ";""
"2022-10-23 10:55:52.254";"1666547752254";"45933";"2022-10-23";"10:55:52";"SLCS";"";"Light Curve start ";""
"2022-10-23 10:55:52.254";"1666547752254";"45933";"2022-10-23";"10:55:52";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 36.999 ) ";""
"2022-10-23 10:55:52.254";"1666547752254";"45933";"2022-10-23";"10:55:52";"REG2";"";"#1: alpha: 0.163, ETRm: 36.049, Ik: 220.603 ";""
"2022-10-23 10:55:53.655";"1666547753655";"47334";"2022-10-23";"10:55:53";"FO";"1";"224";"1085";"0";"0.794";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"224";"1085";"0.794"
"2022-10-23 10:56:13.646";"1666547773646";"67325";"2022-10-23";"10:56:13";"F";"2";"462";"844";"65";"0.453";"12.4";"212";"0.84";"0.604";"0.266";"0.277";"0.286";"0.426";"0.121";"224";"1085";"0.794"
"2022-10-23 10:56:33.626";"1666547793626";"87305";"2022-10-23";"10:56:33";"F";"3";"400";"661";"90";"0.395";"14.9";"198";"0.84";"0.564";"0.462";"0.279";"0.641";"0.369";"0.236";"224";"1085";"0.794"
"2022-10-23 10:56:53.617";"1666547813617";"107296";"2022-10-23";"10:56:53";"F";"4";"363";"563";"125";"0.355";"18.6";"188";"0.84";"0.533";"0.564";"0.276";"0.927";"0.335";"0.310";"224";"1085";"0.794"
"2022-10-23 10:57:13.603";"1666547833603";"127282";"2022-10-23";"10:57:13";"F";"5";"339";"488";"190";"0.305";"24.3";"179";"0.84";"0.482";"0.641";"0.255";"1.223";"0.312";"0.383";"224";"1085";"0.794"
"2022-10-23 10:57:33.600";"1666547853600";"147279";"2022-10-23";"10:57:33";"F";"6";"324";"430";"285";"0.247";"29.6";"170";"0.84";"0.408";"0.698";"0.214";"1.523";"0.299";"0.454";"224";"1085";"0.794"
"2022-10-23 10:57:53.581";"1666547873581";"167260";"2022-10-23";"10:57:53";"F";"7";"315";"389";"420";"0.190";"33.5";"164";"0.84";"0.329";"0.739";"0.171";"1.789";"0.290";"0.520";"224";"1085";"0.794"
"2022-10-23 10:58:13.574";"1666547893574";"187253";"2022-10-23";"10:58:13";"F";"8";"311";"362";"625";"0.141";"37.0";"159";"0.84";"0.251";"0.764";"0.128";"1.997";"0.287";"0.572";"224";"1085";"0.794"
"2022-10-23 10:58:33.562";"1666547913562";"207241";"2022-10-23";"10:58:33";"F";"9";"304";"340";"820";"0.106";"36.5";"154";"0.84";"0.194";"0.784";"0.098";"2.191";"0.280";"0.614";"224";"1085";"0.794"
"2022-10-23 10:58:37.142";"1666547917142";"210821";"2022-10-23";"10:58:37";"SLCE";"";"Light Curve end ";""
"2022-10-23 10:59:40.414";"1666547980414";"274093";"2022-10-23";"10:59:40";"SLCS";"";"Light Curve start ";""
"2022-10-23 10:59:40.414";"1666547980414";"274093";"2022-10-23";"10:59:40";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 19.974 ) ";""
"2022-10-23 10:59:40.414";"1666547980414";"274093";"2022-10-23";"10:59:40";"REG2";"";"#1: alpha: 0.112, ETRm: 25.490, Ik: 226.618 ";""
"2022-10-23 10:59:41.806";"1666547981806";"275485";"2022-10-23";"10:59:41";"FO";"10";"206";"844";"0";"0.756";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"206";"844";"0.756"
"2022-10-23 11:00:01.794";"1666548001794";"295473";"2022-10-23";"11:00:01";"F";"11";"352";"539";"65";"0.347";"9.5";"181";"0.84";"0.522";"0.439";"0.268";"0.566";"0.417";"0.236";"206";"844";"0.756"
"2022-10-23 11:00:21.783";"1666548021783";"315462";"2022-10-23";"11:00:21";"F";"12";"298";"423";"90";"0.296";"11.2";"166";"0.84";"0.486";"0.597";"0.271";"0.995";"0.353";"0.351";"206";"844";"0.756"
