"2024-09-27";"13:10:43";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-09-27 12:57:50.147";"1727467070147";"0";"2024-09-27";"12:57:50";"SCHS";"";"Chart start ";""
"2024-09-27 12:58:56.815";"1727467136815";"66668";"2024-09-27";"12:58:56";"SLCS";"";"Light Curve start ";""
"2024-09-27 12:58:56.815";"1727467136815";"66668";"2024-09-27";"12:58:56";"REG1";"";"#2: alpha: 0.148, ETRm: 68.244, Ik: 460.788   ( beta: 1.296, ETRmPot: 1714.893 ) ";""
"2024-09-27 12:58:56.815";"1727467136815";"66668";"2024-09-27";"12:58:56";"REG2";"";"#2: alpha: 0.131, ETRm: 68.140, Ik: 521.915 ";""
"2024-09-27 12:58:58.209";"1727467138209";"68062";"2024-09-27";"12:58:58";"FO";"1";"72";"286";"0";"0.748";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"72";"286";"0.748"
"2024-09-27 12:59:18.205";"1727467158205";"88058";"2024-09-27";"12:59:18";"F";"2";"88";"127";"65";"0.307";"8.4";"55";"0.84";"0.542";"0.664";"0.339";"1.252";"0.308";"0.385";"72";"286";"0.748"
"2024-09-27 12:59:38.195";"1727467178195";"108048";"2024-09-27";"12:59:38";"F";"3";"77";"105";"90";"0.267";"10.1";"50";"0.84";"0.509";"0.743";"0.331";"1.724";"0.269";"0.464";"72";"286";"0.748"
"2024-09-27 12:59:58.184";"1727467198184";"128037";"2024-09-27";"12:59:58";"F";"4";"71";"97";"125";"0.268";"14.1";"48";"0.84";"0.531";"0.771";"0.359";"1.948";"0.248";"0.484";"72";"286";"0.748"
"2024-09-27 13:00:18.165";"1727467218165";"148018";"2024-09-27";"13:00:18";"F";"5";"64";"89";"190";"0.281";"22.4";"46";"0.84";"0.581";"0.799";"0.418";"2.213";"0.224";"0.495";"72";"286";"0.748"
"2024-09-27 13:00:38.157";"1727467238157";"168010";"2024-09-27";"13:00:38";"F";"6";"60";"84";"285";"0.286";"34.2";"45";"0.84";"0.615";"0.818";"0.461";"2.405";"0.210";"0.504";"72";"286";"0.748"
"2024-09-27 13:00:58.151";"1727467258151";"188004";"2024-09-27";"13:00:58";"F";"7";"57";"78";"420";"0.269";"47.5";"43";"0.84";"0.600";"0.836";"0.453";"2.667";"0.199";"0.532";"72";"286";"0.748"
"2024-09-27 13:01:18.138";"1727467278138";"207991";"2024-09-27";"13:01:18";"F";"8";"53";"68";"625";"0.221";"58.0";"40";"0.84";"0.536";"0.869";"0.405";"3.206";"0.185";"0.594";"72";"286";"0.748"
"2024-09-27 13:01:38.121";"1727467298121";"227974";"2024-09-27";"13:01:38";"F";"9";"51";"62";"820";"0.177";"61.0";"38";"0.84";"0.458";"0.888";"0.341";"3.613";"0.178";"0.645";"72";"286";"0.748"
"2024-09-27 13:01:41.589";"1727467301589";"231442";"2024-09-27";"13:01:41";"SLCE";"";"Light Curve end ";""
"2024-09-27 13:03:33.638";"1727467413638";"343491";"2024-09-27";"13:03:33";"SLCS";"";"Light Curve start ";""
"2024-09-27 13:03:33.638";"1727467413638";"343491";"2024-09-27";"13:03:33";"REG1";"";"#2: alpha: 0.169, ETRm: 89.084, Ik: 526.413   ( beta: 1.237, ETRmPot: 1889.995 ) ";""
"2024-09-27 13:03:33.638";"1727467413638";"343491";"2024-09-27";"13:03:33";"REG2";"";"#2: alpha: 0.150, ETRm: 87.505, Ik: 583.189 ";""
"2024-09-27 13:03:35.022";"1727467415022";"344875";"2024-09-27";"13:03:35";"FO";"10";"78";"341";"0";"0.771";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"78";"341";"0.771"
"2024-09-27 13:03:55.017";"1727467435017";"364870";"2024-09-27";"13:03:55";"F";"11";"97";"152";"65";"0.362";"9.9";"61";"0.84";"0.604";"0.654";"0.380";"1.243";"0.284";"0.354";"78";"341";"0.771"
"2024-09-27 13:04:15.005";"1727467455005";"384858";"2024-09-27";"13:04:15";"F";"12";"89";"132";"90";"0.326";"12.3";"57";"0.84";"0.573";"0.715";"0.367";"1.583";"0.261";"0.413";"78";"341";"0.771"
"2024-09-27 13:04:34.988";"1727467474988";"404841";"2024-09-27";"13:04:34";"F";"13";"83";"125";"125";"0.336";"17.6";"56";"0.84";"0.609";"0.738";"0.411";"1.728";"0.243";"0.421";"78";"341";"0.771"
"2024-09-27 13:04:54.985";"1727467494985";"424838";"2024-09-27";"13:04:54";"F";"14";"78";"118";"190";"0.339";"27.1";"54";"0.84";"0.625";"0.757";"0.433";"1.890";"0.229";"0.432";"78";"341";"0.771"
"2024-09-27 13:05:14.958";"1727467514958";"444811";"2024-09-27";"13:05:14";"F";"15";"75";"113";"285";"0.336";"40.2";"53";"0.84";"0.633";"0.772";"0.447";"2.018";"0.220";"0.444";"78";"341";"0.771"
