"2024-06-06";"12:23:23";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-06-06 12:04:49.341";"1717700689341";"0";"2024-06-06";"12:04:49";"SCHS";"";"Chart start ";""
"2024-06-06 12:09:11.460";"1717700951460";"262119";"2024-06-06";"12:09:11";"SLCS";"";"Light Curve start ";""
"2024-06-06 12:09:11.460";"1717700951460";"262119";"2024-06-06";"12:09:11";"REG1";"";"#2: alpha: 0.195, ETRm: 132.794, Ik: 681.213   ( beta: 0.604, ETRmPot: 1295.565 ) ";""
"2024-06-06 12:09:11.460";"1717700951460";"262119";"2024-06-06";"12:09:11";"REG2";"";"#2: alpha: 0.177, ETRm: 122.894, Ik: 695.991 ";""
"2024-06-06 12:09:12.849";"1717700952849";"263508";"2024-06-06";"12:09:12";"FO";"1";"37";"142";"0";"0.739";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"37";"142";"0.739"
"2024-06-06 12:09:32.841";"1717700972841";"283500";"2024-06-06";"12:09:32";"F";"2";"68";"120";"65";"0.433";"11.8";"35";"0.84";"0.612";"0.190";"0.315";"0.183";"0.479";"0.088";"37";"142";"0.739"
"2024-06-06 12:09:52.833";"1717700992833";"303492";"2024-06-06";"12:09:52";"F";"3";"67";"116";"90";"0.422";"16.0";"35";"0.84";"0.605";"0.229";"0.316";"0.224";"0.472";"0.106";"37";"142";"0.739"
"2024-06-06 12:10:12.821";"1717701012821";"323480";"2024-06-06";"12:10:12";"F";"4";"64";"109";"125";"0.413";"21.7";"34";"0.84";"0.600";"0.286";"0.319";"0.303";"0.451";"0.136";"37";"142";"0.739"
"2024-06-06 12:10:32.811";"1717701032811";"343470";"2024-06-06";"12:10:32";"F";"5";"61";"103";"190";"0.408";"32.6";"34";"0.84";"0.609";"0.343";"0.339";"0.379";"0.430";"0.162";"37";"142";"0.739"
"2024-06-06 12:10:52.802";"1717701052802";"363461";"2024-06-06";"12:10:52";"F";"6";"59";"99";"285";"0.404";"48.4";"33";"0.84";"0.606";"0.371";"0.339";"0.434";"0.415";"0.181";"37";"142";"0.739"
"2024-06-06 12:11:12.791";"1717701072791";"383450";"2024-06-06";"12:11:12";"F";"7";"55";"89";"420";"0.382";"67.4";"32";"0.84";"0.596";"0.457";"0.347";"0.596";"0.387";"0.231";"37";"142";"0.739"
"2024-06-06 12:11:32.772";"1717701092772";"403431";"2024-06-06";"12:11:32";"F";"8";"50";"74";"625";"0.324";"85.1";"30";"0.84";"0.545";"0.581";"0.327";"0.919";"0.352";"0.324";"37";"142";"0.739"
"2024-06-06 12:11:52.759";"1717701112759";"423418";"2024-06-06";"12:11:52";"F";"9";"47";"67";"820";"0.299";"103.0";"29";"0.84";"0.526";"0.638";"0.325";"1.119";"0.331";"0.370";"37";"142";"0.739"
"2024-06-06 12:11:56.106";"1717701116106";"426765";"2024-06-06";"12:11:56";"SLCE";"";"Light Curve end ";""
"2024-06-06 12:14:47.805";"1717701287805";"598464";"2024-06-06";"12:14:47";"SLCS";"";"Light Curve start ";""
"2024-06-06 12:14:47.805";"1717701287805";"598464";"2024-06-06";"12:14:47";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.038, ETRmPot: 50.417 ) ";""
"2024-06-06 12:14:47.805";"1717701287805";"598464";"2024-06-06";"12:14:47";"REG2";"";"#2: alpha: 0.143, ETRm: 109.155, Ik: 763.551 ";""
"2024-06-06 12:14:49.208";"1717701289208";"599867";"2024-06-06";"12:14:49";"FO";"10";"32";"103";"0";"0.689";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"32";"103";"0.689"
