"2024-05-02";"10:59:42";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-05-02 10:43:20.625";"1714671800625";"0";"2024-05-02";"10:43:20";"SCHS";"";"Chart start ";""
"2024-05-02 10:44:56.169";"1714671896169";"95544";"2024-05-02";"10:44:56";"SLCS";"";"Light Curve start ";""
"2024-05-02 10:44:56.169";"1714671896169";"95544";"2024-05-02";"10:44:56";"REG1";"";"#2: alpha: 0.162, ETRm: 87.338, Ik: 540.451   ( beta: 0.219, ETRmPot: 434.758 ) ";""
"2024-05-02 10:44:56.169";"1714671896169";"95544";"2024-05-02";"10:44:56";"REG2";"";"#2: alpha: 0.143, ETRm: 85.304, Ik: 597.239 ";""
"2024-05-02 10:44:57.561";"1714671897561";"96936";"2024-05-02";"10:44:57";"FO";"1";"53";"152";"0";"0.651";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"53";"152";"0.651"
"2024-05-02 10:45:17.558";"1714671917558";"116933";"2024-05-02";"10:45:17";"F";"2";"81";"142";"65";"0.430";"11.7";"52";"0.84";"0.678";"0.091";"0.435";"0.070";"0.533";"0.037";"53";"152";"0.651"
"2024-05-02 10:45:37.548";"1714671937548";"136923";"2024-05-02";"10:45:37";"F";"3";"75";"124";"90";"0.395";"14.9";"49";"0.84";"0.653";"0.242";"0.427";"0.226";"0.493";"0.112";"53";"152";"0.651"
"2024-05-02 10:45:57.534";"1714671957534";"156909";"2024-05-02";"10:45:57";"F";"4";"74";"115";"125";"0.357";"18.7";"48";"0.84";"0.612";"0.323";"0.397";"0.322";"0.487";"0.156";"53";"152";"0.651"
"2024-05-02 10:46:17.519";"1714671977519";"176894";"2024-05-02";"10:46:17";"F";"5";"70";"106";"190";"0.340";"27.1";"46";"0.84";"0.600";"0.394";"0.394";"0.434";"0.461";"0.199";"53";"152";"0.651"
"2024-05-02 10:46:37.505";"1714671997505";"196880";"2024-05-02";"10:46:37";"F";"6";"66";"95";"285";"0.305";"36.5";"44";"0.84";"0.569";"0.485";"0.379";"0.600";"0.434";"0.261";"53";"152";"0.651"
"2024-05-02 10:46:57.500";"1714672017500";"216875";"2024-05-02";"10:46:57";"F";"7";"62";"86";"420";"0.279";"49.2";"42";"0.84";"0.545";"0.556";"0.369";"0.767";"0.408";"0.313";"53";"152";"0.651"
"2024-05-02 10:47:17.492";"1714672037492";"236867";"2024-05-02";"10:47:17";"F";"8";"57";"77";"625";"0.260";"68.3";"40";"0.84";"0.541";"0.626";"0.380";"0.974";"0.375";"0.365";"53";"152";"0.651"
"2024-05-02 10:47:37.478";"1714672057478";"256853";"2024-05-02";"10:47:37";"F";"9";"54";"69";"820";"0.217";"74.7";"37";"0.84";"0.469";"0.677";"0.321";"1.203";"0.355";"0.428";"53";"152";"0.651"
"2024-05-02 10:47:40.591";"1714672060591";"259966";"2024-05-02";"10:47:40";"SLCE";"";"Light Curve end ";""
"2024-05-02 10:50:19.959";"1714672219959";"419334";"2024-05-02";"10:50:19";"SLCS";"";"Light Curve start ";""
"2024-05-02 10:50:19.959";"1714672219959";"419334";"2024-05-02";"10:50:19";"REG1";"";"#2: alpha: 0.185, ETRm: 84.565, Ik: 457.736   ( beta: 1.177, ETRmPot: 1578.440 ) ";""
"2024-05-02 10:50:19.959";"1714672219959";"419334";"2024-05-02";"10:50:19";"REG2";"";"#2: alpha: 0.161, ETRm: 85.226, Ik: 528.687 ";""
"2024-05-02 10:50:21.341";"1714672221341";"420716";"2024-05-02";"10:50:21";"FO";"10";"45";"155";"0";"0.710";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"45";"155";"0.710"
"2024-05-02 10:50:41.333";"1714672241333";"440708";"2024-05-02";"10:50:41";"F";"11";"78";"152";"65";"0.487";"13.3";"45";"0.84";"0.692";"0.027";"0.399";"0.020";"0.503";"0.010";"45";"155";"0.710"
