"2022-10-23";"10:21:49";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2022-10-23 09:58:17.731";"1666544297731";"0";"2022-10-23";"09:58:17";"SCHS";"";"Chart start ";""
"2022-10-23 10:00:45.849";"1666544445849";"148118";"2022-10-23";"10:00:45";"SLCS";"";"Light Curve start ";""
"2022-10-23 10:00:45.849";"1666544445849";"148118";"2022-10-23";"10:00:45";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.006, ETRmPot: 15.663 ) ";""
"2022-10-23 10:00:45.849";"1666544445849";"148118";"2022-10-23";"10:00:45";"REG2";"";"#1: alpha: 0.136, ETRm: 19.402, Ik: 142.796 ";""
"2022-10-23 10:00:47.246";"1666544447246";"149515";"2022-10-23";"10:00:47";"FO";"1";"251";"1222";"0";"0.795";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"251";"1222";"0.795"
"2022-10-23 10:01:07.225";"1666544467225";"169494";"2022-10-23";"10:01:07";"F";"2";"649";"1073";"65";"0.395";"10.8";"244";"0.84";"0.511";"0.146";"0.192";"0.139";"0.531";"0.074";"251";"1222";"0.795"
"2022-10-23 10:01:27.214";"1666544487214";"189483";"2022-10-23";"10:01:27";"F";"3";"590";"846";"90";"0.303";"11.5";"230";"0.84";"0.416";"0.366";"0.162";"0.444";"0.483";"0.214";"251";"1222";"0.795"
"2022-10-23 10:01:47.203";"1666544507203";"209472";"2022-10-23";"10:01:47";"F";"4";"556";"734";"125";"0.243";"12.8";"221";"0.84";"0.347";"0.472";"0.138";"0.665";"0.455";"0.302";"251";"1222";"0.795"
"2022-10-23 10:02:07.199";"1666544527199";"229468";"2022-10-23";"10:02:07";"F";"5";"547";"673";"190";"0.187";"14.9";"215";"0.84";"0.275";"0.528";"0.108";"0.816";"0.448";"0.365";"251";"1222";"0.795"
