"2022-10-23";"12:04:46";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2022-10-23 11:43:49.431";"1666550629431";"0";"2022-10-23";"11:43:49";"SCHS";"";"Chart start ";""
"2022-10-23 11:52:27.239";"1666551147239";"517808";"2022-10-23";"11:52:27";"SLCS";"";"Light Curve start ";""
"2022-10-23 11:52:27.239";"1666551147239";"517808";"2022-10-23";"11:52:27";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 32.224 ) ";""
"2022-10-23 11:52:27.239";"1666551147239";"517808";"2022-10-23";"11:52:27";"REG2";"";"#1: alpha: 0.151, ETRm: 35.006, Ik: 231.857 ";""
"2022-10-23 11:52:28.634";"1666551148634";"519203";"2022-10-23";"11:52:28";"FO";"1";"290";"1349";"0";"0.785";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"290";"1349";"0.785"
"2022-10-23 11:52:48.642";"1666551168642";"539211";"2022-10-23";"11:52:48";"F";"2";"652";"1085";"65";"0.399";"10.9";"276";"0.84";"0.535";"0.236";"0.226";"0.243";"0.483";"0.118";"290";"1349";"0.785"
"2022-10-23 11:53:08.624";"1666551188624";"559193";"2022-10-23";"11:53:08";"F";"3";"558";"886";"90";"0.370";"14.0";"261";"0.84";"0.525";"0.410";"0.246";"0.523";"0.414";"0.216";"290";"1349";"0.785"
"2022-10-23 11:53:28.621";"1666551208621";"579190";"2022-10-23";"11:53:28";"F";"4";"521";"792";"125";"0.342";"18.0";"252";"0.84";"0.502";"0.490";"0.243";"0.703";"0.386";"0.272";"290";"1349";"0.785"
"2022-10-23 11:53:48.608";"1666551228608";"599177";"2022-10-23";"11:53:48";"F";"5";"501";"705";"190";"0.289";"23.1";"242";"0.84";"0.441";"0.563";"0.213";"0.913";"0.371";"0.340";"290";"1349";"0.785"
"2022-10-23 11:54:08.598";"1666551248598";"619167";"2022-10-23";"11:54:08";"F";"6";"486";"632";"285";"0.231";"27.7";"233";"0.84";"0.366";"0.623";"0.175";"1.134";"0.360";"0.409";"290";"1349";"0.785"
"2022-10-23 11:54:28.578";"1666551268578";"639147";"2022-10-23";"11:54:28";"F";"7";"474";"580";"420";"0.183";"32.3";"226";"0.84";"0.299";"0.666";"0.143";"1.326";"0.351";"0.466";"290";"1349";"0.785"
"2022-10-23 11:54:48.572";"1666551288572";"659141";"2022-10-23";"11:54:48";"F";"8";"468";"539";"625";"0.132";"34.7";"219";"0.84";"0.222";"0.698";"0.104";"1.503";"0.347";"0.521";"290";"1349";"0.785"
"2022-10-23 11:55:08.559";"1666551308559";"679128";"2022-10-23";"11:55:08";"F";"9";"457";"511";"820";"0.106";"36.5";"214";"0.84";"0.182";"0.720";"0.085";"1.640";"0.339";"0.555";"290";"1349";"0.785"
"2022-10-23 11:55:12.239";"1666551312239";"682808";"2022-10-23";"11:55:12";"SLCE";"";"Light Curve end ";""
"2022-10-23 11:56:57.949";"1666551417949";"788518";"2022-10-23";"11:56:57";"SLCS";"";"Light Curve start ";""
"2022-10-23 11:56:57.949";"1666551417949";"788518";"2022-10-23";"11:56:57";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 48.644 ) ";""
"2022-10-23 11:56:57.949";"1666551417949";"788518";"2022-10-23";"11:56:57";"REG2";"";"#1: alpha: 0.195, ETRm: 47.465, Ik: 243.351 ";""
"2022-10-23 11:56:59.338";"1666551419338";"789907";"2022-10-23";"11:56:59";"FO";"10";"274";"1411";"0";"0.806";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"274";"1411";"0.806"
"2022-10-23 11:57:19.327";"1666551439327";"809896";"2022-10-23";"11:57:19";"F";"11";"571";"1191";"65";"0.521";"14.2";"265";"0.84";"0.670";"0.186";"0.311";"0.185";"0.405";"0.074";"274";"1411";"0.806"
"2022-10-23 11:57:39.317";"1666551459317";"829886";"2022-10-23";"11:57:39";"F";"12";"517";"981";"90";"0.473";"17.9";"253";"0.84";"0.637";"0.360";"0.312";"0.438";"0.366";"0.161";"274";"1411";"0.806"
"2022-10-23 11:57:59.307";"1666551479307";"849876";"2022-10-23";"11:57:59";"F";"13";"484";"863";"125";"0.439";"23.0";"244";"0.84";"0.612";"0.456";"0.309";"0.635";"0.343";"0.218";"274";"1411";"0.806"
"2022-10-23 11:58:19.295";"1666551499295";"869864";"2022-10-23";"11:58:19";"F";"14";"464";"751";"190";"0.382";"30.5";"234";"0.84";"0.555";"0.545";"0.280";"0.879";"0.329";"0.289";"274";"1411";"0.806"
"2022-10-23 11:58:39.281";"1666551519281";"889850";"2022-10-23";"11:58:39";"F";"15";"453";"659";"285";"0.313";"37.5";"224";"0.84";"0.474";"0.617";"0.234";"1.141";"0.321";"0.366";"274";"1411";"0.806"
"2022-10-23 11:58:59.277";"1666551539277";"909846";"2022-10-23";"11:58:59";"F";"16";"444";"589";"420";"0.246";"43.4";"216";"0.84";"0.389";"0.672";"0.189";"1.396";"0.315";"0.439";"274";"1411";"0.806"
"2022-10-23 11:59:19.262";"1666551559262";"929831";"2022-10-23";"11:59:19";"F";"17";"441";"538";"625";"0.180";"47.3";"208";"0.84";"0.294";"0.710";"0.139";"1.623";"0.313";"0.507";"274";"1411";"0.806"
"2022-10-23 11:59:39.254";"1666551579254";"949823";"2022-10-23";"11:59:39";"F";"18";"433";"504";"820";"0.141";"48.6";"203";"0.84";"0.236";"0.735";"0.111";"1.800";"0.307";"0.552";"274";"1411";"0.806"
"2022-10-23 11:59:42.952";"1666551582952";"953521";"2022-10-23";"11:59:42";"SLCE";"";"Light Curve end ";""
"2022-10-23 12:01:33.521";"1666551693521";"1064090";"2022-10-23";"12:01:33";"SLCS";"";"Light Curve start ";""
"2022-10-23 12:01:33.521";"1666551693521";"1064090";"2022-10-23";"12:01:33";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.015, ETRmPot: 35.709 ) ";""
"2022-10-23 12:01:33.521";"1666551693521";"1064090";"2022-10-23";"12:01:33";"REG2";"";"#1: alpha: 0.147, ETRm: 47.997, Ik: 325.989 ";""
"2022-10-23 12:01:34.918";"1666551694918";"1065487";"2022-10-23";"12:01:34";"FO";"19";"251";"943";"0";"0.734";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"251";"943";"0.734"
"2022-10-23 12:01:54.906";"1666551714906";"1085475";"2022-10-23";"12:01:54";"F";"20";"250";"447";"65";"0.441";"12.0";"194";"0.84";"0.779";"0.634";"0.605";"1.110";"0.265";"0.294";"251";"943";"0.734"
"2022-10-23 12:02:14.890";"1666551734890";"1105459";"2022-10-23";"12:02:14";"F";"21";"224";"366";"90";"0.388";"14.7";"177";"0.84";"0.751";"0.727";"0.593";"1.577";"0.238";"0.374";"251";"943";"0.734"
"2022-10-23 12:02:34.883";"1666551754883";"1125452";"2022-10-23";"12:02:34";"F";"22";"222";"346";"125";"0.358";"18.8";"172";"0.84";"0.713";"0.749";"0.552";"1.725";"0.235";"0.407";"251";"943";"0.734"
"2022-10-23 12:02:54.886";"1666551774886";"1145455";"2022-10-23";"12:02:54";"F";"23";"221";"325";"190";"0.320";"25.5";"167";"0.84";"0.658";"0.772";"0.497";"1.902";"0.234";"0.446";"251";"943";"0.734"
"2022-10-23 12:03:14.878";"1666551794878";"1165447";"2022-10-23";"12:03:14";"F";"24";"221";"302";"285";"0.268";"32.1";"160";"0.84";"0.570";"0.795";"0.413";"2.123";"0.234";"0.498";"251";"943";"0.734"
