"2024-06-27";"11:49:34";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-06-27 11:25:57.145";"1719512757145";"0";"2024-06-27";"11:25:57";"SCHS";"";"Chart start ";""
"2024-06-27 11:26:56.907";"1719512816907";"59762";"2024-06-27";"11:26:56";"SLCS";"";"Light Curve start ";""
"2024-06-27 11:26:56.907";"1719512816907";"59762";"2024-06-27";"11:26:56";"REG1";"";"#2: alpha: 0.199, ETRm: 92.457, Ik: 464.047   ( beta: 0.061, ETRmPot: 187.923 ) ";""
"2024-06-27 11:26:56.907";"1719512816907";"59762";"2024-06-27";"11:26:56";"REG2";"";"#2: alpha: 0.173, ETRm: 90.152, Ik: 519.828 ";""
"2024-06-27 11:26:58.299";"1719512818299";"61154";"2024-06-27";"11:26:58";"FO";"1";"80";"367";"0";"0.782";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"80";"367";"0.782"
"2024-06-27 11:27:18.291";"1719512838291";"81146";"2024-06-27";"11:27:18";"F";"2";"148";"301";"65";"0.508";"13.9";"76";"0.84";"0.680";"0.216";"0.349";"0.219";"0.403";"0.089";"80";"367";"0.782"
"2024-06-27 11:27:38.281";"1719512858281";"101136";"2024-06-27";"11:27:38";"F";"3";"141";"256";"90";"0.449";"17.0";"73";"0.84";"0.628";"0.362";"0.325";"0.434";"0.384";"0.167";"80";"367";"0.782"
"2024-06-27 11:27:58.268";"1719512878268";"121123";"2024-06-27";"11:27:58";"F";"4";"139";"239";"125";"0.418";"21.9";"72";"0.84";"0.599";"0.418";"0.310";"0.536";"0.379";"0.203";"80";"367";"0.782"
"2024-06-27 11:28:18.254";"1719512898254";"141109";"2024-06-27";"11:28:18";"F";"5";"133";"221";"190";"0.398";"31.8";"70";"0.84";"0.583";"0.474";"0.307";"0.661";"0.362";"0.240";"80";"367";"0.782"
"2024-06-27 11:28:38.250";"1719512918250";"161105";"2024-06-27";"11:28:38";"F";"6";"128";"202";"285";"0.366";"43.8";"68";"0.84";"0.552";"0.533";"0.293";"0.817";"0.349";"0.285";"80";"367";"0.782"
"2024-06-27 11:28:58.239";"1719512938239";"181094";"2024-06-27";"11:28:58";"F";"7";"121";"183";"420";"0.339";"59.8";"66";"0.84";"0.530";"0.592";"0.289";"1.005";"0.330";"0.331";"80";"367";"0.782"
"2024-06-27 11:29:18.226";"1719512958226";"201081";"2024-06-27";"11:29:18";"F";"8";"114";"159";"625";"0.283";"74.3";"62";"0.84";"0.464";"0.662";"0.252";"1.308";"0.311";"0.406";"80";"367";"0.782"
"2024-06-27 11:29:38.214";"1719512978214";"221069";"2024-06-27";"11:29:38";"F";"9";"106";"140";"820";"0.243";"83.7";"59";"0.84";"0.420";"0.718";"0.234";"1.621";"0.289";"0.468";"80";"367";"0.782"
"2024-06-27 11:29:42.135";"1719512982135";"224990";"2024-06-27";"11:29:42";"SLCE";"";"Light Curve end ";""
"2024-06-27 11:32:15.514";"1719513135514";"378369";"2024-06-27";"11:32:15";"SLCS";"";"Light Curve start ";""
"2024-06-27 11:32:15.514";"1719513135514";"378369";"2024-06-27";"11:32:15";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 82.535 ) ";""
"2024-06-27 11:32:15.514";"1719513135514";"378369";"2024-06-27";"11:32:15";"REG2";"";"#2: alpha: 0.166, ETRm: 76.007, Ik: 459.205 ";""
"2024-06-27 11:32:16.915";"1719513136915";"379770";"2024-06-27";"11:32:16";"FO";"10";"61";"219";"0";"0.721";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"61";"219";"0.721"
"2024-06-27 11:32:36.895";"1719513156895";"399750";"2024-06-27";"11:32:36";"F";"11";"87";"155";"65";"0.439";"12.0";"55";"0.84";"0.680";"0.367";"0.430";"0.413";"0.397";"0.164";"61";"219";"0.721"
"2024-06-27 11:32:56.886";"1719513176886";"419741";"2024-06-27";"11:32:56";"F";"12";"80";"130";"90";"0.385";"14.6";"51";"0.84";"0.633";"0.500";"0.404";"0.685";"0.365";"0.250";"61";"219";"0.721"
"2024-06-27 11:33:16.876";"1719513196876";"439731";"2024-06-27";"11:33:16";"F";"13";"73";"122";"125";"0.402";"21.1";"50";"0.84";"0.681";"0.544";"0.466";"0.795";"0.333";"0.265";"61";"219";"0.721"
"2024-06-27 11:33:36.884";"1719513216884";"459739";"2024-06-27";"11:33:36";"F";"14";"70";"114";"190";"0.386";"30.8";"49";"0.84";"0.677";"0.589";"0.474";"0.921";"0.320";"0.294";"61";"219";"0.721"
"2024-06-27 11:33:56.877";"1719513236877";"479732";"2024-06-27";"11:33:56";"F";"15";"64";"99";"285";"0.354";"42.4";"46";"0.84";"0.660";"0.665";"0.474";"1.212";"0.292";"0.354";"61";"219";"0.721"
"2024-06-27 11:34:16.864";"1719513256864";"499719";"2024-06-27";"11:34:16";"F";"16";"60";"86";"420";"0.302";"53.3";"43";"0.84";"0.605";"0.728";"0.434";"1.547";"0.274";"0.424";"61";"219";"0.721"
"2024-06-27 11:34:36.854";"1719513276854";"519709";"2024-06-27";"11:34:36";"F";"17";"58";"77";"625";"0.247";"64.8";"40";"0.84";"0.514";"0.766";"0.354";"1.844";"0.265";"0.488";"61";"219";"0.721"
