"2023-05-01";"12:06:42";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-05-01 11:38:39.739";"1682966319739";"0";"2023-05-01";"11:38:39";"SCHS";"";"Chart start ";""
"2023-05-01 11:43:57.108";"1682966637108";"317369";"2023-05-01";"11:43:57";"SLCS";"";"Light Curve start ";""
"2023-05-01 11:43:57.108";"1682966637108";"317369";"2023-05-01";"11:43:57";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.013, ETRmPot: 49.348 ) ";""
"2023-05-01 11:43:57.108";"1682966637108";"317369";"2023-05-01";"11:43:57";"REG2";"";"#1: alpha: 0.224, ETRm: 57.637, Ik: 257.658 ";""
"2023-05-01 11:43:58.502";"1682966638502";"318763";"2023-05-01";"11:43:58";"FO";"1";"178";"752";"0";"0.763";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"178";"752";"0.763"
"2023-05-01 11:44:18.489";"1682966658489";"338750";"2023-05-01";"11:44:18";"F";"2";"280";"730";"65";"0.616";"16.8";"177";"0.84";"0.814";"0.037";"0.515";"0.030";"0.372";"0.012";"178";"752";"0.763"
"2023-05-01 11:44:38.479";"1682966678479";"358740";"2023-05-01";"11:44:38";"F";"3";"286";"665";"90";"0.570";"21.5";"173";"0.84";"0.770";"0.143";"0.466";"0.131";"0.380";"0.050";"178";"752";"0.763"
"2023-05-01 11:44:58.467";"1682966698467";"378728";"2023-05-01";"11:44:58";"F";"4";"296";"612";"125";"0.516";"27.1";"169";"0.84";"0.713";"0.228";"0.407";"0.229";"0.394";"0.090";"178";"752";"0.763"
"2023-05-01 11:45:18.452";"1682966718452";"398713";"2023-05-01";"11:45:18";"F";"5";"308";"559";"190";"0.449";"35.8";"165";"0.84";"0.637";"0.314";"0.341";"0.345";"0.410";"0.141";"178";"752";"0.763"
"2023-05-01 11:45:38.448";"1682966738448";"418709";"2023-05-01";"11:45:38";"F";"6";"322";"507";"285";"0.365";"43.7";"160";"0.84";"0.533";"0.395";"0.265";"0.483";"0.428";"0.207";"178";"752";"0.763"
"2023-05-01 11:45:58.431";"1682966758431";"438692";"2023-05-01";"11:45:58";"F";"7";"334";"469";"420";"0.288";"50.8";"156";"0.84";"0.431";"0.455";"0.201";"0.603";"0.444";"0.268";"178";"752";"0.763"
"2023-05-01 11:46:18.418";"1682966778418";"458679";"2023-05-01";"11:46:18";"F";"8";"345";"440";"625";"0.216";"56.7";"152";"0.84";"0.330";"0.498";"0.145";"0.709";"0.459";"0.325";"178";"752";"0.763"
"2023-05-01 11:46:38.411";"1682966798411";"478672";"2023-05-01";"11:46:38";"F";"9";"348";"422";"820";"0.175";"60.3";"150";"0.84";"0.272";"0.526";"0.117";"0.782";"0.463";"0.362";"178";"752";"0.763"
"2023-05-01 11:46:41.492";"1682966801492";"481753";"2023-05-01";"11:46:41";"SLCE";"";"Light Curve end ";""
"2023-05-01 11:48:09.357";"1682966889357";"569618";"2023-05-01";"11:48:09";"SLCS";"";"Light Curve start ";""
"2023-05-01 11:48:09.357";"1682966889357";"569618";"2023-05-01";"11:48:09";"REG1";"";"#1: alpha: 0.262, ETRm: 62.651, Ik: 238.886   ( beta: 0.002, ETRmPot: 65.568 ) ";""
"2023-05-01 11:48:09.357";"1682966889357";"569618";"2023-05-01";"11:48:09";"REG2";"";"#1: alpha: 0.210, ETRm: 60.507, Ik: 288.718 ";""
"2023-05-01 11:48:10.753";"1682966890753";"571014";"2023-05-01";"11:48:10";"FO";"10";"168";"790";"0";"0.787";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"168";"790";"0.787"
