"2023-01-21";"12:52:14";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-01-21 12:40:25.134";"1674333625134";"0";"2023-01-21";"12:40:25";"SCHS";"";"Chart start ";""
"2023-01-21 12:41:11.898";"1674333671898";"46764";"2023-01-21";"12:41:11";"SLCS";"";"Light Curve start ";""
"2023-01-21 12:41:11.898";"1674333671898";"46764";"2023-01-21";"12:41:11";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.014, ETRmPot: 57.330 ) ";""
"2023-01-21 12:41:11.898";"1674333671898";"46764";"2023-01-21";"12:41:11";"REG2";"";"#1: alpha: 0.228, ETRm: 67.157, Ik: 295.161 ";""
"2023-01-21 12:41:13.290";"1674333673290";"48156";"2023-01-21";"12:41:13";"FO";"1";"118";"503";"0";"0.765";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"118";"503";"0.765"
"2023-01-21 12:41:33.280";"1674333693280";"68146";"2023-01-21";"12:41:33";"F";"2";"171";"484";"65";"0.647";"17.7";"117";"0.84";"0.853";"0.047";"0.584";"0.039";"0.340";"0.013";"118";"503";"0.765"
"2023-01-21 12:41:53.270";"1674333713270";"88136";"2023-01-21";"12:41:53";"F";"3";"177";"440";"90";"0.598";"22.6";"114";"0.84";"0.807";"0.153";"0.520";"0.143";"0.352";"0.050";"118";"503";"0.765"
"2023-01-21 12:42:13.261";"1674333733261";"108127";"2023-01-21";"12:42:13";"F";"4";"184";"403";"125";"0.543";"28.5";"112";"0.84";"0.753";"0.244";"0.458";"0.248";"0.366";"0.091";"118";"503";"0.765"
"2023-01-21 12:42:33.244";"1674333753244";"128110";"2023-01-21";"12:42:33";"F";"5";"191";"362";"190";"0.472";"37.7";"108";"0.84";"0.673";"0.340";"0.381";"0.390";"0.380";"0.148";"118";"503";"0.765"
"2023-01-21 12:42:53.230";"1674333773230";"148096";"2023-01-21";"12:42:53";"F";"6";"194";"325";"285";"0.403";"48.2";"105";"0.84";"0.595";"0.429";"0.322";"0.548";"0.386";"0.211";"118";"503";"0.765"
"2023-01-21 12:43:13.228";"1674333793228";"168094";"2023-01-21";"12:43:13";"F";"7";"199";"291";"420";"0.316";"55.7";"101";"0.84";"0.484";"0.506";"0.246";"0.729";"0.396";"0.288";"118";"503";"0.765"
"2023-01-21 12:43:33.209";"1674333813209";"188075";"2023-01-21";"12:43:33";"F";"8";"202";"270";"625";"0.252";"66.2";"98";"0.84";"0.395";"0.553";"0.192";"0.863";"0.402";"0.346";"118";"503";"0.765"
"2023-01-21 12:43:53.205";"1674333833205";"208071";"2023-01-21";"12:43:53";"F";"9";"200";"250";"820";"0.200";"68.9";"95";"0.84";"0.323";"0.597";"0.153";"1.012";"0.398";"0.402";"118";"503";"0.765"
"2023-01-21 12:43:56.414";"1674333836414";"211280";"2023-01-21";"12:43:56";"SLCE";"";"Light Curve end ";""
"2023-01-21 12:44:48.708";"1674333888708";"263574";"2023-01-21";"12:44:48";"SLCS";"";"Light Curve start ";""
"2023-01-21 12:44:48.708";"1674333888708";"263574";"2023-01-21";"12:44:48";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.004, ETRmPot: 69.451 ) ";""
"2023-01-21 12:44:48.708";"1674333888708";"263574";"2023-01-21";"12:44:48";"REG2";"";"#1: alpha: 0.237, ETRm: 69.134, Ik: 291.620 ";""
"2023-01-21 12:44:50.098";"1674333890098";"264964";"2023-01-21";"12:44:50";"FO";"10";"115";"501";"0";"0.770";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"115";"501";"0.770"
"2023-01-21 12:45:10.083";"1674333910083";"284949";"2023-01-21";"12:45:10";"F";"11";"166";"471";"65";"0.648";"17.7";"113";"0.84";"0.852";"0.073";"0.580";"0.064";"0.331";"0.021";"115";"501";"0.770"
"2023-01-21 12:45:30.077";"1674333930077";"304943";"2023-01-21";"12:45:30";"F";"12";"169";"431";"90";"0.608";"23.0";"111";"0.84";"0.819";"0.171";"0.538";"0.162";"0.337";"0.055";"115";"501";"0.770"
"2023-01-21 12:45:50.058";"1674333950058";"324924";"2023-01-21";"12:45:50";"F";"13";"177";"397";"125";"0.554";"29.1";"108";"0.84";"0.761";"0.251";"0.464";"0.262";"0.353";"0.093";"115";"501";"0.770"
"2023-01-21 12:46:10.049";"1674333970049";"344915";"2023-01-21";"12:46:10";"F";"14";"185";"365";"190";"0.493";"39.3";"106";"0.84";"0.695";"0.329";"0.398";"0.373";"0.369";"0.138";"115";"501";"0.770"
"2023-01-21 12:46:30.040";"1674333990040";"364906";"2023-01-21";"12:46:30";"F";"15";"190";"329";"285";"0.422";"50.5";"103";"0.84";"0.615";"0.415";"0.333";"0.523";"0.379";"0.199";"115";"501";"0.770"
"2023-01-21 12:46:50.026";"1674334010026";"384892";"2023-01-21";"12:46:50";"F";"16";"198";"295";"420";"0.329";"58.0";"99";"0.84";"0.495";"0.492";"0.248";"0.698";"0.395";"0.276";"115";"501";"0.770"
"2023-01-21 12:47:10.015";"1674334030015";"404881";"2023-01-21";"12:47:10";"F";"17";"202";"274";"625";"0.263";"69.0";"97";"0.84";"0.407";"0.541";"0.195";"0.828";"0.403";"0.334";"115";"501";"0.770"
"2023-01-21 12:47:30.003";"1674334050003";"424869";"2023-01-21";"12:47:30";"F";"18";"204";"256";"820";"0.203";"69.9";"94";"0.84";"0.321";"0.580";"0.148";"0.957";"0.407";"0.390";"115";"501";"0.770"
"2023-01-21 12:47:33.082";"1674334053082";"427948";"2023-01-21";"12:47:33";"SLCE";"";"Light Curve end ";""
"2023-01-21 12:49:00.303";"1674334140303";"515169";"2023-01-21";"12:49:00";"SLCS";"";"Light Curve start ";""
"2023-01-21 12:49:00.303";"1674334140303";"515169";"2023-01-21";"12:49:00";"REG1";"";"#1: alpha: 0.303, ETRm: 77.045, Ik: 254.604   ( beta: 0.011, ETRmPot: 90.557 ) ";""
"2023-01-21 12:49:00.303";"1674334140303";"515169";"2023-01-21";"12:49:00";"REG2";"";"#1: alpha: 0.247, ETRm: 75.760, Ik: 306.986 ";""
"2023-01-21 12:49:01.686";"1674334141686";"516552";"2023-01-21";"12:49:01";"FO";"19";"99";"400";"0";"0.753";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"99";"400";"0.753"
"2023-01-21 12:49:21.678";"1674334161678";"536544";"2023-01-21";"12:49:21";"F";"20";"129";"375";"65";"0.656";"17.9";"97";"0.84";"0.885";"0.076";"0.665";"0.067";"0.323";"0.021";"99";"400";"0.753"
"2023-01-21 12:49:41.664";"1674334181664";"556530";"2023-01-21";"12:49:41";"F";"21";"132";"337";"90";"0.608";"23.0";"95";"0.84";"0.847";"0.196";"0.610";"0.187";"0.330";"0.062";"99";"400";"0.753"
"2023-01-21 12:50:01.656";"1674334201656";"576522";"2023-01-21";"12:50:01";"F";"22";"134";"313";"125";"0.572";"30.0";"93";"0.84";"0.814";"0.269";"0.565";"0.278";"0.335";"0.093";"99";"400";"0.753"
"2023-01-21 12:50:21.646";"1674334221646";"596512";"2023-01-21";"12:50:21";"F";"23";"137";"287";"190";"0.523";"41.7";"90";"0.84";"0.761";"0.346";"0.500";"0.394";"0.343";"0.134";"99";"400";"0.753"
"2023-01-21 12:50:41.629";"1674334241629";"616495";"2023-01-21";"12:50:41";"F";"24";"140";"255";"285";"0.451";"54.0";"87";"0.84";"0.685";"0.442";"0.426";"0.569";"0.350";"0.199";"99";"400";"0.753"
"2023-01-21 12:51:01.618";"1674334261618";"636484";"2023-01-21";"12:51:01";"F";"25";"143";"226";"420";"0.367";"64.7";"83";"0.84";"0.580";"0.525";"0.337";"0.770";"0.358";"0.275";"99";"400";"0.753"
"2023-01-21 12:51:21.613";"1674334281613";"656479";"2023-01-21";"12:51:21";"F";"26";"145";"201";"625";"0.279";"73.2";"80";"0.84";"0.463";"0.598";"0.255";"0.990";"0.363";"0.358";"99";"400";"0.753"
"2023-01-21 12:51:41.596";"1674334301596";"676462";"2023-01-21";"12:51:41";"F";"27";"144";"185";"820";"0.222";"76.5";"77";"0.84";"0.380";"0.641";"0.203";"1.162";"0.360";"0.418";"99";"400";"0.753"
"2023-01-21 12:51:45.392";"1674334305392";"680258";"2023-01-21";"12:51:45";"SLCE";"";"Light Curve end ";""
