"2023-10-25";"10:16:00";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-10-25 09:58:33.863";"1698253113863";"0";"2023-10-25";"09:58:33";"SCHS";"";"Chart start ";""
"2023-10-25 10:01:52.171";"1698253312171";"198308";"2023-10-25";"10:01:52";"SLCS";"";"Light Curve start ";""
"2023-10-25 10:01:52.171";"1698253312171";"198308";"2023-10-25";"10:01:52";"REG1";"";"#1: alpha: 0.247, ETRm: 58.869, Ik: 238.088   ( beta: 0.002, ETRmPot: 61.635 ) ";""
"2023-10-25 10:01:52.171";"1698253312171";"198308";"2023-10-25";"10:01:52";"REG2";"";"#1: alpha: 0.197, ETRm: 56.931, Ik: 288.968 ";""
"2023-10-25 10:01:53.570";"1698253313570";"199707";"2023-10-25";"10:01:53";"FO";"2";"128";"678";"0";"0.811";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"128";"678";"0.811"
"2023-10-25 10:02:13.557";"1698253333557";"219694";"2023-10-25";"10:02:13";"F";"3";"285";"634";"65";"0.550";"15.0";"126";"0.84";"0.687";"0.076";"0.304";"0.069";"0.420";"0.030";"128";"678";"0.811"
"2023-10-25 10:02:33.542";"1698253353542";"239679";"2023-10-25";"10:02:33";"F";"4";"287";"571";"90";"0.497";"18.8";"124";"0.84";"0.635";"0.187";"0.274";"0.187";"0.423";"0.080";"128";"678";"0.811"
"2023-10-25 10:02:53.531";"1698253373531";"259668";"2023-10-25";"10:02:53";"F";"5";"283";"522";"125";"0.458";"24.0";"121";"0.84";"0.596";"0.271";"0.255";"0.299";"0.417";"0.125";"128";"678";"0.811"
"2023-10-25 10:03:13.525";"1698253393525";"279662";"2023-10-25";"10:03:13";"F";"6";"285";"481";"190";"0.407";"32.5";"119";"0.84";"0.541";"0.342";"0.226";"0.410";"0.420";"0.173";"128";"678";"0.811"
"2023-10-25 10:03:33.510";"1698253413510";"299647";"2023-10-25";"10:03:33";"F";"7";"288";"439";"285";"0.344";"41.2";"116";"0.84";"0.467";"0.413";"0.188";"0.544";"0.425";"0.231";"128";"678";"0.811"
"2023-10-25 10:03:53.502";"1698253433502";"319639";"2023-10-25";"10:03:53";"F";"8";"290";"403";"420";"0.280";"49.4";"113";"0.84";"0.390";"0.473";"0.152";"0.682";"0.428";"0.292";"128";"678";"0.811"
"2023-10-25 10:04:13.491";"1698253453491";"339628";"2023-10-25";"10:04:13";"F";"9";"290";"369";"625";"0.214";"56.2";"111";"0.84";"0.306";"0.531";"0.117";"0.837";"0.428";"0.358";"128";"678";"0.811"
"2023-10-25 10:04:33.477";"1698253473477";"359614";"2023-10-25";"10:04:33";"F";"10";"279";"335";"820";"0.167";"57.5";"107";"0.84";"0.246";"0.585";"0.094";"1.024";"0.412";"0.421";"128";"678";"0.811"
"2023-10-25 10:04:36.638";"1698253476638";"362775";"2023-10-25";"10:04:36";"SLCE";"";"Light Curve end ";""
"2023-10-25 10:06:37.128";"1698253597128";"483265";"2023-10-25";"10:06:37";"SLCS";"";"Light Curve start ";""
"2023-10-25 10:06:37.128";"1698253597128";"483265";"2023-10-25";"10:06:37";"REG1";"";"#1: alpha: 0.207, ETRm: 66.521, Ik: 321.925   ( beta: 0.042, ETRmPot: 115.363 ) ";""
"2023-10-25 10:06:37.128";"1698253597128";"483265";"2023-10-25";"10:06:37";"REG2";"";"#1: alpha: 0.175, ETRm: 66.739, Ik: 381.498 ";""
"2023-10-25 10:06:38.518";"1698253598518";"484655";"2023-10-25";"10:06:38";"FO";"11";"66";"363";"0";"0.818";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"66";"363";"0.818"
