"2024-03-11";"12:30:50";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-03-11 12:14:53.119";"1710184493119";"0";"2024-03-11";"12:14:53";"SCHS";"";"Chart start ";""
"2024-03-11 12:15:56.700";"1710184556700";"63581";"2024-03-11";"12:15:56";"SLCS";"";"Light Curve start ";""
"2024-03-11 12:15:56.700";"1710184556700";"63581";"2024-03-11";"12:15:56";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 36.726 ) ";""
"2024-03-11 12:15:56.700";"1710184556700";"63581";"2024-03-11";"12:15:56";"REG2";"";"#2: alpha: 0.163, ETRm: 41.643, Ik: 255.943 ";""
"2024-03-11 12:15:58.085";"1710184558085";"64966";"2024-03-11";"12:15:58";"FO";"1";"121";"493";"0";"0.755";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"121";"493";"0.755"
"2024-03-11 12:16:18.083";"1710184578083";"84964";"2024-03-11";"12:16:18";"F";"2";"184";"346";"65";"0.468";"12.8";"110";"0.84";"0.686";"0.366";"0.410";"0.425";"0.373";"0.159";"121";"493";"0.755"
"2024-03-11 12:16:38.069";"1710184598069";"104950";"2024-03-11";"12:16:38";"F";"3";"164";"276";"90";"0.406";"15.3";"101";"0.84";"0.640";"0.530";"0.394";"0.786";"0.333";"0.261";"121";"493";"0.755"
"2024-03-11 12:16:58.058";"1710184618058";"124939";"2024-03-11";"12:16:58";"F";"4";"153";"245";"125";"0.376";"19.7";"97";"0.84";"0.622";"0.602";"0.394";"1.012";"0.310";"0.314";"121";"493";"0.755"
"2024-03-11 12:17:18.048";"1710184638048";"144929";"2024-03-11";"12:17:18";"F";"5";"150";"223";"190";"0.327";"26.1";"93";"0.84";"0.562";"0.651";"0.348";"1.211";"0.304";"0.369";"121";"493";"0.755"
"2024-03-11 12:17:38.038";"1710184658038";"164919";"2024-03-11";"12:17:38";"F";"6";"150";"202";"285";"0.257";"30.8";"89";"0.84";"0.460";"0.696";"0.273";"1.441";"0.304";"0.439";"121";"493";"0.755"
"2024-03-11 12:17:58.027";"1710184678027";"184908";"2024-03-11";"12:17:58";"F";"7";"150";"191";"420";"0.215";"37.9";"87";"0.84";"0.394";"0.720";"0.229";"1.581";"0.304";"0.481";"121";"493";"0.755"
"2024-03-11 12:18:18.029";"1710184698029";"204910";"2024-03-11";"12:18:18";"F";"8";"153";"181";"625";"0.155";"40.7";"85";"0.84";"0.292";"0.742";"0.162";"1.724";"0.310";"0.535";"121";"493";"0.755"
"2024-03-11 12:18:38.016";"1710184718016";"224897";"2024-03-11";"12:18:38";"F";"9";"152";"174";"820";"0.126";"43.4";"83";"0.84";"0.242";"0.755";"0.132";"1.833";"0.308";"0.566";"121";"493";"0.755"
"2024-03-11 12:18:41.128";"1710184721128";"228009";"2024-03-11";"12:18:41";"SLCE";"";"Light Curve end ";""
"2024-03-11 12:21:17.349";"1710184877349";"384230";"2024-03-11";"12:21:17";"SLCS";"";"Light Curve start ";""
"2024-03-11 12:21:17.349";"1710184877349";"384230";"2024-03-11";"12:21:17";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.015, ETRmPot: 52.980 ) ";""
"2024-03-11 12:21:17.349";"1710184877349";"384230";"2024-03-11";"12:21:17";"REG2";"";"#2: alpha: 0.143, ETRm: 64.166, Ik: 448.370 ";""
"2024-03-11 12:21:18.738";"1710184878738";"385619";"2024-03-11";"12:21:18";"FO";"10";"89";"300";"0";"0.703";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"89";"300";"0.703"
"2024-03-11 12:21:38.732";"1710184898732";"405613";"2024-03-11";"12:21:38";"F";"11";"133";"226";"65";"0.412";"11.2";"81";"0.84";"0.641";"0.313";"0.390";"0.327";"0.443";"0.145";"89";"300";"0.703"
"2024-03-11 12:21:58.714";"1710184918714";"425595";"2024-03-11";"12:21:58";"F";"12";"111";"183";"90";"0.393";"14.9";"75";"0.84";"0.667";"0.488";"0.451";"0.639";"0.370";"0.237";"89";"300";"0.703"
"2024-03-11 12:22:18.710";"1710184938710";"445591";"2024-03-11";"12:22:18";"F";"13";"105";"162";"125";"0.352";"18.5";"71";"0.84";"0.626";"0.569";"0.423";"0.852";"0.350";"0.298";"89";"300";"0.703"
"2024-03-11 12:22:38.693";"1710184958693";"465574";"2024-03-11";"12:22:38";"F";"14";"100";"148";"190";"0.324";"25.9";"68";"0.84";"0.600";"0.621";"0.408";"1.027";"0.333";"0.343";"89";"300";"0.703"
"2024-03-11 12:22:58.682";"1710184978682";"485563";"2024-03-11";"12:22:58";"F";"15";"95";"136";"285";"0.301";"36.0";"66";"0.84";"0.586";"0.668";"0.407";"1.206";"0.317";"0.382";"89";"300";"0.703"
"2024-03-11 12:23:18.678";"1710184998678";"505559";"2024-03-11";"12:23:18";"F";"16";"92";"123";"420";"0.252";"44.5";"62";"0.84";"0.508";"0.711";"0.342";"1.439";"0.307";"0.441";"89";"300";"0.703"
"2024-03-11 12:23:38.667";"1710185018667";"525548";"2024-03-11";"12:23:38";"F";"17";"88";"112";"625";"0.214";"56.2";"59";"0.84";"0.453";"0.749";"0.304";"1.679";"0.293";"0.493";"89";"300";"0.703"
"2024-03-11 12:23:58.652";"1710185038652";"545533";"2024-03-11";"12:23:58";"F";"18";"86";"105";"820";"0.181";"62.3";"57";"0.84";"0.396";"0.773";"0.262";"1.857";"0.287";"0.532";"89";"300";"0.703"
"2024-03-11 12:24:02.011";"1710185042011";"548892";"2024-03-11";"12:24:02";"SLCE";"";"Light Curve end ";""
"2024-03-11 12:26:02.729";"1710185162729";"669610";"2024-03-11";"12:26:02";"SLCS";"";"Light Curve start ";""
"2024-03-11 12:26:02.729";"1710185162729";"669610";"2024-03-11";"12:26:02";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.021, ETRmPot: 28.137 ) ";""
"2024-03-11 12:26:02.729";"1710185162729";"669610";"2024-03-11";"12:26:02";"REG2";"";"#2: alpha: 0.116, ETRm: 50.302, Ik: 433.671 ";""
"2024-03-11 12:26:04.128";"1710185164128";"671009";"2024-03-11";"12:26:04";"FO";"19";"78";"215";"0";"0.637";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"78";"215";"0.637"
"2024-03-11 12:26:24.118";"1710185184118";"690999";"2024-03-11";"12:26:24";"F";"20";"116";"175";"65";"0.337";"9.2";"72";"0.84";"0.573";"0.248";"0.356";"0.229";"0.540";"0.123";"78";"215";"0.637"
"2024-03-11 12:26:44.104";"1710185204104";"710985";"2024-03-11";"12:26:44";"F";"21";"97";"141";"90";"0.312";"11.8";"66";"0.84";"0.587";"0.453";"0.399";"0.525";"0.451";"0.237";"78";"215";"0.637"
"2024-03-11 12:27:04.094";"1710185224094";"730975";"2024-03-11";"12:27:04";"F";"22";"89";"127";"125";"0.299";"15.7";"62";"0.84";"0.585";"0.526";"0.408";"0.693";"0.414";"0.287";"78";"215";"0.637"
"2024-03-11 12:27:24.082";"1710185244082";"750963";"2024-03-11";"12:27:24";"F";"23";"84";"114";"190";"0.263";"21.0";"59";"0.84";"0.545";"0.599";"0.383";"0.886";"0.391";"0.346";"78";"215";"0.637"
"2024-03-11 12:27:44.064";"1710185264064";"770945";"2024-03-11";"12:27:44";"F";"24";"78";"103";"285";"0.243";"29.1";"56";"0.84";"0.532";"0.657";"0.382";"1.087";"0.363";"0.394";"78";"215";"0.637"
"2024-03-11 12:28:04.056";"1710185284056";"790937";"2024-03-11";"12:28:04";"F";"25";"73";"92";"420";"0.207";"36.5";"53";"0.84";"0.487";"0.715";"0.354";"1.337";"0.340";"0.453";"78";"215";"0.637"
"2024-03-11 12:28:24.068";"1710185304068";"810949";"2024-03-11";"12:28:24";"F";"26";"71";"84";"625";"0.155";"40.7";"50";"0.84";"0.382";"0.752";"0.269";"1.560";"0.330";"0.515";"78";"215";"0.637"
