"2024-08-09";"13:07:15";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-08-09 12:48:29.075";"1723232909075";"0";"2024-08-09";"12:48:29";"SCHS";"";"Chart start ";""
"2024-08-09 12:54:50.487";"1723233290487";"381412";"2024-08-09";"12:54:50";"SLCS";"";"Light Curve start ";""
"2024-08-09 12:54:50.487";"1723233290487";"381412";"2024-08-09";"12:54:50";"REG1";"";"#2: alpha: 0.157, ETRm: 108.060, Ik: 688.915   ( beta: 0.474, ETRmPot: 1030.931 ) ";""
"2024-08-09 12:54:50.487";"1723233290487";"381412";"2024-08-09";"12:54:50";"REG2";"";"#2: alpha: 0.143, ETRm: 98.969, Ik: 692.647 ";""
"2024-08-09 12:54:51.895";"1723233291895";"382820";"2024-08-09";"12:54:51";"FO";"1";"51";"186";"0";"0.726";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"51";"186";"0.726"
"2024-08-09 12:55:11.876";"1723233311876";"402801";"2024-08-09";"12:55:11";"F";"2";"76";"117";"65";"0.350";"9.6";"44";"0.84";"0.562";"0.459";"0.325";"0.590";"0.409";"0.241";"51";"186";"0.726"
"2024-08-09 12:55:31.866";"1723233331866";"422791";"2024-08-09";"12:55:31";"F";"3";"70";"101";"90";"0.307";"11.6";"41";"0.84";"0.517";"0.556";"0.303";"0.842";"0.376";"0.317";"51";"186";"0.726"
"2024-08-09 12:55:51.859";"1723233351859";"442784";"2024-08-09";"12:55:51";"F";"4";"68";"95";"125";"0.284";"14.9";"40";"0.84";"0.491";"0.593";"0.289";"0.958";"0.366";"0.350";"51";"186";"0.726"
"2024-08-09 12:56:11.842";"1723233371842";"462767";"2024-08-09";"12:56:11";"F";"5";"60";"87";"190";"0.310";"24.7";"39";"0.84";"0.563";"0.644";"0.366";"1.138";"0.323";"0.367";"51";"186";"0.726"
