"2023-06-11";"11:40:53";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-06-11 11:24:47.311";"1686507887311";"0";"2023-06-11";"11:24:47";"SCHS";"";"Chart start ";""
"2023-06-11 11:27:32.108";"1686508052108";"164797";"2023-06-11";"11:27:32";"SLCS";"";"Light Curve start ";""
"2023-06-11 11:27:32.108";"1686508052108";"164797";"2023-06-11";"11:27:32";"REG1";"";"#1: alpha: 0.157, ETRm: 65.968, Ik: 420.705   ( beta: 0.005, ETRmPot: 75.482 ) ";""
"2023-06-11 11:27:32.108";"1686508052108";"164797";"2023-06-11";"11:27:32";"REG2";"";"#1: alpha: 0.132, ETRm: 61.193, Ik: 463.102 ";""
"2023-06-11 11:27:33.490";"1686508053490";"166179";"2023-06-11";"11:27:33";"FO";"1";"269";"913";"0";"0.705";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"269";"913";"0.705"
"2023-06-11 11:27:53.480";"1686508073480";"186169";"2023-06-11";"11:27:53";"F";"2";"317";"510";"65";"0.378";"10.3";"218";"0.84";"0.661";"0.547";"0.455";"0.790";"0.347";"0.275";"269";"913";"0.705"
"2023-06-11 11:28:13.472";"1686508093472";"206161";"2023-06-11";"11:28:13";"F";"3";"268";"403";"90";"0.335";"12.7";"196";"0.84";"0.652";"0.679";"0.477";"1.266";"0.294";"0.371";"269";"913";"0.705"
"2023-06-11 11:28:33.462";"1686508113462";"226151";"2023-06-11";"11:28:33";"F";"4";"249";"368";"125";"0.323";"17.0";"187";"0.84";"0.657";"0.719";"0.493";"1.481";"0.273";"0.404";"269";"913";"0.705"
"2023-06-11 11:28:53.445";"1686508133445";"246134";"2023-06-11";"11:28:53";"F";"5";"231";"333";"190";"0.306";"24.4";"178";"0.84";"0.658";"0.759";"0.507";"1.742";"0.253";"0.441";"269";"913";"0.705"
"2023-06-11 11:29:13.439";"1686508153439";"266128";"2023-06-11";"11:29:13";"F";"6";"216";"298";"285";"0.275";"32.9";"167";"0.84";"0.626";"0.797";"0.484";"2.064";"0.237";"0.488";"269";"913";"0.705"
"2023-06-11 11:29:33.430";"1686508173430";"286119";"2023-06-11";"11:29:33";"F";"7";"208";"274";"420";"0.241";"42.5";"159";"0.84";"0.574";"0.821";"0.439";"2.332";"0.228";"0.531";"269";"913";"0.705"
"2023-06-11 11:29:53.412";"1686508193412";"306101";"2023-06-11";"11:29:53";"F";"8";"204";"256";"625";"0.203";"53.3";"153";"0.84";"0.505";"0.840";"0.379";"2.566";"0.223";"0.574";"269";"913";"0.705"
"2023-06-11 11:30:13.400";"1686508213400";"326089";"2023-06-11";"11:30:13";"F";"9";"205";"247";"820";"0.170";"58.5";"150";"0.84";"0.433";"0.849";"0.317";"2.696";"0.225";"0.605";"269";"913";"0.705"
"2023-06-11 11:30:17.328";"1686508217328";"330017";"2023-06-11";"11:30:17";"SLCE";"";"Light Curve end ";""
"2023-06-11 11:32:30.839";"1686508350839";"463528";"2023-06-11";"11:32:30";"SLCS";"";"Light Curve start ";""
