"2023-09-21";"10:08:41";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-09-21 09:51:24.445";"1695315084445";"0";"2023-09-21";"09:51:24";"SCHS";"";"Chart start ";""
"2023-09-21 09:57:03.520";"1695315423520";"339075";"2023-09-21";"09:57:03";"SLCS";"";"Light Curve start ";""
"2023-09-21 09:57:03.520";"1695315423520";"339075";"2023-09-21";"09:57:03";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 33.070 ) ";""
"2023-09-21 09:57:03.520";"1695315423520";"339075";"2023-09-21";"09:57:03";"REG2";"";"#1: alpha: 0.175, ETRm: 33.192, Ik: 189.494 ";""
"2023-09-21 09:57:04.919";"1695315424919";"340474";"2023-09-21";"09:57:04";"FO";"1";"158";"815";"0";"0.806";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"158";"815";"0.806"
"2023-09-21 09:57:24.912";"1695315444912";"360467";"2023-09-21";"09:57:24";"F";"2";"310";"620";"65";"0.500";"13.7";"149";"0.84";"0.658";"0.283";"0.316";"0.315";"0.380";"0.120";"158";"815";"0.806"
"2023-09-21 09:57:44.897";"1695315464897";"380452";"2023-09-21";"09:57:44";"F";"3";"302";"517";"90";"0.416";"15.7";"142";"0.84";"0.573";"0.429";"0.269";"0.576";"0.371";"0.213";"158";"815";"0.806"
"2023-09-21 09:58:04.883";"1695315484883";"400438";"2023-09-21";"09:58:04";"F";"4";"296";"464";"125";"0.362";"19.0";"138";"0.84";"0.515";"0.504";"0.240";"0.756";"0.363";"0.275";"158";"815";"0.806"
"2023-09-21 09:58:24.876";"1695315504876";"420431";"2023-09-21";"09:58:24";"F";"5";"297";"424";"190";"0.300";"23.9";"134";"0.84";"0.438";"0.559";"0.198";"0.922";"0.364";"0.336";"158";"815";"0.806"
"2023-09-21 09:58:44.867";"1695315524867";"440422";"2023-09-21";"09:58:44";"F";"6";"299";"391";"285";"0.235";"28.1";"131";"0.84";"0.354";"0.604";"0.155";"1.084";"0.367";"0.398";"158";"815";"0.806"
"2023-09-21 09:59:04.847";"1695315544847";"460402";"2023-09-21";"09:59:04";"F";"7";"300";"366";"420";"0.180";"31.8";"128";"0.84";"0.277";"0.638";"0.118";"1.227";"0.368";"0.452";"158";"815";"0.806"
"2023-09-21 09:59:24.840";"1695315564840";"480395";"2023-09-21";"09:59:24";"F";"8";"302";"349";"625";"0.135";"35.4";"126";"0.84";"0.211";"0.661";"0.088";"1.335";"0.371";"0.494";"158";"815";"0.806"
"2023-09-21 09:59:44.845";"1695315584845";"500400";"2023-09-21";"09:59:44";"F";"9";"300";"332";"820";"0.096";"33.1";"123";"0.84";"0.153";"0.682";"0.063";"1.455";"0.368";"0.536";"158";"815";"0.806"
"2023-09-21 09:59:48.747";"1695315588747";"504302";"2023-09-21";"09:59:48";"SLCE";"";"Light Curve end ";""
"2023-09-21 10:01:25.047";"1695315685047";"600602";"2023-09-21";"10:01:25";"SLCS";"";"Light Curve start ";""
"2023-09-21 10:01:25.047";"1695315685047";"600602";"2023-09-21";"10:01:25";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 41.398 ) ";""
"2023-09-21 10:01:25.047";"1695315685047";"600602";"2023-09-21";"10:01:25";"REG2";"";"#1: alpha: 0.160, ETRm: 42.420, Ik: 265.621 ";""
"2023-09-21 10:01:26.432";"1695315686432";"601987";"2023-09-21";"10:01:26";"FO";"10";"147";"678";"0";"0.783";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"147";"678";"0.783"
"2023-09-21 10:01:46.418";"1695315706418";"621973";"2023-09-21";"10:01:46";"F";"11";"280";"528";"65";"0.470";"12.8";"138";"0.84";"0.636";"0.266";"0.313";"0.284";"0.413";"0.117";"147";"678";"0.783"
"2023-09-21 10:02:06.415";"1695315726415";"641970";"2023-09-21";"10:02:06";"F";"12";"260";"434";"90";"0.401";"15.2";"131";"0.84";"0.574";"0.429";"0.289";"0.562";"0.383";"0.216";"147";"678";"0.783"
"2023-09-21 10:02:26.401";"1695315746401";"661956";"2023-09-21";"10:02:26";"F";"13";"247";"386";"125";"0.360";"18.9";"126";"0.84";"0.535";"0.510";"0.273";"0.756";"0.364";"0.276";"147";"678";"0.783"
"2023-09-21 10:02:46.389";"1695315766389";"681944";"2023-09-21";"10:02:46";"F";"14";"237";"347";"190";"0.317";"25.3";"122";"0.84";"0.489";"0.576";"0.252";"0.954";"0.350";"0.333";"147";"678";"0.783"
"2023-09-21 10:03:06.380";"1695315786380";"701935";"2023-09-21";"10:03:06";"F";"15";"231";"316";"285";"0.269";"32.2";"118";"0.84";"0.429";"0.627";"0.219";"1.146";"0.341";"0.390";"147";"678";"0.783"
"2023-09-21 10:03:26.370";"1695315806370";"721925";"2023-09-21";"10:03:26";"F";"16";"228";"290";"420";"0.214";"37.7";"114";"0.84";"0.352";"0.669";"0.176";"1.338";"0.336";"0.450";"147";"678";"0.783"
"2023-09-21 10:03:46.357";"1695315826357";"741912";"2023-09-21";"10:03:46";"F";"17";"226";"269";"625";"0.160";"42.0";"111";"0.84";"0.272";"0.702";"0.134";"1.520";"0.333";"0.507";"147";"678";"0.783"
"2023-09-21 10:04:06.339";"1695315846339";"761894";"2023-09-21";"10:04:06";"F";"18";"221";"253";"820";"0.126";"43.4";"108";"0.84";"0.221";"0.727";"0.108";"1.680";"0.326";"0.548";"147";"678";"0.783"
"2023-09-21 10:04:09.628";"1695315849628";"765183";"2023-09-21";"10:04:09";"SLCE";"";"Light Curve end ";""
"2023-09-21 10:05:18.125";"1695315918125";"833680";"2023-09-21";"10:05:18";"SLCS";"";"Light Curve start ";""
"2023-09-21 10:05:18.125";"1695315918125";"833680";"2023-09-21";"10:05:18";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.007, ETRmPot: 60.150 ) ";""
