"2022-11-04";"10:31:41";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2022-11-04 10:13:34.867";"1667582014867";"0";"2022-11-04";"10:13:34";"SCHS";"";"Chart start ";""
"2022-11-04 10:19:10.486";"1667582350486";"335619";"2022-11-04";"10:19:10";"SLCS";"";"Light Curve start ";""
"2022-11-04 10:19:10.486";"1667582350486";"335619";"2022-11-04";"10:19:10";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 42.834 ) ";""
"2022-11-04 10:19:10.486";"1667582350486";"335619";"2022-11-04";"10:19:10";"REG2";"";"#1: alpha: 0.173, ETRm: 42.175, Ik: 243.616 ";""
"2022-11-04 10:19:11.881";"1667582351881";"337014";"2022-11-04";"10:19:11";"FO";"1";"242";"900";"0";"0.731";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"242";"900";"0.731"
"2022-11-04 10:19:31.875";"1667582371875";"357008";"2022-11-04";"10:19:31";"F";"2";"335";"629";"65";"0.467";"12.7";"217";"0.84";"0.714";"0.374";"0.463";"0.431";"0.372";"0.161";"242";"900";"0.731"
"2022-11-04 10:19:51.864";"1667582391864";"376997";"2022-11-04";"10:19:51";"F";"3";"306";"532";"90";"0.425";"16.1";"204";"0.84";"0.689";"0.502";"0.459";"0.692";"0.340";"0.235";"242";"900";"0.731"
"2022-11-04 10:20:11.844";"1667582411844";"396977";"2022-11-04";"10:20:11";"F";"4";"294";"480";"125";"0.388";"20.4";"196";"0.84";"0.655";"0.568";"0.437";"0.875";"0.327";"0.285";"242";"900";"0.731"
"2022-11-04 10:20:31.840";"1667582431840";"416973";"2022-11-04";"10:20:31";"F";"5";"285";"430";"190";"0.337";"26.9";"187";"0.84";"0.597";"0.631";"0.392";"1.093";"0.317";"0.346";"242";"900";"0.731"
