"2024-04-08";"16:07:20";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-04-08 15:54:46.424";"1712616886424";"0";"2024-04-08";"15:54:46";"SCHS";"";"Chart start ";""
"2024-04-08 15:55:59.973";"1712616959973";"73549";"2024-04-08";"15:55:59";"SLCS";"";"Light Curve start ";""
"2024-04-08 15:55:59.973";"1712616959973";"73549";"2024-04-08";"15:55:59";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.023, ETRmPot: 33.881 ) ";""
"2024-04-08 15:55:59.973";"1712616959973";"73549";"2024-04-08";"15:55:59";"REG2";"";"#2: alpha: 0.119, ETRm: 61.466, Ik: 515.885 ";""
"2024-04-08 15:56:01.370";"1712616961370";"74946";"2024-04-08";"15:56:01";"FO";"1";"92";"268";"0";"0.657";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"92";"268";"0.657"
"2024-04-08 15:56:21.357";"1712616981357";"94933";"2024-04-08";"15:56:21";"F";"2";"105";"169";"65";"0.379";"10.3";"77";"0.84";"0.696";"0.477";"0.510";"0.586";"0.392";"0.229";"92";"268";"0.657"
"2024-04-08 15:56:41.346";"1712617001346";"114922";"2024-04-08";"15:56:41";"F";"3";"91";"136";"90";"0.331";"12.5";"69";"0.84";"0.672";"0.619";"0.510";"0.971";"0.340";"0.329";"92";"268";"0.657"
"2024-04-08 15:57:01.341";"1712617021341";"134917";"2024-04-08";"15:57:01";"F";"4";"84";"123";"125";"0.317";"16.6";"65";"0.84";"0.672";"0.670";"0.520";"1.179";"0.313";"0.370";"92";"268";"0.657"
"2024-04-08 15:57:21.331";"1712617041331";"154907";"2024-04-08";"15:57:21";"F";"5";"82";"115";"190";"0.287";"22.9";"63";"0.84";"0.635";"0.705";"0.488";"1.330";"0.306";"0.407";"92";"268";"0.657"
"2024-04-08 15:57:41.313";"1712617061313";"174889";"2024-04-08";"15:57:41";"F";"6";"81";"107";"285";"0.243";"29.1";"61";"0.84";"0.565";"0.739";"0.425";"1.505";"0.302";"0.455";"92";"268";"0.657"
"2024-04-08 15:58:01.304";"1712617081304";"194880";"2024-04-08";"15:58:01";"F";"7";"78";"101";"420";"0.228";"40.2";"59";"0.84";"0.548";"0.761";"0.415";"1.653";"0.291";"0.481";"92";"268";"0.657"
"2024-04-08 15:58:21.297";"1712617101297";"214873";"2024-04-08";"15:58:21";"F";"8";"78";"96";"625";"0.188";"49.4";"57";"0.84";"0.462";"0.778";"0.338";"1.792";"0.291";"0.521";"92";"268";"0.657"
