"2022-11-04";"09:47:37";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2022-11-04 09:33:05.561";"1667579585561";"0";"2022-11-04";"09:33:05";"SCHS";"";"Chart start ";""
"2022-11-04 09:33:58.295";"1667579638295";"52734";"2022-11-04";"09:33:58";"SLCS";"";"Light Curve start ";""
"2022-11-04 09:33:58.295";"1667579638295";"52734";"2022-11-04";"09:33:58";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.009, ETRmPot: 54.254 ) ";""
"2022-11-04 09:33:58.295";"1667579638295";"52734";"2022-11-04";"09:33:58";"REG2";"";"#1: alpha: 0.217, ETRm: 59.251, Ik: 273.335 ";""
"2022-11-04 09:33:59.680";"1667579639680";"54119";"2022-11-04";"09:33:59";"FO";"1";"156";"760";"0";"0.795";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"156";"760";"0.795"
"2022-11-04 09:34:19.673";"1667579659673";"74112";"2022-11-04";"09:34:19";"F";"2";"292";"720";"65";"0.594";"16.2";"154";"0.84";"0.756";"0.063";"0.399";"0.056";"0.384";"0.022";"156";"760";"0.795"
"2022-11-04 09:34:39.668";"1667579679668";"94107";"2022-11-04";"09:34:39";"F";"3";"306";"682";"90";"0.551";"20.8";"152";"0.84";"0.709";"0.123";"0.352";"0.114";"0.403";"0.046";"156";"760";"0.795"
"2022-11-04 09:34:59.649";"1667579699649";"114088";"2022-11-04";"09:34:59";"F";"4";"327";"666";"125";"0.509";"26.7";"152";"0.84";"0.660";"0.149";"0.307";"0.141";"0.430";"0.061";"156";"760";"0.795"
"2022-11-04 09:35:19.638";"1667579719638";"134077";"2022-11-04";"09:35:19";"F";"5";"360";"645";"190";"0.442";"35.3";"150";"0.84";"0.576";"0.180";"0.240";"0.178";"0.474";"0.084";"156";"760";"0.795"
"2022-11-04 09:35:39.635";"1667579739635";"154074";"2022-11-04";"09:35:39";"F";"6";"391";"618";"285";"0.367";"43.9";"149";"0.84";"0.484";"0.224";"0.184";"0.230";"0.514";"0.119";"156";"760";"0.795"
"2022-11-04 09:35:59.614";"1667579759614";"174053";"2022-11-04";"09:35:59";"F";"7";"414";"585";"420";"0.292";"51.5";"147";"0.84";"0.390";"0.275";"0.138";"0.299";"0.545";"0.163";"156";"760";"0.795"
"2022-11-04 09:36:19.613";"1667579779613";"194052";"2022-11-04";"09:36:19";"F";"8";"432";"556";"625";"0.223";"58.5";"145";"0.84";"0.302";"0.320";"0.101";"0.367";"0.568";"0.209";"156";"760";"0.795"
"2022-11-04 09:36:39.594";"1667579799594";"214033";"2022-11-04";"09:36:39";"F";"9";"431";"524";"820";"0.177";"61.0";"143";"0.84";"0.244";"0.369";"0.081";"0.450";"0.567";"0.256";"156";"760";"0.795"
"2022-11-04 09:36:42.813";"1667579802813";"217252";"2022-11-04";"09:36:42";"SLCE";"";"Light Curve end ";""
"2022-11-04 09:38:37.290";"1667579917290";"331729";"2022-11-04";"09:38:37";"SLCS";"";"Light Curve start ";""
"2022-11-04 09:38:37.290";"1667579917290";"331729";"2022-11-04";"09:38:37";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 33.597 ) ";""
"2022-11-04 09:38:37.290";"1667579917290";"331729";"2022-11-04";"09:38:37";"REG2";"";"#1: alpha: 0.164, ETRm: 38.905, Ik: 237.940 ";""
"2022-11-04 09:38:38.680";"1667579918680";"333119";"2022-11-04";"09:38:38";"FO";"10";"190";"1012";"0";"0.812";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"190";"1012";"0.812"
"2022-11-04 09:38:58.665";"1667579938665";"353104";"2022-11-04";"09:38:58";"F";"11";"514";"964";"65";"0.467";"12.7";"188";"0.84";"0.580";"0.056";"0.212";"0.050";"0.508";"0.025";"190";"1012";"0.812"
"2022-11-04 09:39:18.658";"1667579958658";"373097";"2022-11-04";"09:39:18";"F";"12";"528";"902";"90";"0.415";"15.7";"186";"0.84";"0.522";"0.129";"0.184";"0.122";"0.522";"0.063";"190";"1012";"0.812"
"2022-11-04 09:39:38.646";"1667579978646";"393085";"2022-11-04";"09:39:38";"F";"13";"547";"869";"125";"0.371";"19.5";"184";"0.84";"0.470";"0.167";"0.158";"0.165";"0.541";"0.088";"190";"1012";"0.812"
"2022-11-04 09:39:58.636";"1667579998636";"413075";"2022-11-04";"09:39:58";"F";"14";"585";"850";"190";"0.312";"24.9";"183";"0.84";"0.397";"0.189";"0.124";"0.191";"0.578";"0.110";"190";"1012";"0.812"
"2022-11-04 09:40:18.621";"1667580018621";"433060";"2022-11-04";"09:40:18";"F";"15";"625";"836";"285";"0.252";"30.2";"183";"0.84";"0.323";"0.206";"0.095";"0.211";"0.618";"0.130";"190";"1012";"0.812"
"2022-11-04 09:40:38.636";"1667580038636";"453075";"2022-11-04";"09:40:38";"F";"16";"661";"826";"420";"0.200";"35.3";"182";"0.84";"0.256";"0.217";"0.070";"0.225";"0.653";"0.147";"190";"1012";"0.812"
"2022-11-04 09:40:58.625";"1667580058625";"473064";"2022-11-04";"09:40:58";"F";"17";"694";"815";"625";"0.148";"38.9";"182";"0.84";"0.191";"0.230";"0.050";"0.242";"0.686";"0.166";"190";"1012";"0.812"
"2022-11-04 09:41:18.613";"1667580078613";"493052";"2022-11-04";"09:41:18";"F";"18";"709";"804";"820";"0.118";"40.6";"181";"0.84";"0.152";"0.242";"0.039";"0.259";"0.701";"0.181";"190";"1012";"0.812"
"2022-11-04 09:41:22.114";"1667580082114";"496553";"2022-11-04";"09:41:22";"SLCE";"";"Light Curve end ";""
"2022-11-04 09:42:32.347";"1667580152347";"566786";"2022-11-04";"09:42:32";"SLCS";"";"Light Curve start ";""
"2022-11-04 09:42:32.347";"1667580152347";"566786";"2022-11-04";"09:42:32";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 56.208 ) ";""
"2022-11-04 09:42:32.347";"1667580152347";"566786";"2022-11-04";"09:42:32";"REG2";"";"#1: alpha: 0.225, ETRm: 60.090, Ik: 266.723 ";""
"2022-11-04 09:42:33.740";"1667580153740";"568179";"2022-11-04";"09:42:33";"FO";"19";"184";"875";"0";"0.790";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"184";"875";"0.790"
"2022-11-04 09:42:53.726";"1667580173726";"588165";"2022-11-04";"09:42:53";"F";"20";"339";"861";"65";"0.606";"16.5";"183";"0.84";"0.770";"0.019";"0.416";"0.016";"0.387";"0.007";"184";"875";"0.790"
"2022-11-04 09:43:13.713";"1667580193713";"608152";"2022-11-04";"09:43:13";"F";"21";"356";"828";"90";"0.570";"21.5";"182";"0.84";"0.731";"0.065";"0.374";"0.057";"0.407";"0.023";"184";"875";"0.790"
"2022-11-04 09:43:33.697";"1667580213697";"628136";"2022-11-04";"09:43:33";"F";"22";"388";"819";"125";"0.526";"27.6";"181";"0.84";"0.676";"0.077";"0.315";"0.068";"0.443";"0.031";"184";"875";"0.790"
"2022-11-04 09:43:53.690";"1667580233690";"648129";"2022-11-04";"09:43:53";"F";"23";"439";"806";"190";"0.455";"36.3";"181";"0.84";"0.587";"0.096";"0.242";"0.086";"0.502";"0.043";"184";"875";"0.790"
"2022-11-04 09:44:13.679";"1667580253679";"668118";"2022-11-04";"09:44:13";"F";"24";"486";"780";"285";"0.377";"45.1";"179";"0.84";"0.489";"0.130";"0.180";"0.122";"0.555";"0.068";"184";"875";"0.790"
"2022-11-04 09:44:33.668";"1667580273668";"688107";"2022-11-04";"09:44:33";"F";"25";"526";"752";"420";"0.301";"53.1";"178";"0.84";"0.394";"0.169";"0.133";"0.164";"0.601";"0.098";"184";"875";"0.790"
