"2024-04-08";"13:45:29";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-04-08 13:24:32.044";"1712607872044";"0";"2024-04-08";"13:24:32";"SCHS";"";"Chart start ";""
"2024-04-08 13:34:19.518";"1712608459518";"587474";"2024-04-08";"13:34:19";"SLCS";"";"Light Curve start ";""
"2024-04-08 13:34:19.518";"1712608459518";"587474";"2024-04-08";"13:34:19";"REG1";"";"#2: alpha: 0.148, ETRm: 49.161, Ik: 331.499   ( beta: 0.029, ETRmPot: 83.888 ) ";""
"2024-04-08 13:34:19.518";"1712608459518";"587474";"2024-04-08";"13:34:19";"REG2";"";"#2: alpha: 0.125, ETRm: 49.423, Ik: 396.338 ";""
"2024-04-08 13:34:20.923";"1712608460923";"588879";"2024-04-08";"13:34:20";"FO";"1";"90";"287";"0";"0.686";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"90";"287";"0.686"
"2024-04-08 13:34:40.915";"1712608480915";"608871";"2024-04-08";"13:34:40";"F";"2";"118";"196";"65";"0.398";"10.9";"79";"0.84";"0.667";"0.406";"0.447";"0.464";"0.411";"0.191";"90";"287";"0.686"
"2024-04-08 13:35:00.897";"1712608500897";"628853";"2024-04-08";"13:35:00";"F";"3";"100";"153";"90";"0.346";"13.1";"71";"0.84";"0.646";"0.584";"0.459";"0.876";"0.348";"0.306";"90";"287";"0.686"
"2024-04-08 13:35:20.889";"1712608520889";"648845";"2024-04-08";"13:35:20";"F";"4";"93";"136";"125";"0.316";"16.6";"67";"0.84";"0.623";"0.650";"0.449";"1.110";"0.324";"0.360";"90";"287";"0.686"
"2024-04-08 13:35:40.879";"1712608540879";"668835";"2024-04-08";"13:35:40";"F";"5";"89";"123";"190";"0.276";"22.0";"63";"0.84";"0.567";"0.695";"0.401";"1.333";"0.310";"0.414";"90";"287";"0.686"
"2024-04-08 13:36:00.863";"1712608560863";"688819";"2024-04-08";"13:36:00";"F";"6";"85";"111";"285";"0.234";"28.0";"60";"0.84";"0.510";"0.741";"0.360";"1.586";"0.296";"0.470";"90";"287";"0.686"
"2024-04-08 13:36:20.852";"1712608580852";"708808";"2024-04-08";"13:36:20";"F";"7";"83";"105";"420";"0.210";"37.0";"58";"0.84";"0.468";"0.761";"0.327";"1.733";"0.289";"0.501";"90";"287";"0.686"
"2024-04-08 13:36:40.843";"1712608600843";"728799";"2024-04-08";"13:36:40";"F";"8";"81";"99";"625";"0.182";"47.8";"56";"0.84";"0.419";"0.782";"0.290";"1.899";"0.282";"0.536";"90";"287";"0.686"
"2024-04-08 13:37:00.832";"1712608620832";"748788";"2024-04-08";"13:37:00";"F";"9";"82";"95";"820";"0.137";"47.2";"55";"0.84";"0.325";"0.797";"0.218";"2.021";"0.286";"0.577";"90";"287";"0.686"
"2024-04-08 13:37:04.254";"1712608624254";"752210";"2024-04-08";"13:37:04";"SLCE";"";"Light Curve end ";""
"2024-04-08 13:37:57.646";"1712608677646";"805602";"2024-04-08";"13:37:57";"SLCS";"";"Light Curve start ";""
"2024-04-08 13:37:57.646";"1712608677646";"805602";"2024-04-08";"13:37:57";"REG1";"";"#2: alpha: 0.123, ETRm: 64.417, Ik: 524.058   ( beta: 0.263, ETRmPot: 459.032 ) ";""
"2024-04-08 13:37:57.646";"1712608677646";"805602";"2024-04-08";"13:37:57";"REG2";"";"#2: alpha: 0.108, ETRm: 63.483, Ik: 585.944 ";""
"2024-04-08 13:37:59.053";"1712608679053";"807009";"2024-04-08";"13:37:59";"FO";"10";"63";"172";"0";"0.634";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"63";"172";"0.634"
"2024-04-08 13:38:19.043";"1712608699043";"826999";"2024-04-08";"13:38:19";"F";"11";"81";"126";"65";"0.357";"9.7";"56";"0.84";"0.643";"0.358";"0.445";"0.365";"0.471";"0.172";"63";"172";"0.634"
"2024-04-08 13:38:39.023";"1712608719023";"846979";"2024-04-08";"13:38:39";"F";"12";"65";"94";"90";"0.309";"11.7";"48";"0.84";"0.630";"0.578";"0.465";"0.830";"0.378";"0.313";"63";"172";"0.634"
"2024-04-08 13:38:59.020";"1712608739020";"866976";"2024-04-08";"13:38:59";"F";"13";"61";"82";"125";"0.256";"13.4";"45";"0.84";"0.568";"0.661";"0.419";"1.098";"0.355";"0.389";"63";"172";"0.634"
"2024-04-08 13:39:19.008";"1712608759008";"886964";"2024-04-08";"13:39:19";"F";"14";"57";"76";"190";"0.250";"20.0";"43";"0.84";"0.576";"0.697";"0.435";"1.263";"0.331";"0.419";"63";"172";"0.634"
