"2024-08-09";"15:05:10";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-08-09 14:41:19.149";"1723239679149";"0";"2024-08-09";"14:41:19";"SCHS";"";"Chart start ";""
"2024-08-09 14:53:02.576";"1723240382576";"703427";"2024-08-09";"14:53:02";"SLCS";"";"Light Curve start ";""
"2024-08-09 14:53:02.576";"1723240382576";"703427";"2024-08-09";"14:53:02";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.055, ETRmPot: 36.454 ) ";""
"2024-08-09 14:53:02.576";"1723240382576";"703427";"2024-08-09";"14:53:02";"REG2";"";"#2: alpha: 0.160, ETRm: 298.842, Ik: 1869.699 ";""
"2024-08-09 14:53:03.969";"1723240383969";"704820";"2024-08-09";"14:53:03";"FO";"1";"79";"328";"0";"0.759";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"79";"328";"0.759"
"2024-08-09 14:53:23.952";"1723240403952";"724803";"2024-08-09";"14:53:23";"F";"2";"129";"227";"65";"0.432";"11.8";"71";"0.84";"0.628";"0.373";"0.346";"0.445";"0.393";"0.175";"79";"328";"0.759"
"2024-08-09 14:53:43.940";"1723240423940";"744791";"2024-08-09";"14:53:43";"F";"3";"117";"202";"90";"0.421";"15.9";"69";"0.84";"0.639";"0.466";"0.377";"0.624";"0.357";"0.222";"79";"328";"0.759"
"2024-08-09 14:54:03.934";"1723240443934";"764785";"2024-08-09";"14:54:03";"F";"4";"110";"193";"125";"0.430";"22.6";"68";"0.84";"0.664";"0.498";"0.410";"0.699";"0.335";"0.235";"79";"328";"0.759"
"2024-08-09 14:54:23.926";"1723240463926";"784777";"2024-08-09";"14:54:23";"F";"5";"100";"174";"190";"0.425";"33.9";"65";"0.84";"0.679";"0.562";"0.441";"0.885";"0.305";"0.270";"79";"328";"0.759"
"2024-08-09 14:54:43.907";"1723240483907";"804758";"2024-08-09";"14:54:43";"F";"6";"89";"148";"285";"0.399";"47.8";"61";"0.84";"0.678";"0.651";"0.465";"1.216";"0.271";"0.330";"79";"328";"0.759"
"2024-08-09 14:55:03.897";"1723240503897";"824748";"2024-08-09";"14:55:03";"F";"7";"77";"125";"420";"0.384";"67.7";"57";"0.84";"0.706";"0.727";"0.523";"1.624";"0.235";"0.381";"79";"328";"0.759"
"2024-08-09 14:55:23.891";"1723240523891";"844742";"2024-08-09";"14:55:23";"F";"8";"71";"106";"625";"0.330";"86.6";"53";"0.84";"0.660";"0.787";"0.493";"2.094";"0.216";"0.454";"79";"328";"0.759"
