"2024-09-27";"11:55:29";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-09-27 11:42:21.527";"1727462541527";"0";"2024-09-27";"11:42:21";"SCHS";"";"Chart start ";""
"2024-09-27 11:43:27.708";"1727462607708";"66181";"2024-09-27";"11:43:27";"SLCS";"";"Light Curve start ";""
"2024-09-27 11:43:27.708";"1727462607708";"66181";"2024-09-27";"11:43:27";"REG1";"";"#2: alpha: 0.143, ETRm: 76.981, Ik: 539.797   ( beta: 0.470, ETRmPot: 791.752 ) ";""
"2024-09-27 11:43:27.708";"1727462607708";"66181";"2024-09-27";"11:43:27";"REG2";"";"#2: alpha: 0.133, ETRm: 62.992, Ik: 473.675 ";""
"2024-09-27 11:43:29.100";"1727462609100";"67573";"2024-09-27";"11:43:29";"FO";"1";"45";"166";"0";"0.729";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"45";"166";"0.729"
"2024-09-27 11:43:49.088";"1727462629088";"87561";"2024-09-27";"11:43:49";"F";"2";"71";"108";"65";"0.343";"9.4";"39";"0.84";"0.536";"0.430";"0.294";"0.537";"0.428";"0.229";"45";"166";"0.729"
"2024-09-27 11:44:09.076";"1727462649076";"107549";"2024-09-27";"11:44:09";"F";"3";"62";"88";"90";"0.295";"11.2";"36";"0.84";"0.500";"0.570";"0.290";"0.886";"0.373";"0.332";"45";"166";"0.729"
"2024-09-27 11:44:29.065";"1727462669065";"127538";"2024-09-27";"11:44:29";"F";"4";"54";"77";"125";"0.299";"15.7";"34";"0.84";"0.535";"0.645";"0.337";"1.156";"0.325";"0.376";"45";"166";"0.729"
"2024-09-27 11:44:49.054";"1727462689054";"147527";"2024-09-27";"11:44:49";"F";"5";"48";"67";"190";"0.284";"22.7";"32";"0.84";"0.543";"0.711";"0.362";"1.478";"0.289";"0.427";"45";"166";"0.729"
"2024-09-27 11:45:09.040";"1727462709040";"167513";"2024-09-27";"11:45:09";"F";"6";"42";"60";"285";"0.300";"35.9";"30";"0.84";"0.600";"0.752";"0.429";"1.767";"0.253";"0.447";"45";"166";"0.729"
"2024-09-27 11:45:29.028";"1727462729028";"187501";"2024-09-27";"11:45:29";"F";"7";"39";"52";"420";"0.250";"44.1";"28";"0.84";"0.542";"0.802";"0.389";"2.192";"0.235";"0.515";"45";"166";"0.729"
"2024-09-27 11:45:49.020";"1727462749020";"207493";"2024-09-27";"11:45:49";"F";"8";"37";"49";"625";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"45";"166";"0.729"
"2024-09-27 11:46:09.010";"1727462769010";"227483";"2024-09-27";"11:46:09";"F";"9";"36";"46";"820";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"45";"166";"0.729"
"2024-09-27 11:46:12.393";"1727462772393";"230866";"2024-09-27";"11:46:12";"SLCE";"";"Light Curve end ";""
"2024-09-27 11:48:15.809";"1727462895809";"354282";"2024-09-27";"11:48:15";"SLCS";"";"Light Curve start ";""
"2024-09-27 11:48:15.809";"1727462895809";"354282";"2024-09-27";"11:48:15";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.035, ETRmPot: 49.066 ) ";""
"2024-09-27 11:48:15.809";"1727462895809";"354282";"2024-09-27";"11:48:15";"REG2";"";"#2: alpha: 0.132, ETRm: 103.250, Ik: 779.747 ";""
"2024-09-27 11:48:17.204";"1727462897204";"355677";"2024-09-27";"11:48:17";"FO";"10";"52";"239";"0";"0.782";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"52";"239";"0.782"
"2024-09-27 11:48:37.194";"1727462917194";"375667";"2024-09-27";"11:48:37";"F";"11";"101";"161";"65";"0.373";"10.2";"47";"0.84";"0.526";"0.390";"0.245";"0.484";"0.423";"0.204";"52";"239";"0.782"
"2024-09-27 11:48:57.186";"1727462937186";"395659";"2024-09-27";"11:48:57";"F";"12";"90";"135";"90";"0.333";"12.6";"45";"0.84";"0.500";"0.519";"0.250";"0.770";"0.377";"0.290";"52";"239";"0.782"
"2024-09-27 11:49:17.169";"1727462957169";"415642";"2024-09-27";"11:49:17";"F";"13";"80";"120";"125";"0.333";"17.5";"43";"0.84";"0.519";"0.588";"0.279";"0.992";"0.335";"0.332";"52";"239";"0.782"
"2024-09-27 11:49:37.165";"1727462977165";"435638";"2024-09-27";"11:49:37";"F";"14";"70";"104";"190";"0.327";"26.1";"41";"0.84";"0.540";"0.663";"0.316";"1.298";"0.293";"0.380";"52";"239";"0.782"
"2024-09-27 11:49:57.155";"1727462997155";"455628";"2024-09-27";"11:49:57";"F";"15";"63";"91";"285";"0.308";"36.9";"38";"0.84";"0.528";"0.717";"0.318";"1.626";"0.264";"0.428";"52";"239";"0.782"
"2024-09-27 11:50:17.138";"1727463017138";"475611";"2024-09-27";"11:50:17";"F";"16";"59";"82";"420";"0.280";"49.4";"37";"0.84";"0.511";"0.759";"0.320";"1.915";"0.247";"0.473";"52";"239";"0.782"
"2024-09-27 11:50:37.127";"1727463037127";"495600";"2024-09-27";"11:50:37";"F";"17";"56";"75";"625";"0.253";"66.4";"35";"0.84";"0.475";"0.786";"0.297";"2.187";"0.234";"0.513";"52";"239";"0.782"
