"2023-04-17";"13:32:47";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-04-17 13:04:12.371";"1681761852371";"0";"2023-04-17";"13:04:12";"SCHS";"";"Chart start ";""
"2023-04-17 13:04:51.575";"1681761891575";"39204";"2023-04-17";"13:04:51";"SLCS";"";"Light Curve start ";""
"2023-04-17 13:04:51.575";"1681761891575";"39204";"2023-04-17";"13:04:51";"REG1";"";"#1: alpha: 0.158, ETRm: 40.405, Ik: 255.176   ( beta: 2.708, ETRmPot: 1933.156 ) ";""
"2023-04-17 13:04:51.575";"1681761891575";"39204";"2023-04-17";"13:04:51";"REG2";"";"#1: alpha: 0.137, ETRm: 40.851, Ik: 298.719 ";""
"2023-04-17 13:04:52.975";"1681761892975";"40604";"2023-04-17";"13:04:52";"FO";"1";"221";"605";"0";"0.635";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"221";"605";"0.635"
"2023-04-17 13:05:12.979";"1681761912979";"60608";"2023-04-17";"13:05:12";"F";"2";"263";"405";"65";"0.351";"9.6";"187";"0.84";"0.651";"0.432";"0.463";"0.494";"0.435";"0.214";"221";"605";"0.635"
"2023-04-17 13:05:32.977";"1681761932977";"80606";"2023-04-17";"13:05:32";"F";"3";"225";"330";"90";"0.318";"12.0";"169";"0.84";"0.652";"0.581";"0.490";"0.833";"0.372";"0.310";"221";"605";"0.635"
"2023-04-17 13:05:52.963";"1681761952963";"100592";"2023-04-17";"13:05:52";"F";"4";"212";"306";"125";"0.307";"16.1";"163";"0.84";"0.657";"0.628";"0.505";"0.977";"0.350";"0.343";"221";"605";"0.635"
"2023-04-17 13:06:12.950";"1681761972950";"120579";"2023-04-17";"13:06:12";"F";"5";"202";"282";"190";"0.284";"22.7";"156";"0.84";"0.635";"0.672";"0.490";"1.145";"0.334";"0.382";"221";"605";"0.635"
"2023-04-17 13:06:32.933";"1681761992933";"140562";"2023-04-17";"13:06:32";"F";"6";"188";"249";"285";"0.245";"29.3";"145";"0.84";"0.587";"0.729";"0.453";"1.430";"0.311";"0.444";"221";"605";"0.635"
"2023-04-17 13:06:52.929";"1681762012929";"160558";"2023-04-17";"13:06:52";"F";"7";"178";"225";"420";"0.209";"36.9";"137";"0.84";"0.534";"0.771";"0.411";"1.689";"0.294";"0.497";"221";"605";"0.635"
"2023-04-17 13:07:12.920";"1681762032920";"180549";"2023-04-17";"13:07:12";"F";"8";"174";"207";"625";"0.159";"41.7";"130";"0.84";"0.429";"0.799";"0.321";"1.923";"0.288";"0.553";"221";"605";"0.635"
"2023-04-17 13:07:32.909";"1681762052909";"200538";"2023-04-17";"13:07:32";"F";"9";"174";"196";"820";"0.112";"38.6";"125";"0.84";"0.310";"0.815";"0.223";"2.087";"0.288";"0.600";"221";"605";"0.635"
"2023-04-17 13:07:36.610";"1681762056610";"204239";"2023-04-17";"13:07:36";"SLCE";"";"Light Curve end ";""
"2023-04-17 13:09:52.132";"1681762192132";"339761";"2023-04-17";"13:09:52";"SLCS";"";"Light Curve start ";""
"2023-04-17 13:09:52.132";"1681762192132";"339761";"2023-04-17";"13:09:52";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.019, ETRmPot: 25.934 ) ";""
"2023-04-17 13:09:52.132";"1681762192132";"339761";"2023-04-17";"13:09:52";"REG2";"";"#1: alpha: 0.127, ETRm: 44.253, Ik: 348.542 ";""
"2023-04-17 13:09:53.530";"1681762193530";"341159";"2023-04-17";"13:09:53";"FO";"10";"56";"197";"0";"0.716";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"56";"197";"0.716"
"2023-04-17 13:10:13.515";"1681762213515";"361144";"2023-04-17";"13:10:13";"F";"11";"88";"142";"65";"0.380";"10.4";"50";"0.84";"0.587";"0.348";"0.334";"0.387";"0.447";"0.173";"56";"197";"0.716"
"2023-04-17 13:10:33.500";"1681762233500";"381129";"2023-04-17";"13:10:33";"F";"12";"74";"113";"90";"0.345";"13.0";"46";"0.84";"0.582";"0.525";"0.362";"0.743";"0.376";"0.279";"56";"197";"0.716"
"2023-04-17 13:10:53.496";"1681762253496";"401125";"2023-04-17";"13:10:53";"F";"13";"69";"100";"125";"0.310";"16.3";"44";"0.84";"0.554";"0.603";"0.353";"0.970";"0.350";"0.340";"56";"197";"0.716"
"2023-04-17 13:11:13.481";"1681762273481";"421110";"2023-04-17";"13:11:13";"F";"14";"64";"91";"190";"0.297";"23.7";"42";"0.84";"0.551";"0.652";"0.362";"1.165";"0.325";"0.378";"56";"197";"0.716"
"2023-04-17 13:11:33.474";"1681762293474";"441103";"2023-04-17";"13:11:33";"F";"15";"61";"80";"285";"0.238";"28.5";"40";"0.84";"0.475";"0.716";"0.311";"1.463";"0.310";"0.452";"56";"197";"0.716"
"2023-04-17 13:11:53.456";"1681762313456";"461085";"2023-04-17";"13:11:53";"F";"16";"59";"73";"420";"0.192";"33.9";"38";"0.84";"0.400";"0.752";"0.258";"1.699";"0.299";"0.509";"56";"197";"0.716"
"2023-04-17 13:12:13.445";"1681762333445";"481074";"2023-04-17";"13:12:13";"F";"17";"57";"67";"625";"0.149";"39.1";"36";"0.84";"0.323";"0.780";"0.204";"1.940";"0.289";"0.562";"56";"197";"0.716"
"2023-04-17 13:12:33.431";"1681762353431";"501060";"2023-04-17";"13:12:33";"F";"18";"56";"65";"820";"0.138";"47.5";"36";"0.84";"0.310";"0.794";"0.199";"2.031";"0.284";"0.578";"56";"197";"0.716"
"2023-04-17 13:12:36.909";"1681762356909";"504538";"2023-04-17";"13:12:36";"SLCE";"";"Light Curve end ";""
"2023-04-17 13:16:01.437";"1681762561437";"709066";"2023-04-17";"13:16:01";"SLCS";"";"Light Curve start ";""
"2023-04-17 13:16:01.437";"1681762561437";"709066";"2023-04-17";"13:16:01";"REG1";"";"#1: alpha: 0.154, ETRm: 33.957, Ik: 219.899   ( beta: 0.015, ETRmPot: 46.990 ) ";""
"2023-04-17 13:16:01.437";"1681762561437";"709066";"2023-04-17";"13:16:01";"REG2";"";"#1: alpha: 0.128, ETRm: 33.838, Ik: 264.396 ";""
"2023-04-17 13:16:02.819";"1681762562819";"710448";"2023-04-17";"13:16:02";"FO";"19";"182";"559";"0";"0.674";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"182";"559";"0.674"
"2023-04-17 13:16:22.807";"1681762582807";"730436";"2023-04-17";"13:16:22";"F";"20";"252";"385";"65";"0.345";"9.4";"159";"0.84";"0.588";"0.401";"0.371";"0.452";"0.451";"0.204";"182";"559";"0.674"
"2023-04-17 13:16:42.796";"1681762602796";"750425";"2023-04-17";"13:16:42";"F";"21";"206";"297";"90";"0.306";"11.6";"141";"0.84";"0.583";"0.586";"0.399";"0.882";"0.369";"0.325";"182";"559";"0.674"
"2023-04-17 13:17:02.785";"1681762622785";"770414";"2023-04-17";"13:17:02";"F";"22";"183";"258";"125";"0.291";"15.3";"132";"0.84";"0.595";"0.666";"0.429";"1.167";"0.327";"0.382";"182";"559";"0.674"
"2023-04-17 13:17:22.778";"1681762642778";"790407";"2023-04-17";"13:17:22";"F";"23";"169";"229";"190";"0.262";"20.9";"124";"0.84";"0.571";"0.721";"0.419";"1.441";"0.302";"0.436";"182";"559";"0.674"
