"2023-10-06";"14:11:52";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-10-06 13:57:06.705";"1696625826705";"0";"2023-10-06";"13:57:06";"SCHS";"";"Chart start ";""
"2023-10-06 14:00:43.615";"1696626043615";"216910";"2023-10-06";"14:00:43";"SLCS";"";"Light Curve start ";""
"2023-10-06 14:00:43.615";"1696626043615";"216910";"2023-10-06";"14:00:43";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.013, ETRmPot: 51.237 ) ";""
"2023-10-06 14:00:43.615";"1696626043615";"216910";"2023-10-06";"14:00:43";"REG2";"";"#1: alpha: 0.085, ETRm: 58.859, Ik: 691.693 ";""
"2023-10-06 14:00:45.013";"1696626045013";"218308";"2023-10-06";"14:00:45";"FO";"1";"172";"432";"0";"0.602";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"172";"432";"0.602"
"2023-10-06 14:01:05.003";"1696626065003";"238298";"2023-10-06";"14:01:05";"F";"2";"120";"148";"65";"0.189";"5.2";"98";"0.84";"0.560";"0.808";"0.457";"1.919";"0.278";"0.533";"172";"432";"0.602"
"2023-10-06 14:01:24.987";"1696626084987";"258282";"2023-10-06";"14:01:24";"F";"3";"101";"127";"90";"0.205";"7.7";"88";"0.84";"0.667";"0.850";"0.581";"2.402";"0.234";"0.561";"172";"432";"0.602"
"2023-10-06 14:01:44.982";"1696626104982";"278277";"2023-10-06";"14:01:44";"F";"4";"93";"118";"125";"0.212";"11.1";"84";"0.84";"0.735";"0.869";"0.664";"2.661";"0.215";"0.573";"172";"432";"0.602"
"2023-10-06 14:02:04.972";"1696626124972";"298267";"2023-10-06";"14:02:04";"F";"5";"92";"116";"190";"0.207";"16.5";"83";"0.84";"0.727";"0.873";"0.656";"2.724";"0.213";"0.580";"172";"432";"0.602"
"2023-10-06 14:02:24.961";"1696626144961";"318256";"2023-10-06";"14:02:24";"F";"6";"93";"115";"285";"0.191";"22.9";"82";"0.84";"0.667";"0.873";"0.588";"2.757";"0.215";"0.594";"172";"432";"0.602"
