"2023-10-25";"09:28:49";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-10-25 09:10:29.492";"1698250229492";"0";"2023-10-25";"09:10:29";"SCHS";"";"Chart start ";""
"2023-10-25 09:13:27.916";"1698250407916";"178424";"2023-10-25";"09:13:27";"SLCS";"";"Light Curve start ";""
"2023-10-25 09:13:27.916";"1698250407916";"178424";"2023-10-25";"09:13:27";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.014, ETRmPot: 40.920 ) ";""
"2023-10-25 09:13:27.916";"1698250407916";"178424";"2023-10-25";"09:13:27";"REG2";"";"#1: alpha: 0.189, ETRm: 51.647, Ik: 273.852 ";""
"2023-10-25 09:13:29.319";"1698250409319";"179827";"2023-10-25";"09:13:29";"FO";"1";"136";"727";"0";"0.813";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"136";"727";"0.813"
"2023-10-25 09:13:49.316";"1698250429316";"199824";"2023-10-25";"09:13:49";"F";"2";"271";"632";"65";"0.571";"15.6";"132";"0.84";"0.722";"0.154";"0.352";"0.150";"0.373";"0.056";"136";"727";"0.813"
"2023-10-25 09:14:09.298";"1698250449298";"219806";"2023-10-25";"09:14:09";"F";"3";"278";"557";"90";"0.501";"18.9";"129";"0.84";"0.652";"0.276";"0.303";"0.305";"0.382";"0.117";"136";"727";"0.813"
"2023-10-25 09:14:29.293";"1698250469293";"239801";"2023-10-25";"09:14:29";"F";"4";"284";"510";"125";"0.443";"23.3";"126";"0.84";"0.589";"0.350";"0.261";"0.425";"0.391";"0.166";"136";"727";"0.813"
"2023-10-25 09:14:49.276";"1698250489276";"259784";"2023-10-25";"09:14:49";"F";"5";"295";"477";"190";"0.382";"30.5";"124";"0.84";"0.516";"0.403";"0.217";"0.524";"0.406";"0.212";"136";"727";"0.813"
"2023-10-25 09:15:09.268";"1698250509268";"279776";"2023-10-25";"09:15:09";"F";"6";"309";"449";"285";"0.312";"37.3";"122";"0.84";"0.428";"0.447";"0.169";"0.619";"0.425";"0.263";"136";"727";"0.813"
"2023-10-25 09:15:29.250";"1698250529250";"299758";"2023-10-25";"09:15:29";"F";"7";"322";"430";"420";"0.251";"44.3";"120";"0.84";"0.348";"0.475";"0.130";"0.691";"0.443";"0.306";"136";"727";"0.813"
"2023-10-25 09:15:49.242";"1698250549242";"319750";"2023-10-25";"09:15:49";"F";"8";"334";"415";"625";"0.195";"51.2";"119";"0.84";"0.274";"0.499";"0.098";"0.752";"0.459";"0.346";"136";"727";"0.813"
"2023-10-25 09:16:09.229";"1698250569229";"339737";"2023-10-25";"09:16:09";"F";"9";"340";"403";"820";"0.156";"53.7";"118";"0.84";"0.221";"0.518";"0.077";"0.804";"0.468";"0.376";"136";"727";"0.813"
"2023-10-25 09:16:12.589";"1698250572589";"343097";"2023-10-25";"09:16:12";"SLCE";"";"Light Curve end ";""
"2023-10-25 09:19:29.600";"1698250769600";"540108";"2023-10-25";"09:19:29";"SLCS";"";"Light Curve start ";""
"2023-10-25 09:19:29.600";"1698250769600";"540108";"2023-10-25";"09:19:29";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 47.413 ) ";""
"2023-10-25 09:19:29.600";"1698250769600";"540108";"2023-10-25";"09:19:29";"REG2";"";"#1: alpha: 0.176, ETRm: 51.798, Ik: 294.132 ";""
"2023-10-25 09:19:30.999";"1698250770999";"541507";"2023-10-25";"09:19:30";"FO";"10";"144";"780";"0";"0.815";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"144";"780";"0.815"
"2023-10-25 09:19:50.995";"1698250790995";"561503";"2023-10-25";"09:19:50";"F";"11";"293";"637";"65";"0.540";"14.7";"138";"0.84";"0.689";"0.215";"0.325";"0.224";"0.376";"0.084";"144";"780";"0.815"
"2023-10-25 09:20:10.997";"1698250810997";"581505";"2023-10-25";"09:20:10";"F";"12";"285";"530";"90";"0.462";"17.5";"132";"0.84";"0.616";"0.374";"0.285";"0.472";"0.365";"0.173";"144";"780";"0.815"
"2023-10-25 09:20:30.990";"1698250830990";"601498";"2023-10-25";"09:20:30";"F";"13";"275";"470";"125";"0.415";"21.8";"128";"0.84";"0.570";"0.462";"0.265";"0.660";"0.353";"0.232";"144";"780";"0.815"
"2023-10-25 09:20:50.972";"1698250850972";"621480";"2023-10-25";"09:20:50";"F";"14";"274";"429";"190";"0.361";"28.8";"125";"0.84";"0.510";"0.522";"0.233";"0.818";"0.351";"0.288";"144";"780";"0.815"
