"2024-06-27";"10:38:39";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"2:F";"2:Fm'";"2:PAR";"2:Y (II)";"2:ETR";"2:Fo'";"2:ETR-F.";"2:qP";"2:qN";"2:qL";"2:NPQ";"2:Y (NO)";"2:Y (NPQ)";"2:Fo";"2:Fm";"2:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #2, JUNIOR-PAM-III (CFMG1100B) ";""
"2024-06-27 10:20:01.971";"1719508801971";"0";"2024-06-27";"10:20:01";"SCHS";"";"Chart start ";""
"2024-06-27 10:21:05.329";"1719508865329";"63358";"2024-06-27";"10:21:05";"SLCS";"";"Light Curve start ";""
"2024-06-27 10:21:05.329";"1719508865329";"63358";"2024-06-27";"10:21:05";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.024, ETRmPot: 35.612 ) ";""
"2024-06-27 10:21:05.329";"1719508865329";"63358";"2024-06-27";"10:21:05";"REG2";"";"#2: alpha: 0.153, ETRm: 59.647, Ik: 390.361 ";""
"2024-06-27 10:21:06.725";"1719508866725";"64754";"2024-06-27";"10:21:06";"FO";"1";"60";"298";"0";"0.799";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"60";"298";"0.799"
"2024-06-27 10:21:26.715";"1719508886715";"84744";"2024-06-27";"10:21:26";"F";"2";"112";"235";"65";"0.523";"14.3";"57";"0.84";"0.691";"0.252";"0.352";"0.268";"0.376";"0.101";"60";"298";"0.799"
"2024-06-27 10:21:46.702";"1719508906702";"104731";"2024-06-27";"10:21:46";"F";"3";"108";"194";"90";"0.443";"16.7";"54";"0.84";"0.614";"0.412";"0.307";"0.536";"0.362";"0.195";"60";"298";"0.799"
"2024-06-27 10:22:06.691";"1719508926691";"124720";"2024-06-27";"10:22:06";"F";"4";"105";"173";"125";"0.393";"20.6";"52";"0.84";"0.562";"0.492";"0.278";"0.723";"0.352";"0.255";"60";"298";"0.799"
"2024-06-27 10:22:26.684";"1719508946684";"144713";"2024-06-27";"10:22:26";"F";"5";"100";"152";"190";"0.342";"27.3";"50";"0.84";"0.510";"0.571";"0.255";"0.961";"0.336";"0.322";"60";"298";"0.799"
"2024-06-27 10:22:46.670";"1719508966670";"164699";"2024-06-27";"10:22:46";"F";"6";"97";"137";"285";"0.292";"35.0";"49";"0.84";"0.455";"0.630";"0.230";"1.175";"0.326";"0.382";"60";"298";"0.799"
"2024-06-27 10:23:06.657";"1719508986657";"184686";"2024-06-27";"10:23:06";"F";"7";"96";"128";"420";"0.250";"44.1";"47";"0.84";"0.395";"0.660";"0.193";"1.328";"0.322";"0.428";"60";"298";"0.799"
"2024-06-27 10:23:26.648";"1719509006648";"204677";"2024-06-27";"10:23:26";"F";"8";"97";"122";"625";"0.205";"53.8";"46";"0.84";"0.329";"0.681";"0.156";"1.443";"0.326";"0.469";"60";"298";"0.799"
"2024-06-27 10:23:46.637";"1719509026637";"224666";"2024-06-27";"10:23:46";"F";"9";"98";"119";"820";"0.176";"60.6";"46";"0.84";"0.288";"0.693";"0.135";"1.504";"0.329";"0.495";"60";"298";"0.799"
"2024-06-27 10:23:49.781";"1719509029781";"227810";"2024-06-27";"10:23:49";"SLCE";"";"Light Curve end ";""
"2024-06-27 10:26:23.191";"1719509183191";"381220";"2024-06-27";"10:26:23";"SLCS";"";"Light Curve start ";""
"2024-06-27 10:26:23.191";"1719509183191";"381220";"2024-06-27";"10:26:23";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.042, ETRmPot: 17.735 ) ";""
"2024-06-27 10:26:23.191";"1719509183191";"381220";"2024-06-27";"10:26:23";"REG2";"";"#2: alpha: 0.169, ETRm: 39.923, Ik: 236.333 ";""
"2024-06-27 10:26:24.588";"1719509184588";"382617";"2024-06-27";"10:26:24";"FO";"10";"33";"138";"0";"0.761";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"33";"138";"0.761"
"2024-06-27 10:26:44.574";"1719509204574";"402603";"2024-06-27";"10:26:44";"F";"11";"53";"95";"65";"0.442";"12.1";"30";"0.84";"0.646";"0.381";"0.366";"0.453";"0.384";"0.174";"33";"138";"0.761"
"2024-06-27 10:27:04.560";"1719509224560";"422589";"2024-06-27";"10:27:04";"F";"12";"47";"76";"90";"0.382";"14.4";"28";"0.84";"0.604";"0.543";"0.360";"0.816";"0.341";"0.277";"33";"138";"0.761"
"2024-06-27 10:27:24.552";"1719509244552";"442581";"2024-06-27";"10:27:24";"F";"13";"44";"70";"125";"0.371";"19.5";"27";"0.84";"0.605";"0.590";"0.371";"0.971";"0.319";"0.310";"33";"138";"0.761"
"2024-06-27 10:27:44.537";"1719509264537";"462566";"2024-06-27";"10:27:44";"F";"14";"41";"60";"190";"0.317";"25.3";"25";"0.84";"0.543";"0.667";"0.331";"1.300";"0.297";"0.386";"33";"138";"0.761"
"2024-06-27 10:28:04.552";"1719509284552";"482581";"2024-06-27";"10:28:04";"F";"15";"38";"53";"285";"0.283";"33.9";"24";"0.84";"0.517";"0.724";"0.327";"1.604";"0.275";"0.442";"33";"138";"0.761"
"2024-06-27 10:28:24.536";"1719509304536";"502565";"2024-06-27";"10:28:24";"F";"16";"36";"48";"420";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"33";"138";"0.761"
"2024-06-27 10:28:44.521";"1719509324521";"522550";"2024-06-27";"10:28:44";"F";"17";"35";"47";"625";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"33";"138";"0.761"
"2024-06-27 10:29:04.513";"1719509344513";"542542";"2024-06-27";"10:29:04";"F";"18";"35";"43";"820";"-";"-";"-";"0.84";"-";"-";"-";"-";"-";"-";"33";"138";"0.761"
"2024-06-27 10:29:08.053";"1719509348053";"546082";"2024-06-27";"10:29:08";"SLCE";"";"Light Curve end ";""
"2024-06-27 10:30:12.110";"1719509412110";"610139";"2024-06-27";"10:30:12";"SLCS";"";"Light Curve start ";""
"2024-06-27 10:30:12.110";"1719509412110";"610139";"2024-06-27";"10:30:12";"REG1";"";"#2: alpha: - , ETRm: - , Ik: -   ( beta: - 0.038, ETRmPot: 34.381 ) ";""
"2024-06-27 10:30:12.110";"1719509412110";"610139";"2024-06-27";"10:30:12";"REG2";"";"#2: alpha: 0.153, ETRm: 93.845, Ik: 611.512 ";""
"2024-06-27 10:30:13.509";"1719509413509";"611538";"2024-06-27";"10:30:13";"FO";"19";"51";"242";"0";"0.789";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"51";"242";"0.789"
"2024-06-27 10:30:33.498";"1719509433498";"631527";"2024-06-27";"10:30:33";"F";"20";"91";"184";"65";"0.505";"13.8";"48";"0.84";"0.684";"0.288";"0.361";"0.315";"0.376";"0.119";"51";"242";"0.789"
"2024-06-27 10:30:53.491";"1719509453491";"651520";"2024-06-27";"10:30:53";"F";"21";"85";"152";"90";"0.441";"16.7";"45";"0.84";"0.626";"0.440";"0.331";"0.592";"0.351";"0.208";"51";"242";"0.789"
"2024-06-27 10:31:13.479";"1719509473479";"671508";"2024-06-27";"10:31:13";"F";"22";"79";"138";"125";"0.428";"22.5";"44";"0.84";"0.628";"0.508";"0.350";"0.754";"0.326";"0.246";"51";"242";"0.789"
"2024-06-27 10:31:33.466";"1719509493466";"691495";"2024-06-27";"10:31:33";"F";"23";"71";"117";"190";"0.393";"31.4";"42";"0.84";"0.613";"0.607";"0.363";"1.068";"0.293";"0.314";"51";"242";"0.789"
"2024-06-27 10:31:53.452";"1719509513452";"711481";"2024-06-27";"10:31:53";"F";"24";"66";"99";"285";"0.333";"39.9";"39";"0.84";"0.550";"0.686";"0.325";"1.444";"0.273";"0.394";"51";"242";"0.789"
"2024-06-27 10:32:13.446";"1719509533446";"731475";"2024-06-27";"10:32:13";"F";"25";"62";"89";"420";"0.303";"53.4";"37";"0.84";"0.519";"0.728";"0.310";"1.719";"0.256";"0.441";"51";"242";"0.789"
"2024-06-27 10:32:33.430";"1719509553430";"751459";"2024-06-27";"10:32:33";"F";"26";"53";"71";"625";"0.254";"66.7";"34";"0.84";"0.486";"0.806";"0.312";"2.408";"0.219";"0.527";"51";"242";"0.789"
"2024-06-27 10:32:53.417";"1719509573417";"771446";"2024-06-27";"10:32:53";"F";"27";"51";"68";"820";"0.250";"86.1";"33";"0.84";"0.486";"0.817";"0.314";"2.559";"0.211";"0.539";"51";"242";"0.789"
"2024-06-27 10:32:56.888";"1719509576888";"774917";"2024-06-27";"10:32:56";"SLCE";"";"Light Curve end ";""
"2024-06-27 10:35:09.315";"1719509709315";"907344";"2024-06-27";"10:35:09";"SLCS";"";"Light Curve start ";""
"2024-06-27 10:35:09.315";"1719509709315";"907344";"2024-06-27";"10:35:09";"REG1";"";"#2: alpha: 0.192, ETRm: 84.486, Ik: 440.946   ( beta: 1.161, ETRmPot: 1505.295 ) ";""
"2024-06-27 10:35:09.315";"1719509709315";"907344";"2024-06-27";"10:35:09";"REG2";"";"#2: alpha: 0.168, ETRm: 84.749, Ik: 503.782 ";""
"2024-06-27 10:35:10.703";"1719509710703";"908732";"2024-06-27";"10:35:10";"FO";"28";"48";"223";"0";"0.785";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"48";"223";"0.785"
"2024-06-27 10:35:30.695";"1719509730695";"928724";"2024-06-27";"10:35:30";"F";"29";"89";"171";"65";"0.480";"13.1";"45";"0.84";"0.651";"0.280";"0.329";"0.304";"0.399";"0.121";"48";"223";"0.785"
"2024-06-27 10:35:50.683";"1719509750683";"948712";"2024-06-27";"10:35:50";"F";"30";"81";"141";"90";"0.426";"16.1";"43";"0.84";"0.612";"0.440";"0.325";"0.582";"0.363";"0.211";"48";"223";"0.785"
"2024-06-27 10:36:10.671";"1719509770671";"968700";"2024-06-27";"10:36:10";"F";"31";"77";"128";"125";"0.398";"20.9";"41";"0.84";"0.586";"0.503";"0.312";"0.742";"0.345";"0.257";"48";"223";"0.785"
"2024-06-27 10:36:30.656";"1719509790656";"988685";"2024-06-27";"10:36:30";"F";"32";"70";"112";"190";"0.375";"29.9";"40";"0.84";"0.583";"0.589";"0.333";"0.991";"0.314";"0.311";"48";"223";"0.785"
"2024-06-27 10:36:50.650";"1719509810650";"1008679";"2024-06-27";"10:36:50";"F";"33";"63";"98";"285";"0.357";"42.7";"38";"0.84";"0.583";"0.657";"0.352";"1.276";"0.283";"0.360";"48";"223";"0.785"
"2024-06-27 10:37:10.630";"1719509830630";"1028659";"2024-06-27";"10:37:10";"F";"34";"59";"88";"420";"0.330";"58.2";"36";"0.84";"0.558";"0.703";"0.340";"1.534";"0.265";"0.405";"48";"223";"0.785"
"2024-06-27 10:37:30.621";"1719509850621";"1048650";"2024-06-27";"10:37:30";"F";"35";"57";"78";"625";"0.269";"70.6";"34";"0.84";"0.477";"0.749";"0.285";"1.859";"0.256";"0.475";"48";"223";"0.785"
"2024-06-27 10:37:50.633";"1719509870633";"1068662";"2024-06-27";"10:37:50";"F";"36";"57";"74";"820";"0.230";"79.2";"33";"0.84";"0.415";"0.766";"0.240";"2.014";"0.256";"0.514";"48";"223";"0.785"
"2024-06-27 10:37:54.382";"1719509874382";"1072411";"2024-06-27";"10:37:54";"SLCE";"";"Light Curve end ";""
