,,,,SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
L,Garcia,G,,9,10:43:31,6/28/23,Manual gsw+F,LI-COR Default,,9,,,-0.105193,2.806836,-0.109288,-2.482897,1.262104,1.335521,3.424697,2.162593,13.692978,12.940239,35.113121,0.441786,PSF-00232_20230628104331,0,0,0,87.22258,120.144478,0.274019,0.5,0.8,27.751232,38.77,41.03,25.39,26.25,97.53,143.8,-13.8,109.6,253,4.053,10:38:49,6/28/23,0.33,0,0,0.001,14.581,-1.421,4.354,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,116.731522,25,-2.342459,116.397141,116.787949,-0.390808,2.469679,2.474344,1.536198,0.577868,0.268472,0.010005,0.170516,0.318145,87.22258,0.000624,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628104331,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,10,10:54:27,6/28/23,Manual gsw+F,LI-COR Default,,10,,,-0.106735,2.406687,-0.111689,-3.476211,1.353801,1.487365,4.301958,2.948157,15.247128,13.87795,44.099808,0.441786,PSF-00232_20230628105427,0,0,0,162.324783,457.605621,0.645274,0.5,0.8,0.462692,29.36,32.26,31.38,30.17,97.55,110.6,-10.6,109.6,2,4.05,10:54:04,6/28/23,0.52,0,0.003,0.017,0.028,0.145,-0.134,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,439.135559,25,-14.350394,429.798248,437.042816,-7.244568,2.455493,2.458722,1.276414,0.583318,0.211796,-0.015303,0.220008,0.108565,162.811523,0.000645,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628105427,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,11,10:56:27,6/28/23,Manual gsw+F,LI-COR Default,,11,,,-0.144593,2.606715,-0.153085,-5.078339,1.241357,1.413266,4.383962,3.142605,14.48831,12.725959,44.942852,0.441786,PSF-00232_20230628105627,0,0,0,176.925659,471.618073,0.624854,0.5,0.8,14.559374,27.53,31.35,30.99,30.5,97.55,125.7,-11.9,109.4,58,4.047,10:54:04,6/28/23,0.52,0,0,0.002,0.123,0.235,0.879,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,463.358765,25,-6.366264,459.62262,462.495789,-2.873169,2.454195,2.455956,1.391217,0.581227,0.215112,-0.006428,0.22669,0.155633,179.6987,0.000656,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628105627,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,12,10:57:31,6/28/23,Manual gsw+F,LI-COR Default,,12,,,-0.112641,2.374543,-0.118251,-3.588039,1.272411,1.413194,4.149487,2.877075,14.489762,13.046289,42.545528,0.441786,PSF-00232_20230628105731,0,0,0,159.32608,470.635712,0.661466,0.5,0.8,13.967798,28.6,31.76,30.76,29.54,97.53,108.4,-9.1,108.4,53,4.047,10:54:04,6/28/23,0.52,-9999,-9999,-9999,-9999,-9999,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,463.719971,25,-5.034971,460.480927,463.421051,-2.940125,2.45486,2.457644,1.259903,0.586025,0.217076,-0.015203,0.230638,0.151081,159.32608,0.000641,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628105731,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,G,,13,10:57:48,6/28/23,Manual gsw+F,LI-COR Default,,13,,,-0.094065,2.369158,-0.097954,-3.235659,1.268951,1.396354,4.397265,3.128314,14.31611,13.009911,45.082935,0.441786,PSF-00232_20230628105748,0,0,0,202.074768,502.149048,0.59758,0.5,0.8,17.179831,28.64,31.52,30.68,30.55,97.54,108,-5.2,104.9,72,4.046,10:54:04,6/28/23,0.52,-0.001,-0.001,0.002,1.063,2.093,4.638,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,498.93988,25,-2.035028,498.187775,499.233032,-1.045258,2.454505,2.457724,1.257181,0.592593,0.217716,-0.002026,0.231745,0.166989,202.074768,0.000641,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628105748,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,1,11:20:36,6/28/23,Manual gsw+F,LI-COR Default,,1,,,-0.124086,2.56131,-0.130404,-4.736283,1.30128,1.466104,4.730845,3.429565,15.045871,13.354367,48.55024,0.441786,PSF-00232_20230628112036,0,0,0,111.23085,145.457352,0.235303,0.5,0.8,75.694633,26.72,30.1,32.35,31.84,97.44,122.1,-10.6,108.7,804,4.044,11:19:43,6/28/23,0.53,0,0,0,-0.416,-0.529,-2.45,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,141.582367,25,-2.821289,140.698318,141.414703,-0.716385,2.45208,2.454457,1.363073,0.583428,0.203912,-0.006868,0.157257,0.777531,112.715004,0.000629,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112036,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,2,11:21:33,6/28/23,Manual gsw+F,LI-COR Default,,2,,,-0.125882,2.414986,-0.132805,-4.497528,1.321516,1.493268,4.522271,3.200755,15.325782,13.563052,46.413204,0.441786,PSF-00232_20230628112133,0,0,0,114.935158,441.550171,0.739701,0.5,0.8,7.85915,27.48,31.06,32.12,31.04,97.43,111.2,-12.4,111.1,27,4.043,11:19:43,6/28/23,0.53,0.001,0.001,0.003,0.31,0.022,0.128,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,431.671844,25,-7.164314,429.868713,431.284363,-1.415649,2.453563,2.455689,1.280752,0.580391,0.20575,-0.013778,0.162744,0.129215,114.935158,0.000637,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112133,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,3,11:22:44,6/28/23,Manual gsw+F,LI-COR Default,,3,,,-0.088613,2.392885,-0.092021,-3.136195,1.340315,1.461712,4.559675,3.21936,15.005581,13.75934,46.808502,0.441786,PSF-00232_20230628112244,0,0,0,119.945526,419.871948,0.714328,0.5,0.8,7.829694,28.49,31.07,31.74,31.19,97.41,109.6,0.6,99.5,27,4.041,11:19:43,6/28/23,0.53,0,0.001,0.001,0.341,0.311,0.23,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,402.626038,25,-12.942924,396.364685,401.325928,-4.961243,2.45365,2.457307,1.269268,0.602717,0.208884,-0.007231,0.168531,0.129915,119.945526,0.000639,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112244,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,4,11:24:08,6/28/23,Manual gsw+F,LI-COR Default,,4,,,-0.073011,2.368625,-0.075333,-2.44583,1.36384,1.459961,4.432553,3.068713,14.986752,14.000055,45.500931,0.441786,PSF-00232_20230628112408,0,0,0,162.506821,601.418701,0.729794,0.5,0.8,10.326931,29.63,31.71,31.36,30.69,97.42,108,-10.3,109.5,35,4.039,11:19:43,6/28/23,0.53,0.002,0.001,0,-0.426,0.448,0.611,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,585.54126,25,-11.658788,582.609436,584.712708,-2.103271,2.454684,2.459116,1.256912,0.583921,0.212037,-0.008587,0.175312,0.136563,162.506821,0.000647,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112408,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,5,11:25:08,6/28/23,Manual gsw+F,LI-COR Default,,5,,,-0.085891,2.433338,-0.089034,-2.880667,1.29486,1.403611,4.355503,3.060644,14.407569,13.291277,44.707703,0.441786,PSF-00232_20230628112508,0,0,0,319.673889,872.767883,0.633724,0.5,0.8,13.793462,28.47,30.86,31.14,30.38,97.42,112.5,-8.3,107.4,54,4.037,11:19:43,6/28/23,0.53,0.003,0.005,0.002,-0.614,-0.88,-1.815,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,803.786133,25,-48.797142,798.445007,802.846008,-4.401001,2.453433,2.457365,1.290462,0.58731,0.213809,-0.009715,0.180406,0.152435,319.673889,0.00064,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112508,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,6,11:25:56,6/28/23,Manual gsw+F,LI-COR Default,,6,,,-0.084199,2.443652,-0.087203,-2.745489,1.283984,1.386957,4.263525,2.979541,14.238195,13.1811,43.768414,0.441786,PSF-00232_20230628112556,0,0,0,167.513245,647.875183,0.741442,0.5,0.8,9.234893,28.5,30.79,30.97,30.01,97.41,113.2,-2,101.8,31,4.036,11:19:43,6/28/23,0.53,0.001,0.002,0.003,0.204,0.299,0.515,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,631.834045,25,-11.716828,628.993774,631.08606,-2.092285,2.453353,2.457443,1.29599,0.598219,0.215231,-0.012164,0.184351,0.13303,167.513245,0.000647,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112556,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,7,11:26:43,6/28/23,Manual gsw+F,LI-COR Default,,7,,,-0.091627,2.532542,-0.095066,-2.980669,1.214064,1.319788,4.183706,2.969642,13.548344,12.463032,42.948017,0.441786,PSF-00232_20230628112643,0,0,0,133.556488,343.947418,0.611695,0.5,0.8,24.449821,27.15,29.51,30.85,29.68,97.41,119.8,-13.1,110.9,100,4.035,11:19:43,6/28/23,0.53,0.001,0,-0.001,4.008,12.929,9.709,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,312.442291,25,-23.188801,302.373291,310.719971,-8.34668,2.451433,2.455351,1.345937,0.57909,0.216308,-0.014586,0.188224,0.190377,126.440407,0.000622,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112643,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,8,11:27:24,6/28/23,Manual gsw+F,LI-COR Default,,8,,,-0.077521,2.502874,-0.079999,-2.673646,1.25317,1.349783,4.414266,3.161096,13.855577,12.863841,45.31263,0.441786,PSF-00232_20230628112724,0,0,0,116.575241,225.866348,0.483875,0.5,0.8,317.410339,28.17,30.35,30.75,30.62,97.42,117.6,-4.7,104,1640,4.033,11:19:43,6/28/23,0.53,-0.001,0,0,-0.526,1.021,2.473,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,218.392258,25,-5.127473,217.61084,218.51915,-0.90831,2.452721,2.456968,1.328784,0.59356,0.217123,-0.002053,0.1917,1.47424,116.575241,0.000642,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112724,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,Garcia,E,,9,11:28:28,6/28/23,Manual gsw+F,LI-COR Default,,9,,,-0.046638,2.602103,-0.047489,-1.495529,1.261585,1.312283,4.242723,2.981138,13.471022,12.950586,43.552963,0.441786,PSF-00232_20230628112828,0,0,0,130.641098,375.218872,0.651827,0.5,0.8,128.181366,28.59,29.74,30.61,29.93,97.42,125.3,-9.6,107.6,492,4.014,11:19:43,6/28/23,0.53,0,0,0.001,-0.274,1.684,2.119,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,358.564484,25,-11.604376,355.131256,358.590851,-3.459595,2.45183,2.457644,1.388294,0.585155,0.218348,-0.008715,0.197161,0.516923,130.641098,0.000644,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628112828,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,10,11:41:00,6/28/23,Manual gsw+F,LI-COR Default,,10,,,-0.005095,2.669187,-0.005105,-0.172777,1.365561,1.371162,4.562858,3.197297,14.073336,14.015856,46.832291,0.441786,PSF-00232_20230628114100,0,0,0,121.763702,418.881622,0.709312,0.5,0.8,7.154955,30.56,30.68,30.83,31.2,97.43,130.9,-13.1,110,25,4.011,11:40:20,6/28/23,0.51,0,0,-0.001,-0.049,-0.033,-0.227,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,397.746552,25,-17.937992,385.633698,393.178101,-7.544403,2.453221,2.460666,1.432415,0.57917,0.216436,0.004069,0.254722,0.128094,121.763702,0.000642,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628114100,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,11,11:42:33,6/28/23,Manual gsw+F,LI-COR Default,,11,,,-0.043142,2.641615,-0.043858,-1.390149,1.233695,1.279637,4.234823,3.001128,13.13553,12.663935,43.470642,0.441786,PSF-00232_20230628114233,0,0,0,120.629669,355.512329,0.660688,0.5,0.8,8.246758,27.85,28.89,30.68,29.9,97.42,128.6,-13.7,110.6,31,4.008,11:40:20,6/28/23,0.51,-0.004,-0.005,-0.003,0.559,1.127,2.093,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,335.207458,25,-14.834665,326.641571,334.255615,-7.614044,2.450518,2.456517,1.413853,0.578155,0.217767,-0.009936,0.260622,0.133086,120.629669,0.000634,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628114233,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,12,11:44:37,6/28/23,Manual gsw+F,LI-COR Default,,12,,,-0.02985,2.69443,-0.030185,-0.989062,1.243918,1.275477,4.34429,3.100372,13.093597,12.769625,44.596954,0.441786,PSF-00232_20230628114437,0,0,0,154.359344,514.187927,0.6998,0.5,0.8,8.67852,28.52,29.24,30.41,30.34,97.41,133.2,-13.6,110.2,31,4.006,11:40:20,6/28/23,0.51,-0.003,-0.002,0.002,-0.055,0.196,-7.953,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,510.275238,25,-3.217593,507.742157,509.577423,-1.835266,2.451093,2.457587,1.449983,0.578283,0.220061,-0.001273,0.268093,0.132918,154.359344,0.000638,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628114437,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,Garcia,E,,13,11:45:28,6/28/23,Manual gsw+F,LI-COR Default,,13,,,0.00715,2.704244,0.007131,0.223041,1.328064,1.320999,4.287138,2.959074,13.559801,13.632318,44.006645,0.441786,PSF-00232_20230628114528,0,0,0,196.452499,563.689392,0.651488,0.5,0.8,8.149813,30.66,30.49,30.29,30.11,97.42,134,-13.5,110,31,4.004,11:40:20,6/28/23,0.51,0.001,0,-0.002,0.095,0.103,0.863,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,557.486084,25,-5.542821,552.31189,555.747009,-3.43512,2.453023,2.460904,1.45697,0.578515,0.221105,-0.002614,0.271219,0.133143,197.006821,0.000642,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20230628114528,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
