,,,,SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
L,BigRiver,C,11,9,11:06:09,6/26/24,Manual gsw+F,LI-COR Default,,009,,,0.130401,2.181019,0.123045,1.203215,1.354253,1.298825,2.326777,0.972524,12.822325,13.369524,22.97053,0.441786,PSF-00232_20240626110609,0,0,0,105.581757,436.982849,0.758385,0.5,0.8,15.01716,51.88,49.76,21.73,19.86,101.29,95.8,-12.7,113.3,50,4.079,11:01:15,6/26/24,0.16,0.003,0.006,-0.011,0.03,0.013,0.077,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,428.543335,25,-5.854786,427.889954,428.593475,-0.703522,2.483206,2.494618,1.169118,0.579744,0.310832,-0.020441,0.074849,0.148341,105.581757,0.00066,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626110609,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,C,11,10,11:06:35,6/26/24,Manual gsw+F,LI-COR Default,,010,,,0.182615,2.174304,0.168466,1.568553,1.382732,1.310182,2.308688,0.925956,12.934258,13.650479,22.791618,0.441786,PSF-00232_20240626110635,0,0,0,95.990898,426.816345,0.7751,0.5,0.8,9.886868,53.27,50.48,21.64,19.74,101.3,95.4,-13,113.6,32,4.079,11:01:15,6/26/24,0.16,0,0.002,-0.009,0.032,0.19,0.426,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,419.664856,25,-4.918891,419.183502,419.768036,-0.584534,2.484256,2.496632,1.166201,0.579347,0.311973,-0.020793,0.077345,0.133656,95.990898,0.000653,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626110635,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,BigRiver,C,11,1,11:09:29,6/26/24,Manual gsw+F,LI-COR Default,,001,,,0.126982,2.242559,0.120177,1.489014,1.32392,1.257961,2.554722,1.230802,12.421082,13.072362,25.225279,0.441786,PSF-00232_20240626110929,0,0,0,151.263,535.614258,0.71759,0.5,0.8,0.031743,51.76,49.18,21.4,21.38,101.28,99.7,-13.6,113.6,0,4.076,11:08:54,6/26/24,0,0.001,0.001,-0.006,0.042,0.133,0.338,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,535.614258,25,0.656578,533.717041,536.555054,-2.838013,2.482464,2.494755,1.196529,0.578292,0.315005,0.000233,0.235574,0.107163,151.263,0.000649,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626110929,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,BigRiver,C,11,2,11:11:13,6/26/24,Manual gsw+F,LI-COR Default,,002,,,0.144583,2.12034,0.135354,1.504343,1.364675,1.292631,2.469041,1.104367,12.762627,13.473945,24.377769,0.441786,PSF-00232_20240626111113,0,0,0,191.109543,643.309509,0.702928,0.5,0.8,0.074395,54.08,51.23,21.18,20.82,101.28,92.2,-13.3,114.4,0,4.07,11:08:54,6/26/24,0,0,0,-0.01,0.286,0.962,2.366,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,631.747498,25,-8.386783,626.229309,631.291992,-5.062683,2.485449,2.498135,1.143255,0.57885,0.317801,-0.003494,0.241468,0.107292,191.109543,0.000656,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626111113,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,BigRiver,C,11,3,11:14:20,6/26/24,Manual gsw+F,LI-COR Default,,003,,,0.091339,2.102445,0.087536,1.00531,1.301309,1.252576,2.442882,1.141573,12.368285,12.849484,24.121695,0.441786,PSF-00232_20240626111420,0,0,0,85.953354,375.627106,0.771174,0.5,0.8,0.220297,52.56,50.59,20.87,20.65,101.27,91.1,-12.2,113.4,1,4.069,11:08:54,6/26/24,0,0,0.002,-0.006,-0.029,-0.016,0.009,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,374.24469,25,-0.631185,373.819122,374.722687,-0.903564,2.484623,2.496039,1.135834,0.580701,0.321781,-0.00191,0.251682,0.107666,85.953354,0.000643,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626111420,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,1,12:04:58,6/26/24,Manual gsw+F,LI-COR Default,,001,,,0.217509,2.363254,0.199177,2.059463,1.238459,1.153635,2.270471,1.032012,11.358726,12.193908,22.355129,0.441786,PSF-00232_20240626120458,0,0,0,114.263535,420.768524,0.728441,0.5,0.8,11.651973,51.54,48.01,20.38,19.47,101.56,107.6,-13.5,112.5,40,4.07,12:04:35,6/26/24,-0.03,-0.004,-0.005,-0.013,0.502,-1.619,3.358,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,418.329468,25,-1.65414,417.517303,418.398285,-0.880981,2.481017,2.494727,1.254212,0.578439,0.328078,-0.009586,0.157516,0.140409,114.263535,0.000661,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120458,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,2,12:05:34,6/26/24,Manual gsw+F,LI-COR Default,,002,,,0.191868,2.165141,0.176249,1.663936,1.278169,1.200458,2.220582,0.942413,11.8187,12.583782,21.86199,0.441786,PSF-00232_20240626120534,0,0,0,171.794769,664.271606,0.741379,0.5,0.8,7.596597,53.31,50.07,20.35,19.11,101.57,94.9,-11.5,112.1,26,4.067,12:04:35,6/26/24,-0.03,-0.005,-0.002,0.007,0.818,2.216,4.944,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,654.922485,25,-6.699995,652.127625,654.671143,-2.543518,2.484006,2.497293,1.162243,0.581885,0.328584,-0.013084,0.161852,0.128427,171.794769,0.000638,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120534,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,3,12:06:26,6/26/24,Manual gsw+F,LI-COR Default,,003,,,0.183624,2.110092,0.168924,1.533705,1.308694,1.234491,2.214996,0.906303,12.152501,12.882967,21.804739,0.441786,PSF-00232_20240626120626,0,0,0,223.094696,789.239685,0.71733,0.5,0.8,6.377288,54.84,51.73,20.27,19.07,101.58,91.6,-13.6,114.8,22,4.066,12:04:35,6/26/24,-0.03,-0.003,-0.004,0.001,1.452,3.42,7.476,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,754.517883,25,-24.398571,749.815125,754.278748,-4.463623,2.486397,2.49949,1.138994,0.578335,0.329559,-0.012698,0.167414,0.1256,223.094696,0.000652,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120626,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,4,12:07:14,6/26/24,Manual gsw+F,LI-COR Default,,004,,,0.216842,2.066,0.196244,1.874617,1.362626,1.269344,2.315399,0.952772,12.496006,13.414318,22.793846,0.441786,PSF-00232_20240626120714,0,0,0,286.634094,542.208923,0.471359,0.5,0.8,34.626587,57.22,53.3,20.24,19.78,101.58,89,-13.3,114.9,184,4.064,12:04:35,6/26/24,-0.03,0,0,-0.009,-1.956,0.798,-3.218,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,542.208923,25,0.311965,537.021851,542.655945,-5.634094,2.488649,2.502887,1.120995,0.578836,0.330008,-0.004453,0.172106,0.260177,286.634094,0.000652,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120714,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,5,12:07:51,6/26/24,Manual gsw+F,LI-COR Default,,005,,,0.239815,2.078963,0.215013,1.91609,1.376596,1.282067,2.265582,0.888986,12.621475,13.552071,22.303812,0.441786,PSF-00232_20240626120751,0,0,0,85.358978,340.504852,0.749316,0.5,0.8,31.819233,57.86,53.89,20.22,19.43,101.58,89.7,-14,115.6,106,4.063,12:04:35,6/26/24,-0.03,0.001,0.001,0.009,0.427,0.685,1.142,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,334.97821,25,-3.821572,334.560516,335.0289,-0.468384,2.489491,2.503808,1.126231,0.577622,0.330227,-0.008139,0.175613,0.195574,85.358978,0.000646,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120751,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,6,12:08:13,6/26/24,Manual gsw+F,LI-COR Default,,006,,,0.195157,2.051154,0.178202,1.578588,1.353602,1.27428,2.237502,0.8839,12.54506,13.325973,22.027807,0.441786,PSF-00232_20240626120813,0,0,0,91.698288,396.530731,0.768749,0.5,0.8,27.230383,56.94,53.6,20.21,19.23,101.58,88.1,-11.5,113.1,89,4.062,12:04:35,6/26/24,-0.03,0,-0.001,0.003,0.058,0.173,0.636,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,393.378845,25,-2.249051,393.064514,393.308044,-0.24353,2.489084,2.502498,1.115052,0.581784,0.330383,-0.010215,0.1777,0.180896,91.698288,0.000636,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120813,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,7,12:08:44,6/26/24,Manual gsw+F,LI-COR Default,,007,,,0.100971,2.115609,0.096372,0.835652,1.294352,1.254063,2.160154,0.865803,12.346054,12.742692,21.266386,0.441786,PSF-00232_20240626120844,0,0,0,113.349792,394.390228,0.712595,0.5,0.8,13.08725,54.46,52.76,20.21,18.67,101.58,91.9,-13.7,114.9,46,4.062,12:04:35,6/26/24,-0.03,-9999,-9999,-9999,-9999,-9999,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,394.390228,25,0.678343,393.94104,395.362244,-1.421204,2.487895,2.498969,1.141285,0.578151,0.330442,-0.016349,0.180457,0.145348,113.349792,0.000641,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120844,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,8,12:08:58,6/26/24,Manual gsw+F,LI-COR Default,,008,,,0.127712,2.130004,0.120487,1.144464,1.332941,1.278296,2.280604,0.947663,12.584718,13.122693,22.45236,0.441786,PSF-00232_20240626120858,0,0,0,110.457298,389.645569,0.716519,0.5,0.8,12.497232,56.08,53.78,20.21,19.54,101.58,92.8,-13.6,114.6,44,4.061,12:04:35,6/26/24,-0.03,0.002,0.002,0.007,-0.228,-0.448,-1.097,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,389.645569,25,0.31922,389.219299,390.102997,-0.883698,2.489347,2.501284,1.147301,0.578305,0.330441,-0.006783,0.181703,0.143422,110.457298,0.000659,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120858,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,9,12:09:26,6/26/24,Manual gsw+F,LI-COR Default,,009,,,0.218674,2.176046,0.198706,1.75961,1.360633,1.279086,2.244205,0.883573,12.591819,13.39459,22.092823,0.441786,PSF-00232_20240626120926,0,0,0,110.561371,509.467102,0.782986,0.5,0.8,12.270807,57.23,53.8,20.21,19.28,101.58,95.5,-13.5,114.1,39,4.06,12:04:35,6/26/24,-0.03,-0.002,0.002,0.008,0.157,0.348,0.88,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,508.694519,25,-0.7255,507.735382,508.427521,-0.692139,2.489372,2.502918,1.166957,0.578517,0.330384,-0.009685,0.184096,0.139734,109.998825,0.000647,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120926,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
L,BigRiver,B,12,10,12:09:49,6/26/24,Manual gsw+F,LI-COR Default,,010,,,0.261693,2.139247,0.23317,1.93899,1.379161,1.287179,2.208869,0.829707,12.672948,13.578566,21.747469,0.441786,PSF-00232_20240626120949,0,0,0,116.138222,501.028381,0.7682,0.5,0.8,11.627026,57.98,54.12,20.22,19.03,101.57,93.3,-12.7,113.6,38,4.059,12:04:35,6/26/24,-0.03,0.011,0.02,-9999,0.703,1.336,-9999,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,496.128906,25,-3.631129,494.589325,495.825317,-1.235992,2.489816,2.503982,1.151196,0.579834,0.330278,-0.012576,0.186054,0.138616,116.138222,0.000653,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626120949,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,BigRiver,B,12,1,12:24:11,6/26/24,Manual gsw+F,LI-COR Default,,001,,,0.015547,2.123161,0.015434,0.204712,1.2954,1.285578,2.616809,1.321408,12.655572,12.752263,25.760553,0.441786,PSF-00232_20240626122411,0,0,0,276.903748,1103.688965,0.749111,0.5,0.8,0.064115,47.49,47.13,22.45,21.77,101.58,92.3,-6.3,106.8,0,4.057,12:23:16,6/26/24,-0.18,0.001,0.003,-0.005,2.309,4.514,9.269,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,939.679016,25,-115.898659,934.811707,937.61676,-2.805054,2.479243,2.488593,1.144433,0.59078,0.301964,-0.007391,0.203298,0.107249,276.903748,0.000635,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626122411,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,BigRiver,B,12,2,12:25:11,6/26/24,Manual gsw+F,LI-COR Default,,002,,,0.030928,1.856742,0.030421,0.419567,1.361802,1.337785,2.734511,1.372709,13.169961,13.406395,26.920172,0.441786,PSF-00232_20240626122511,0,0,0,70.025322,348.816315,0.799249,0.5,0.8,1.217542,49.83,48.95,22.48,22.49,101.58,77.3,-12.6,116.3,4,4.056,12:23:16,6/26/24,-0.18,-0.006,-0.006,0.011,9.098,9.088,3.615,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,331.97879,25,-10.483478,332.445129,333.794434,-1.349304,2.481861,2.491972,1.042165,0.579935,0.301594,0.000424,0.209066,0.110246,70.025322,0.00065,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626122511,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
D,BigRiver,B,12,3,12:25:58,6/26/24,Manual gsw+F,LI-COR Default,,003,,,-0.020889,1.805789,-0.021134,-0.272966,1.319653,1.335846,2.606209,1.286556,13.151687,12.992262,25.658669,0.441786,PSF-00232_20240626122558,0,0,0,92.563751,387.149841,0.76091,0.5,0.8,1.283567,48.35,48.94,22.46,21.71,101.57,74.7,-11.7,115.6,4,4.055,12:23:16,6/26/24,-0.18,-0.002,0,0.018,0.411,0.865,2.013,0,150,-9999,-9999,0,mpf,7000,500,-9999,-9999,300,300,300,387.001282,25,0.01451,386.711609,387.170624,-0.459015,2.481852,2.489837,1.024425,0.581581,0.301842,-0.008254,0.212957,0.110587,92.290878,0.000644,2.40043,-0.000041,1,2.408421,-0.000039,1,0.60025,0.601702,0.107071,0,PSF-00232_20240626122558,PFA-00245,PSA-00257,PSF-00232,RHS-00222,2.0.0,2021-01-19T12:57:14.097Z
